,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,11,주말의시작,한,암,3세,52,,(-2)임다빈,박윤규,김광영,,451(-5),7.0,2.0,망사눈
1,2,9,엑톤질주,한,수,3세,56,,최범현,손영표,임정균,3,488(7),2.7,1.7,
2,3,2,명품히어로,한,거,3세,56,,박병윤,김점오,박양호,1,465(-2),9.8,1.9,망사
3,4,10,카우보이탱고,한,거,3세,56,,문정균,최상식,♠임동현,1,484(-19),12.9,1.8,
4,5,3,로즈데이마린,한,암,4세,54,,안토니오,홍대유,♠이경희,1¼,467(0),3.5,1.5,
5,6,7,신의한수,한,수,3세,56,,박을운,최용건,장철환,2½,499(-12),46.4,11.2,계란형큰+
6,7,8,블랙카,한,암,3세,54,,김효정,배대선,최홍일,1½,552(7),10.0,5.9,망사
7,8,4,금성맨,한,수,2세,54.5,,유승완,김윤섭,♠조창규,코,463(2),25.9,14.4,"망사,계란형큰-"
8,9,1,조이풀피스,한,거,3세,56,,송재철,이신영,최장석,3,447(8),73.5,25.4,계란형큰
9,10,6,뉴그랜드,한,암,3세,54,,황순도,임봉춘,류재욱,3,457(-8),75.3,13.9,망사눈
10,11,12,기적의힘,한,수,3세,56,,박상우,유재길,♠이장운,목,437(0),114.5,11.4,양털코
11,12,5,럭키선더,한,거,3세,56,,이기회,서홍수,이본희,8,457(-14),12.5,2.8,"계란형큰, 망사눈"
0,1,4,은혜파도,한,암,4세,54,,문성혁,김동철,강태구,,442(-5),4.1,1.6,망사
1,2,7,히트에이스,한,암,3세,54,,이철경,이관호,정승희,1,474(1),10.8,2.6,"계란형큰+, 망사"
2,3,3,세명강자,한,암,4세,54,,박을운,서정하,이기철,3,450(2),15.9,4.8,"계란형큰, 망사눈"
3,4,12,해피먼스,한,암,4세,54,,빅투아르,박윤규,♠박덕희,1¼,510(1),17.4,6.1,"계란형큰, 눈가면"
4,5,8,찬기참,한,암,3세,54,,안토니오,강성오,♠김세민,코,442(1),7.7,2.4,"반가지큰, 망사눈"
5,6,1,사우스반,한,암,5세,54,,우에다,서범석,♠임종근,1,451(-2),12.6,5.0,
6,7,9,금국화,한,암,3세,54,,장추열,우창구,♠배태곤,1,467(-2),8.0,2.6,"망사눈, Triabit"
7,8,10,스피드플라잉,한,암,5세,52,,(-2)임다빈,조현수,♠최몽주,1,495(10),7.8,3.4,"계란형큰, 눈가면"
8,9,2,옥동공주,한,암,3세,54,,박병윤,손영표,박흥길,1½,482(4),20.3,5.0,망사눈
9,10,11,토루크막토,한,암,3세,54,,박상우,곽영효,김봉섭,2½,466(-10),6.9,3.4,"계란형큰, 망사눈"
10,11,6,일여하여,한,암,6세,54,,이해동,최상식,제일사료(주),목,472(-2),14.0,2.3,망사눈
11,12,5,케이엔여신,한,암,4세,54,,조상범,박대흥,♠조경수,머리,472(-1),15.0,6.4,
0,1,9,천지폭풍,한,거,5세,53.5,27,문성혁,서인석,홍상기,,457(-9),148.8,22.9,"계란형큰, 양털코"
1,2,4,바잉블레이드,한,수,3세,57,34,최범현,강환민,♠김형란,1½,500(3),3.9,1.5,"계란형큰, 망사눈"
2,3,5,배다리캔디,한,암,3세,52,28,송재철,홍대유,♠송한우,목,466(13),18.5,4.7,망사
3,4,8,위너블루,한,거,4세,52.5,29,(-2)임다빈,우창구,♠전영범,1½,480(-2),19.7,3.4,"망사눈, Triabit"
4,5,10,강서프린세스,한,암,3세,53,30,안토니오,토니,♠(주)디알엠씨티,¾,521(-3),5.7,3.3,"계란형큰, 망사, 혀끈"
5,6,6,루미너스퀸,한,암,3세,53.5,31,김용근,신삼영,♠손학봉,2,480(3),2.6,1.6,망사
6,7,7,마루캐슬,한,암,4세,*52,26,빅투아르,손영표,류재욱,머리,497(2),17.6,5.5,"계란형큰,망사눈+,망사-"
7,8,3,울트라킹,한,거,3세,55,30,먼로,안병기,♠조명식,½,478(-9),10.6,2.4,망사눈
8,9,1,포트스원,한,암,3세,52.5,29,이철경,서인석,♠조창규,2,495(-1),8.1,1.5,"계란형큰, 망사눈"
9,10,11,비뢰킹,한,거,4세,54.5,29,김효정,배대선,김정두,½,479(-5),70.8,8.5,망사
10,11,12,블레싱로드,한,암,6세,54.5,33,문정균,서범석,♠무라카미 켄세이,5,414(1),63.6,14.1,"계란형큰, 망사"
11,12,2,골디락스,한,수,4세,55,30,이혁,조현수,♠윤우환,4,533(1),51.8,8.1,"계란형큰, 승인편자"
0,1,5,동진최강,한,수,3세,55.5,32,문세영,박윤규,민규동,,499(0),2.7,1.4,"계란형큰+, 망사눈"
1,2,8,라온더타이거,한,거,3세,55,31,최범현,박종곤,♠라온산업개발(주),6,456(-5),4.7,3.2,망사눈
2,3,4,패션드패션,한,암,3세,55,35,송재철,최용건,이미양,1½,422(-3),11.2,1.8,"계란형큰, 망사눈"
3,4,9,바이스로이,한,거,3세,55.5,32,이혁,임봉춘,김진태a,코,473(-8),4.5,1.9,망사
4,5,7,아치여걸,한,암,3세,52.5,30,이철경,서홍수,♠김명식,½,421(-7),39.9,10.0,
5,6,2,회두령,한,수,3세,55,31,빅투아르,박재우,♠권태석,½,486(5),35.9,7.6,망사
6,7,1,일격필살,한,수,3세,53,27,먼로,강성오,♠김창식,1¼,492(3),11.3,2.0,"계란형큰,눈가면+"
7,8,12,올드스페셜,한,수,3세,54.5,30,다비드,박재우,♠이진경,½,471(-4),19.8,7.6,망사눈
8,9,6,기븐러너,한,수,5세,53,35,(-4)김아현,안병기,박정웅,2½,474(7),22.2,3.5,망사눈
9,10,10,고고스타,한,암,3세,*52,27,김동수,김윤섭,김재용,1¾,453(-2),44.0,6.1,망사눈
10,11,3,진또배기,한,수,3세,54,29,조상범,지용철,박시용,머리,505(24),83.3,14.3,계란형큰
11,12,11,대세만세,한,암,3세,51.5,28,우에다,박희철,신영식,2½,492(6),12.4,3.5,"계란형큰, 망사눈"
0,1,3,라온핑크,한,암,3세,54.5,45,임기원,박종곤,♠라온산업개발(주),,467(2),1.8,1.0,"반가지큰, 망사눈"
1,2,1,코브라볼,한,수,3세,52.5,37,유승완,우창구,♠한명로,1½,458(-4),2.7,1.2,망사
2,3,10,화이트코멧,한,수,5세,56.5,45,장추열,정호익,♠백국인,1¼,496(-5),48.6,6.6,망사눈
3,4,4,천둥여울,한,암,4세,52,40,김동수,최용건,♠김광명,코,472(-7),85.2,9.5,망사눈
4,5,6,머니시장,한,암,4세,53,42,김효정,배대선,박상헌,2½,459(-1),24.7,3.1,망사
5,6,7,이글아이,한,암,5세,55,46,먼로,이신영,♠윤우환,2,476(-2),20.1,2.7,망사눈
6,7,2,킹오브선데이,한,수,5세,52,36,김용근,배휴준,양현모,코,486(-3),17.0,4.1,망사눈
7,8,9,라온윌리엄스,한,암,5세,52,39,조한별,안병기,♠라온산업개발(주),4,456(13),138.8,9.8,망사
8,9,5,심플스타일,한,수,4세,52.5,37,우에다,송문길,♠윤우환,16,472(2),18.8,4.9,망사눈
9,10,8,더블블랙,한,암,3세,*52,36,송재철,최용구,♠강무웅,73,496(-6),10.7,2.6,"자극판, 계란형큰, 망사눈"
0,1,2,히든삭스,미,수,4세,58,49,문세영,강성오,♠김창식,,499(-4),8.2,1.5,"계란형큰, 승인편자,혀끈+,눈가면+,망사-"
1,2,3,정문에이스,미,수,4세,57,46,최범현,홍대유,♠김재영b,7,497(-3),3.7,1.4,
