,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,2,눈부신한센,한,암,2세,53,,김용근,김순근,이장한,,481(10),1.0,1.0,"망사, 반가지큰"
1,2,4,머니시장,한,암,2세,53,,김효정,배대선,박상헌,1¼,458(0),16.4,1.8,망사+
2,3,7,산뜻한스침,한,암,2세,53,,다나카,안병기,♠우태율,¾,487(14),96.7,9.2,"망사눈,계란형큰-"
3,4,3,원앤온리,한,암,2세,53,,김동수,지용철,♠조용학,1,493(3),11.1,1.4,
4,5,8,스피드댄서,한,암,2세,53,,송재철,곽영효,♠김용래,4,453(-2),430.2,61.6,망사눈
5,6,11,컴플리트매직,한,암,2세,53,,김정준,심승태,♠장석영,2½,473(-3),21.7,2.4,"계란형큰+,양털코+"
6,7,5,임페리얼실크,한,암,2세,53,,박태종,정호익,♠마칭,½,520(13),95.5,9.1,
7,8,1,엘리트어게인,한,암,2세,53,,이혁,유재길,♠태희종합건설,¾,464(6),115.9,9.6,
8,9,10,선더소니아,한,암,2세,53,,이동하,박대흥,임영수,½,498(-6),39.1,3.8,계란형큰
9,10,9,로드로즈,한,암,2세,53,,진겸,최용구,♠표종순,½,500(-2),37.3,3.6,계란형큰
10,11,6,라이징빅토리,한,암,2세,52,,(-1)김덕현,김동균,♠신우철,4,492(2),139.9,12.2,망사눈
11,12,12,뉴비기닝,한,암,2세,53,,하정훈,박천서,♠김종진,½,429(-2),318.7,58.9,눈가면
0,1,8,춘산,미,암,2세,52,41,김동수,전승규,♠이관형,,454(2),1.4,1.0,"계란형큰, 혀끈, 눈가면"
1,2,4,클린업벨라,미,수,2세,54,38,함완식,박재우,♠민형근,4,506(13),3.0,1.2,눈가면+
2,3,5,월드캡틴,미,수,2세,54,38,조재로,배휴준,♠김진영a,1,528(12),71.7,5.3,망사
3,4,10,아미고라로,미,수,2세,54,38,박병윤,박천서,♠김종진,¾,464(-4),14.8,1.7,"망사눈, 혀끈, Triabit"
4,5,1,버스커뮤직,미,암,2세,52,38,조상범,김동균,이효선,1½,481(5),107.1,7.9,
5,6,6,문학드림,미,수,2세,54,38,박을운,박종곤,♠권경자,5,471(10),128.6,11.8,망사눈+
6,7,2,천사박,미,암,2세,51,37,다비드,배대선,♠(주)디알엠씨티,¾,455(-13),8.9,1.4,"망사눈+,계란형큰-,망사-"
7,8,7,금빛여왕,미,암,2세,52,38,빅투아르,이관호,최경미,목,441(-3),189.6,20.2,망사눈
8,9,9,아이언삭스,미,수,2세,54,38,이동하,이신영,♠김창식,5,480(10),138.6,6.3,"계란형큰+,망사+,혀끈+,혀보정큰-"
9,,3,파워요트,미,수,2세,54,38,이혁,김동철,♠이시환,출전제외,0(0),----,----,
0,1,8,레스카,한,암,2세,52,,박태종,곽영효,구본순,,513(7),5.8,1.7,"계란형큰, 망사눈"
1,2,7,윈블레이드,한,암,3세,54,,김옥성,최영주,말사모,½,449(3),2.9,1.4,
2,3,2,펀치파워,한,수,2세,54,,먼로,박희철,♠강석대,2½,487(2),3.3,1.4,"계란형큰, 망사"
3,4,9,에이피파텍,한,수,2세,54,,다비드,서범석,♠카도노 시게오,1½,473(15),59.0,9.6,계란형큰
4,5,3,골드필드,한,암,3세,53.5,,빅투아르,조현수,윤영기,1¾,460(4),6.9,1.9,망사
5,6,5,킹오브더필드,한,거,2세,54,,김동수,김동균,♠신윤경,목,572(7),66.9,8.7,"계란형큰, 망사눈"
6,7,6,그린레이저,한,암,3세,53,,이동하,홍대유,♠김재영b,½,460(0),38.3,4.6,혀끈-
7,8,1,히트더페이스,한,거,3세,55.5,,송재철,박천서,윤지중,1¾,474(7),5.3,1.8,"계란형큰, 망사눈"
8,9,4,강호제일,한,수,2세,54,,다나카,서인석,홍상기,10,532(-4),31.3,4.6,눈가면
0,1,6,마크스토리,미,거,2세,54,38,김동수,전승규,♠박웅진,,472(-1),3.6,1.4,"계란형큰,눈가면+"
1,2,1,풀부스터,미,수,2세,54,38,김용근,임봉춘,♠최몽주,8,447(6),3.3,1.3,
2,3,7,문학미스치프,미,암,2세,52,38,박태종,정호익,김재영a,1,501(-1),6.2,1.8,망사눈
3,4,11,명진스톰,미,암,2세,52,38,송재철,박대흥,♠정은섭,5,480(8),29.9,6.6,"반가지큰, 망사눈"
4,5,4,나는스타,미,암,2세,52,38,이혁,김동균,길용우,¾,442(-2),8.4,2.3,
5,6,10,블루마카롱,미,암,2세,52,38,이준철,김대근,♠최병욱,½,427(-24),4.7,1.8,망사눈+
6,7,5,디케이아리아,미,수,2세,54,38,다비드,박병일,♠표종순,½,476(6),116.8,16.5,"망사눈, 승인편자"
7,8,2,청담포리스트,미,암,2세,52,38,먼로,리카디,♠삼정,3,471(1),9.8,2.5,
8,9,8,사랑댄서,미,수,2세,54,38,부민호,박윤규,♠이방훈,목,493(-1),77.4,17.9,"계란형큰, 망사눈"
9,10,9,에이스파워풀,미,수,2세,54,38,이동하,서인석,김광두,2½,472(-2),132.9,27.2,계란형큰+
10,11,3,위너챔프,미,수,2세,54,38,빅투아르,김점오,♠강균호,8,490(8),142.6,30.2,"계란형큰+,망사눈+"
0,1,1,고업,한,암,2세,52,,최원준,이희영,♠김정성,,532(4),5.0,1.9,
1,2,10,심플스타일,한,수,2세,54,,먼로,송문길,♠(주)나스카,½,477(2),2.0,1.2,"눈가면+,망사눈-"
2,3,6,시선집중,한,수,2세,54,,이혁,조현수,이대만,8,470(6),37.3,4.1,망사
3,4,4,흥행질주,한,수,2세,54.5,,이준철,김대근,♠고광숙,1¼,464(1),6.6,2.0,망사눈
4,5,7,선파이팅,한,암,2세,52,,송재철,서범석,이신근,1¼,484(3),22.6,4.3,"계란형큰, 망사눈"
5,6,5,샤이니퀸,한,암,2세,52,,김용근,전승규,♠손병철,1¼,448(9),12.7,2.4,Triabit
6,7,9,고속페달,한,수,2세,54,,조재로,배휴준,명인환,2½,515(9),5.1,1.5,망사
7,8,3,청산가세,한,거,2세,54,,이동하,지용철,김종식,1,458(10),71.0,12.2,망사눈
8,9,8,스루더스카이,한,거,2세,54,,하정훈,박천서,♠김종진,4,487(-3),36.8,9.9,망사눈
9,10,2,다이아별빛,한,수,2세,54,,빅투아르,배대선,강종우,2,483(2),41.6,9.6,"망사눈+,계란형큰-"
0,1,2,대용왕,한,수,3세,56.5,,박을운,임봉춘,♠박정재,,490(0),2.4,1.1,"망사, 반가지큰"
1,2,3,블루밴드,한,암,3세,53.5,,이혁,이신영,♠정영식,1¾,433(-8),6.6,1.8,"계란형큰+, 망사"
2,3,1,에이스샤인,한,수,3세,56,,빅투아르,토니,김광두,1¼,506(6),3.0,1.4,"계란형큰,혀끈+, 눈가면"
3,4,7,호수아,한,거,3세,55.5,,다나카,손영표,이종천,1,454(-8),11.6,2.1,망사눈
4,5,8,애니선,한,암,2세,53,,김동수,김순근,♠이용식,1¾,454(9),6.4,1.8,"반가지큰, 망사눈"
5,6,6,센킹,한,수,2세,54,,김옥성,박희철,경규환,코,524(9),56.3,13.8,
6,7,5,에이원킹,한,수,3세,55,,이강서,유재길,임영수,1¾,496(5),137.2,23.7,망사눈
7,8,4,농본자랑,한,거,3세,55,,이동하,배대선,♠김용래,7,526(8),14.0,2.1,망사
0,1,5,정상백호,미,수,2세,53.5,42,먼로,강환민,♠정동진,,484(-6),1.8,1.1,"계란형큰, 망사"
1,2,7,금자유,미,암,2세,*52,38,이동국,박병일,♠배태곤,1,466(5),5.2,1.6,망사눈
2,3,2,소울메리트,미,수,2세,*52,38,조상범,안병기,♠박남성,1½,514(2),23.2,2.9,망사눈
3,4,10,제마특급,한,암,3세,56,48,김동수,조현수,♠김봉겸,코,478(0),5.7,1.7,망사
4,5,9,문학파이어,미,수,3세,52.5,38,다비드,신삼영,김재영a,4,498(4),6.0,1.9,"계란형큰, 망사눈"
5,6,11,문학서브,미,수,2세,*52,37,이혁,홍대유,김재영a,1½,514(9),34.9,5.6,망사눈
