,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,10,청담위키드,한,암,2세,53,,김용근,강환민,♠삼정,,481(20),1.6,1.0,망사눈
1,2,12,터프맨,한,수,2세,55,,장추열,정호익,♠김광명,7,521(0),2.5,1.3,
2,3,3,룰즈클래스,한,수,2세,55,,김정준,김윤섭,지원철,8,446(-1),58.6,15.8,"계란형큰+,망사눈+"
3,4,11,금아매저스티,한,수,4세,56,,부민호,심승태,♠금아산업(주),2½,511(6),42.7,9.7,"계란형큰+, 눈가면"
4,5,8,라온더최강,한,암,2세,53,,이혁,박종곤,♠라온건설,머리,426(-8),48.1,4.3,
5,6,6,큐피드원더,한,암,2세,53,,방춘식,이희영,♠서순배,코,458(-1),131.2,5.5,망사눈
6,7,4,리드보컬,한,암,2세,53,,최범현,안병기,♠강현철,목,485(-5),46.4,3.6,눈가면+
7,8,2,대완구,한,거,2세,55,,안효리,배대선,♠김진영a,¾,435(17),18.5,3.0,망사
8,9,5,천상의여인,한,암,3세,54,,박을운,김동철,김종식,1¾,426(-10),16.8,1.8,
9,10,7,로큰롤타임,한,암,2세,53,,이동국,서인석,홍상기,4,520(-5),89.7,12.0,망사눈+
10,11,1,댄스머신,한,수,2세,55,,지하주,박천서,김봉섭,½,446(-2),148.1,40.4,"반가지큰,눈가면+,망사눈-"
11,12,9,천둥세자,한,수,2세,55,,함완식,김동균,♠김영근,2½,465(33),198.0,56.0,망사눈
0,1,7,슈퍼챔피언,한,수,2세,55,,신형철,전승규,♠신우철,,471(31),1.6,1.2,"계란형큰+,망사+"
1,2,5,스마트핑크,한,암,2세,53,,이혁,김동철,♠오종환,4,452(-9),21.4,1.8,망사+
2,3,1,쿠레레쿠스,한,거,3세,56,,박현우,이관호,♠이재원,목,474(-8),148.4,21.5,"계란형큰, 망사눈"
3,4,3,소우주,한,수,2세,55,,조재로,안병기,♠우태율,1,485(8),106.1,7.6,"계란형큰, 망사눈"
4,5,4,블랙카,한,암,2세,53,,이현종,배대선,최홍일,1¾,545(11),5.9,1.7,"계란형큰,망사+"
5,6,10,파이팅걸,한,암,2세,53,,김동수,김동균,♠신윤경,2,449(13),4.4,1.7,"계란형큰, 망사눈"
6,7,8,월드메니피,한,암,2세,53,,권석원,서인석,♠이성님,3,449(6),60.7,9.2,계란형큰
7,8,6,슈퍼제니,한,거,3세,56,,김옥성,박희철,선우패션,3,500(17),289.7,15.8,"계란형큰, 망사눈"
8,9,12,신데렐라,한,암,3세,54,,안효리,서홍수,이본희,2,435(1),202.3,28.5,망사눈
9,10,2,기타리스트,한,수,2세,55,,지하주,박천서,김봉섭,½,489(-4),138.3,18.2,망사눈
10,11,9,그린최강,한,암,2세,53,,김정준,홍대유,♠김재영b,¾,459(-6),23.2,3.0,눈가면
11,12,11,럭키전사,한,수,2세,55,,빅투아르,홍대유,♠황봉기,15,506(14),9.6,2.6,망사눈+
0,1,8,청산강호,한,수,2세,55,,빅투아르,이관호,♠황은호,,495(4),7.2,1.9,"계란형큰+, 망사"
1,2,4,온리위너,한,암,3세,54,,김정준,송문길,♠손병철,목,452(-6),12.3,2.3,
2,3,11,옥동공주,한,암,2세,53,,이혁,손영표,박흥길,5,478(4),6.7,2.3,
3,4,7,신의아들,한,수,2세,55,,송재철,임봉춘,김진태a,½,441(-16),2.8,1.5,
4,5,6,사이먼스톰,한,암,3세,54,,우에다,조현수,♠이혜란,¾,471(1),73.3,14.3,"계란형큰+,망사+"
5,6,5,럭키가드,한,거,3세,56,,이기회,김동균,김은갑,1¾,483(10),251.5,56.9,망사눈
6,7,9,청수라이더,한,수,3세,56,,신형철,김윤섭,♠청수,½,482(1),29.6,8.5,망사눈
