,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,2,인디펜던스,한,수,3세,56,,김용근,송문길,♠(주)나스카,,485(11),1.8,1.1,
1,2,11,안양레오파드,한,암,4세,53,,(-1)김효정,구자흥,(주)에이에프피,3,417(-8),15.9,2.7,망사
2,3,9,스틸런,한,암,4세,54,,이동하,박윤규,♠박덕희,1,433(10),99.2,10.0,망사눈
3,4,4,코리아대장부,한,거,3세,56,,황순도,배휴준,곽승용,½,510(-1),63.4,10.2,"계란형큰, 혀끈, 눈가면"
4,5,8,서울매직,한,수,3세,53,,(-3)문성혁,김동철,♠이시환,코,455(0),5.0,1.4,망사
5,6,7,신의축복,한,암,3세,54,,먼로,심승태,김교완,3,458(2),20.2,3.6,망사눈
6,7,3,지오바나,한,암,3세,54,,함완식,박재우,♠오종택,1,467(-9),4.2,1.6,망사눈
7,8,12,서던맨,한,거,3세,56,,마누엘,홍대유,♠이경희,½,461(-4),140.8,19.7,
8,9,1,선샤인특급,한,암,3세,54,,유승완,이신영,박의주,1,484(2),31.3,4.7,"계란형큰, 망사"
9,10,6,챔프퀸,한,암,3세,54,,다비드,이희영,♠서순배,½,444(-1),119.6,24.2,망사
10,11,5,미스선샤인,한,암,3세,54,,안효리,박병일,♠이관형,3,456(2),120.5,14.0,망사눈
11,,10,완승무패,한,거,4세,56,,다나카,곽영효,♠이월희,주행중지,504(-6),14.7,3.1,"계란형큰, 망사눈"
0,1,7,프라임퀸,한,암,3세,54,,문세영,송문길,김진철,,504(2),4.0,1.5,"계란형큰, 망사"
1,2,12,정상스타,한,암,3세,54,,박태종,정호익,♠정동진,1½,492(1),3.0,1.6,반가지큰
2,3,2,큐피드초이스,한,암,3세,54,,방춘식,박흥진,♠서순배,6,438(0),3.3,1.3,망사
3,4,6,스톰포스,한,암,3세,54,,김정준,김윤섭,박태준,1½,486(9),27.3,4.2,"계란형큰, 망사"
4,5,11,상감청자,한,거,3세,56,,유승완,강성오,♠이관형,1¼,463(3),19.7,4.5,"Triabit+, 눈가면,계란형큰-"
5,6,5,라온조이,한,암,3세,54,,최범현,박종곤,♠라온건설,½,449(-8),62.4,11.9,망사눈
6,7,8,대싱카누,한,암,3세,54,,김동수,유재길,박정열,머리,484(-2),170.2,27.6,망사
7,8,4,컴플리트모션,한,암,3세,54,,김용근,심승태,♠장석영,코,483(-2),17.2,3.1,
8,9,1,천지폭풍,한,수,3세,56,,다나카,서인석,홍상기,목,463(4),7.5,2.2,"계란형큰,망사눈+"
9,10,3,과천의별,한,암,3세,54,,박을운,김동철,♠김선식,½,475(3),53.5,9.9,망사
10,11,9,리쉬부르,한,거,3세,53,,(-3)김덕현,박천서,♠박병룡,6,484(2),32.7,4.9,"망사눈,반가지큰-,혀끈-"
11,12,10,챔피언라이트,한,암,3세,54,,이해동,최상식,♠변갑한,20,444(2),231.5,54.7,
0,1,1,탑라인,한,암,3세,52.5,27,먼로,박재우,이미양,,464(-2),3.5,1.4,"반가지큰, 망사눈"
1,2,4,럭키소천,한,암,3세,54.5,31,빅투아르,박재우,최기영,3,473(-14),5.3,1.4,
2,3,6,싱그러운타임,한,암,3세,55.5,33,유승완,김동균,♠조창석,4,466(-7),1.7,1.1,망사눈
3,4,5,실버디자인,한,암,4세,51,24,(-1)조상범,김동철,전강팔,3,422(7),64.5,5.2,"계란형큰, 망사눈"
4,5,3,선퀸,한,암,4세,54,30,조재로,배휴준,김욱수,1½,473(-16),19.8,3.5,"계란형큰+, 망사눈"
5,6,7,로열조이,한,암,3세,53,28,다나카,최용구,이장호,코,439(0),38.8,4.1,"계란형큰, 눈가면"
6,7,8,바람의미소,한,암,3세,*52,23,마누엘,전승규,♠류화영,½,471(0),129.2,12.4,계란형큰
7,8,2,아마로네,한,암,4세,54.5,31,이동하,임봉춘,피닉스,8,413(-13),10.2,1.7,"반가지큰, 망사눈"
0,1,3,운명에폴링,한,암,3세,53,,(-1)조상범,안병기,김제영,,486(-7),11.9,3.0,망사눈
1,2,5,빅프로,한,수,3세,56,,김동수,정호익,♠김광명,2½,459(3),6.1,2.1,망사눈
2,3,8,천은짱,한,암,3세,54,,이동하,최봉주,조금제,머리,433(-4),13.3,2.7,"계란형큰, 망사눈"
3,4,11,삼애질주,한,암,3세,54,,박태종,김학수,박세용,코,496(-9),5.3,1.7,"계란형큰, 망사눈"
4,5,4,골드필드,한,암,3세,54,,다나카,조현수,윤영기,3,445(4),31.9,7.7,망사
5,6,2,원더풀힐스,한,암,3세,53,,(-1)김효정,김동철,♠지대섭,머리,425(1),10.7,3.0,망사
6,7,12,블루메가엘라,한,암,3세,54,,황순도,김동균,♠공이공팔,1½,494(-3),3.5,1.8,"계란형큰, 망사눈"
7,8,7,해피하와이,한,암,3세,54,,마누엘,박윤규,♠오종환,1,492(-4),140.0,23.2,"망사+, 반가지큰,망사눈-"
8,9,10,달리는에이스,한,거,4세,56,,조재로,박희철,경규환,½,473(-6),16.7,5.0,"계란형큰,망사+,망사눈-"
9,10,9,인그란퀸,한,암,3세,54,,문세영,지용철,♠금악목장,2½,487(5),4.4,1.8,
10,11,6,퍼펙트플라잉,한,암,3세,53,,(-1)이동진,안해양,최종환,1½,477(5),95.3,17.6,"망사,반가지큰+"
11,12,1,곡마단,한,수,3세,56,,김정준,김윤섭,♠이종욱,¾,509(-16),47.8,11.7,망사눈
0,1,5,최강스타,한,수,3세,54.5,30,다비드,사이먼,♠함춘,,483(3),2.3,1.2,"Triabit, 눈가면"
1,2,4,로열샬롬,한,암,3세,53,30,마누엘,최용구,이장호,3,505(3),18.6,3.4,"계란형큰, 망사눈"
2,3,7,사사,한,암,3세,55,34,빅투아르,박재우,이종천,3,479(-2),7.0,1.8,망사눈
3,4,6,스타삭스,한,암,4세,*52,26,문세영,지용철,♠김창식,1¼,479(7),24.7,5.3,망사눈
4,5,9,새로운캡틴,한,거,4세,55,31,박을운,배휴준,류재욱,1¼,494(-4),56.3,5.7,눈가면
5,6,3,윈트세븐,한,수,3세,54.5,30,유승완,김윤섭,♠이종욱,¾,505(12),45.0,6.9,"계란형큰,망사+"
6,7,1,공주사랑,한,암,4세,*52,27,박태종,곽영효,박흥길,¾,487(-4),78.4,9.5,
7,8,8,미스터히어로,한,수,3세,55,31,김용근,유재길,♠김명식,½,501(-12),3.1,1.3,
8,9,10,서울스토리,한,암,4세,*52,24,박병윤,김동균,♠이시환,1¼,444(-2),179.7,26.3,"계란형큰, 망사눈"
9,10,2,땡큐마더,한,암,3세,55.5,35,먼로,서인석,♠강용식,2½,495(5),5.4,1.7,"계란형큰, 양털코"
10,11,12,차카차카차,호,암,4세,54,32,다나카,안해양,♠서창식,목,445(-4),173.6,22.2,"계란형큰, 망사"
11,,11,옥드림,한,암,4세,51.5,29,(-1)조한별,신삼영,강종우,출전제외,495(4),----,----,망사
0,1,3,빅클래식,한,암,3세,53.5,,김용근,강환민,♠이종원,,476(-5),1.6,1.2,계란형큰+
1,2,8,코일로,한,암,3세,53.5,,다비드,사이먼,♠이혜란,8,513(15),12.2,2.3,"Triabit, 눈가면"
2,3,7,영광의비트,한,거,3세,52,,(-3)김덕현,전승규,♠변창덕,1¼,450(-5),9.7,2.3,"망사눈, Triabit"
3,4,9,플라잉불릿,한,암,3세,53,,문세영,신삼영,♠이진경,2,464(8),10.9,2.5,"계란형큰,양털코+,망사-"
4,5,4,금아애크미,한,수,3세,55,,빅투아르,이관호,♠금아산업(주),1,488(13),12.0,3.8,"계란형큰+, 망사눈,혀끈+,반가지큰-"
5,6,2,마하선더,한,수,3세,55,,박병윤,심승태,장철환,1¾,466(-4),28.4,4.8,망사
6,7,1,큐티바비,한,암,3세,53,,유승완,김윤섭,지원철,목,464(1),7.1,1.5,망사+
7,8,6,스마트파티,한,암,3세,53,,안효리,심승태,♠김태성,2½,468(0),81.8,12.3,망사
8,9,10,새내플래시,한,수,3세,55,,이동하,홍대유,♠문금철,½,484(8),16.1,3.4,
9,10,5,크레이지큐,한,암,3세,53,,이동국,서인석,♠서창식,3,436(-2),63.4,9.3,계란형큰
0,1,4,볼드나이너,한,암,5세,54.5,34,먼로,서범석,청호컴넷(주),,436(5),14.6,2.2,"망사, 반가지큰"
1,2,5,급행마,한,수,3세,53.5,35,(-3)문성혁,이관호,♠박남성,½,446(-13),3.7,1.4,망사눈
2,3,7,탄탄위너,한,수,3세,54,30,다나카,최용구,♠최동근,9,470(0),4.2,1.3,망사눈
3,4,8,승리라이크,한,거,4세,53,30,(-1)김효정,서인석,김재성b,½,483(4),21.1,3.7,"계란형큰, 눈가면"
