,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,8,러브아치,한,암,3세,54.5,,이혁,손영표,♠조창석,,460(-3),14.4,1.4,눈가면
1,2,9,국향,한,암,3세,54.5,,이용호,박재우,김창만,머리,468(-2),26.4,6.1,망사
2,3,5,아라크투윈,한,암,3세,54.5,,조상범,배휴준,양현모,½,457(7),24.3,18.8,눈가면
3,4,11,미스캠프,한,암,3세,54.5,,이동국,임채덕,말사모,1¼,468(5),42.5,8.1,"계란형큰, 망사눈"
4,5,2,피렌체캐슬,한,암,3세,53.5,,(-1)문성혁,서인석,안병렬,½,472(-15),7.0,1.0,
5,6,10,스마트대보,한,암,3세,54.5,,김정준,전승규,♠박철근,목,448(-16),9.6,2.5,"망사눈, Triabit"
6,7,1,스위트카카오,한,암,3세,54.5,,박을운,이신영,♠김용래,½,449(-14),10.5,3.9,
7,8,4,남산초콜릿,한,암,3세,54.5,,최범현,토니,♠이기선,½,455(1),1.4,1.2,"계란형큰,망사눈+,망사-"
8,9,3,그린스카이,한,암,4세,55,,김옥성,박희철,선우패션,6,448(18),104.6,13.4,망사눈
9,10,7,마하조던,한,암,3세,54.5,,이강서,심승태,장철환,1,423(-14),96.1,50.2,"계란형큰,망사눈+,망사-"
10,11,12,젤로스,한,암,3세,54.5,,빅투아르,이관호,♠정기환,½,418(-6),103.6,37.6,"계란형큰, 망사"
11,12,6,미소가득,한,암,4세,55,,박상우,곽영효,양수화,3,458(7),64.2,8.0,
0,1,9,더킹블레이드,한,수,3세,56.5,,김동수,토니,♠김형란,,501(9),1.3,1.3,"계란형큰+,망사눈+,혀끈+,망사-"
1,2,8,논스톱골드,한,암,3세,54.5,,송재철,박재우,♠태립,¾,448(-6),35.3,4.3,망사눈
2,3,12,모닝플래시,한,수,3세,56.5,,이철경,조현수,김중길,1½,505(1),123.3,5.6,"계란형큰, 망사"
3,4,13,초인스파크,한,수,3세,56.5,,최범현,안병기,♠박남성,4,488(0),25.5,10.9,"계란형큰+, 망사눈"
4,5,14,라온더최강,한,암,3세,54.5,,박태종,박종곤,♠라온건설,2,419(-11),25.5,2.0,
5,6,6,거센돌풍,한,수,3세,56.5,,이혁,최상식,♠강석대,코,465(5),5.8,1.3,망사눈
6,7,4,매직만점,한,거,4세,57,,다비드,손영표,김창희,1,466(-3),50.5,3.3,
7,8,3,순간타이밍,한,수,3세,56.5,,박현우,안해양,♠표종순,½,476(-10),28.4,2.7,"자극판, 망사"
8,9,10,상승행진,한,수,3세,56.5,,하정훈,지용철,곽태훈,3,450(-20),88.9,14.3,
9,10,2,찐이야,한,수,3세,56.5,,조한별,서홍수,♠이혜란,9,469(-20),57.8,7.8,망사눈
