,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,5,럭키재산,한,암,2세,53,,임기원,박재우,최기영,,447(-11),7.7,2.7,
1,2,6,그린짱,한,암,2세,53,,함완식,홍대유,♠김재영b,6,449(-3),3.3,3.6,망사눈
2,3,9,천마투데이,한,암,2세,53,,김효정,배대선,♠박웅진,½,446(4),11.6,3.6,"계란형큰+, 망사"
3,4,8,그린폭주,한,암,2세,53,,김정준,홍대유,♠김재영b,3,471(8),11.6,2.7,
4,5,7,로열영광,한,수,2세,55,,조재로,박병일,이장호,1¼,444(-10),11.6,3.6,"계란형큰, 망사눈"
5,6,11,에너자이저,한,수,2세,55,,안토니오,최봉주,♠박재홍,½,476(3),11.6,3.6,
6,7,1,그레이캣,한,수,2세,55,,송재철,서홍수,♠김명식,3,433(4),7.7,2.7,"계란형큰, 망사눈"
7,8,10,페더럴윈,한,암,2세,53,,이동하,정호익,♠금악목장,4,469(4),11.6,3.6,눈가면
8,9,4,명진캔디,한,암,2세,53,,조상범,임봉춘,♠(주)자성실업,¾,464(7),11.6,1.4,망사눈+
9,10,3,큰박수,한,암,2세,53,,조한별,지용철,♠최성룡,2½,499(9),11.6,3.6,
10,11,2,블루비치,한,암,2세,53,,최범현,강환민,♠이종원,1¼,431(6),11.6,3.6,망사+
0,1,10,위너콰드릴,한,암,3세,54,,문세영,박대흥,♠요시다 가츠미,,459(-5),5.1,3.1,눈가면
1,2,11,콘도르여왕,한,암,3세,54,,조상범,김점오,문창완,½,491(2),12.8,3.1,망사눈
2,3,2,원더풀매직,한,수,3세,56,,먼로,서인석,♠(주)녹원목장,1½,468(-5),5.1,3.1,"계란형큰, 눈가면"
3,4,4,퀸오브베스트,한,암,2세,52.5,,함완식,김동균,♠신우철,5,434(-7),12.8,3.1,망사눈
4,5,6,라온스페셜,한,암,3세,54,,이혁,박종곤,♠라온산업개발(주),목,439(6),12.8,3.1,망사눈
5,6,9,온리위너,한,암,3세,54,,김정준,송문길,♠손병철,4,458(-2),12.8,3.1,
6,7,1,마칼루파워,한,수,3세,56,,황순도,서홍수,♠김세민,1¼,454(1),12.8,3.1,망사
7,8,3,농본락,한,암,3세,54,,김효정,배대선,♠김용래,¾,423(9),4.3,2.0,망사
8,9,5,원지,한,거,3세,56,,이동하,안병기,♠우태율,½,479(1),12.8,3.1,"반가지큰, 망사눈"
9,10,7,제니퀸,한,암,3세,54,,조재로,박희철,선우패션,4,470(6),12.8,3.1,눈가면
10,11,8,다이아하트,한,암,2세,52.5,,하정훈,배휴준,강종우,24,446(4),12.8,3.1,눈가면+
0,1,4,가나파크,한,암,3세,54.5,,문세영,구자흥,♠김한수,,500(2),3.1,2.0,
1,2,7,리멤버웬,한,암,3세,53,,조한별,리카디,페가수스,2½,486(-7),8.3,1.1,망사+
2,3,6,원더풀파워,한,수,3세,55,,다비드,손영표,김은갑,목,489(-2),24.8,4.0,망사
3,4,9,금아콜로설,한,수,3세,55,,송재철,이신영,♠금아산업(주),1,488(10),24.8,4.0,망사눈+
4,5,1,옥추마,한,수,3세,55,,먼로,강성오,♠민형근,2½,504(-8),3.1,4.0,반가지큰
5,6,3,프라임서밋,한,암,3세,53,,이혁,유재길,김영표,3,473(1),8.3,4.0,
6,7,8,플라잉빅터,한,수,2세,53.5,,최범현,강환민,♠김형순,¾,441(-10),24.8,4.0,계란형큰
7,8,2,지금여기에,한,수,2세,50,,(-4)김아현,지용철,♠최성룡,½,429(5),24.8,4.0,
8,9,11,럭키석포,한,거,3세,56,,임기원,박재우,최기영,9,493(0),8.3,2.7,"자극판+,망사+,반가지큰-,망사눈-"
9,10,10,플래시라이커,한,거,3세,51,,(-4)임다빈,정호익,♠에릭 코,목,484(-13),24.8,4.0,
10,11,5,삼상,한,암,2세,51.5,,조상범,임봉춘,이종천,24,477(12),24.8,4.0,"반가지큰, 망사눈"
0,1,8,산뜻한스침,한,암,3세,54,,임기원,안병기,♠우태율,,477(8),12.4,3.6,"계란형큰, 망사눈"
1,2,2,러브위드미,한,암,3세,54,,김효정,배대선,♠서창식,코,491(2),5.0,1.4,"계란형큰, 망사눈"
2,3,3,포에버원,한,암,3세,54,,송재철,박종곤,한종희,4,475(-5),12.4,3.6,망사눈
3,4,1,블랙실버,한,암,3세,54,,안토니오,서인석,홍상기,½,448(8),6.2,3.6,계란형큰
4,5,4,파워뮤직,한,암,3세,54,,최범현,곽영효,♠이미경,3,462(-2),6.2,2.4,
5,6,7,트루,한,암,3세,54,,이혁,조현수,♠이혜란,코,448(0),6.2,2.4,"계란형큰, 망사눈"
6,7,11,아이언하트,한,암,4세,54,,하정훈,임봉춘,박정웅,1,461(5),12.4,3.6,"반가지큰, 눈가면"
7,8,10,미스엘리트,한,암,3세,54,,먼로,서홍수,♠태희종합건설,¾,437(10),12.4,3.6,망사
8,9,9,애니선,한,암,3세,54,,박현우,김순근,♠이용식,7,442(-4),12.4,3.6,"반가지큰, 망사눈"
9,10,5,오피서커맨딩,한,암,3세,50,,(-4)임다빈,정호익,윤지중,1¾,464(-3),12.4,3.6,망사눈
10,11,6,시드니머니,한,암,4세,54,,다비드,토니,♠함춘,13,427(13),12.4,3.6,"계란형큰,망사+,혀끈+"
0,1,11,바비블레이드,한,암,3세,54,,다비드,리카디,♠삼정,,454(2),5.3,3.1,눈가면
1,2,5,테라스피드,한,수,3세,56,,김덕현,박재우,선용호,4,458(-2),5.3,3.1,
2,3,10,새내폭주,한,거,3세,56,,김옥성,홍대유,♠문금철,2,448(-5),16.0,3.1,
3,4,9,갑오사랑해,한,암,3세,54,,조재로,김동철,♠김평갑,코,430(-1),5.3,3.1,
4,5,7,깨우침,한,수,4세,52,,(-4)임다빈,안병기,♠우태율,1,500(28),16.0,3.1,"계란형큰, 망사"
5,6,6,마스터퓨처,한,거,3세,56,,박상우,서홍수,♠김명식,5,467(13),8.0,2.0,
6,7,8,새로운군주,한,거,4세,56,,이동국,심승태,권용수,4,442(-2),16.0,3.1,망사
7,8,4,오버어치브,한,암,3세,54,,박현우,곽영효,♠오종택,1,439(-13),16.0,3.1,
8,9,3,윈디러시,한,암,3세,54,,이동진,구자흥,제주축협,1¼,474(0),5.3,3.1,망사
9,10,2,금백조,한,암,3세,54,,안효리,유재길,박세용,1½,505(4),16.0,3.1,
10,11,1,허리케인삭스,한,거,3세,56,,안토니오,강성오,♠김창식,38,448(3),16.0,3.1,망사눈
0,1,3,서울크라운,한,수,3세,56,,안토니오,이관호,김진엽,,493(0),4.0,1.6,"계란형큰, 망사눈"
1,2,6,스페셜스토리,한,암,3세,54,,김정준,박희철,이효선,7,453(3),4.0,1.6,눈가면
2,3,8,골든배지,한,암,3세,54,,이동하,강성오,♠이경희,¾,469(-3),9999.9,1.6,망사
3,4,7,고어헤드,한,암,3세,54,,김옥성,서정하,♠오종택,1,458(3),4.0,1.6,반가지큰
4,5,1,스타러시,한,수,3세,56,,박을운,김동철,제주축협,1,458(-11),4.0,1.6,망사
5,6,10,시크릿선더,한,암,3세,50,,(-4)임다빈,구자흥,이화연,5,483(1),4.0,9999.9,반가지큰
6,7,4,폴카,한,암,3세,54,,조한별,조현수,정광화,1½,451(8),9999.9,9999.9,"계란형큰, 망사눈"
7,8,5,코리아대장부,한,거,4세,56,,다비드,배휴준,곽승용,5,523(-2),9999.9,1.6,"계란형큰, 눈가면"
8,9,2,신데렐라,한,암,3세,54,,박현우,서홍수,이본희,머리,434(1),9999.9,9999.9,망사눈
9,10,9,쿠레나이원,한,암,3세,54,,방춘식,김점오,김문화,3,454(-12),9999.9,9999.9,"반가지큰, 망사눈"
10,11,11,돌아온셀라,한,암,3세,54,,하정훈,박천서,♠손학봉,목,473(-3),9999.9,9999.9,"망사눈, 혀끈"
0,1,1,라온블러드,한,암,3세,53.5,27,임기원,안병기,♠라온건설,,488(16),36.1,9999.9,망사눈
1,2,8,라피도아레스,한,암,3세,55,30,송재철,송문길,♠허장원,2,540(-10),1.0,9999.9,"계란형큰, 망사"
2,3,11,백산선더,한,암,3세,55,30,안토니오,리카디,♠이용식,½,456(6),28.2,9999.9,"혀보정큰+,계란형큰-"
3,4,3,라스트매직,한,암,4세,55,30,조상범,박종곤,이미양,½,449(3),451.6,9999.9,망사눈
4,5,5,엄지여왕,한,암,5세,52.5,25,조재로,배휴준,서상주,2½,484(4),451.6,9999.9,"계란형큰, 눈가면"
5,6,4,드림걸스,한,암,3세,55,30,김효정,우창구,♠드림커뮤니티,2,440(7),30.1,9999.9,Triabit
6,7,9,천은짱,한,암,4세,54.5,29,김덕현,최봉주,조금제,3,426(1),225.8,9999.9,"계란형큰, 망사눈"
7,8,10,럭키플랜,한,암,3세,54.5,29,최범현,이희영,김재영a,2,476(7),225.8,9999.9,망사
8,9,6,큐피드초이스,한,암,4세,51,21,지하주,유재길,♠서순배,1,430(-5),451.6,9999.9,망사
9,10,7,록비트,한,암,3세,53.5,27,이혁,손영표,류재욱,½,459(8),37.6,9999.9,"계란형큰, 망사눈"
10,11,2,실버디자인,한,암,5세,51,21,방춘식,김동철,♠양순희,1,427(-4),451.6,1.0,"계란형큰, 망사눈"
0,1,9,원더풀스톰,한,수,3세,56,31,문세영,서범석,♠지대섭,,476(-4),4.0,1.0,
1,2,6,대군옥,한,암,4세,54.5,31,임기원,구자흥,표종진,2,471(-1),6.0,9999.9,"반가지큰, 망사눈"
2,3,5,초강국,한,암,3세,52.5,27,박을운,홍대유,김종철,머리,476(-7),6.0,9999.9,망사눈
3,4,2,야호골든캣,한,수,3세,56,31,김덕현,박재우,이태식,목,499(-1),4.0,1.0,망사
4,5,1,백상,한,거,4세,55,29,조상범,전승규,♠김광명,1,467(-12),12.0,9.3,Triabit
5,6,3,마샤,한,암,5세,51,27,(-4)임다빈,정호익,♠박남성,½,413(-1),9999.9,9999.9,망사
6,7,7,프리마니케,한,암,4세,52.5,27,먼로,서인석,천병득,코,461(1),6.0,9999.9,"계란형큰, 망사눈"
7,8,10,슈퍼럭키보이,한,수,3세,56,31,이혁,조현수,♠신우철,2,513(-3),12.0,1.0,
8,9,4,선더머니,한,거,5세,51.5,22,다비드,손영표,♠박성구,2,465(0),12.0,9.3,"반가지큰,혀끈+"
9,10,8,천운동행,미,암,4세,52,26,김옥성,최봉주,윤문수,¾,445(-1),9999.9,9999.9,"계란형큰, 망사눈"
10,11,11,미스터히어로,한,수,4세,55.5,30,조한별,유재길,♠김명식,¾,499(-4),9999.9,9999.9,
0,1,2,선붐,미,수,3세,56,39,조재로,서범석,이신근,,492(-9),3.2,1.6,계란형큰
1,2,5,풀부스터,미,수,3세,56,42,송재철,임봉춘,♠최몽주,2,457(0),3.2,1.6,
2,3,3,장산몬스터,미,거,3세,56,39,안토니오,박대흥,♠김병진,5,521(-18),16.0,2.4,"계란형큰,망사눈+,눈가면-"
3,4,6,엘리트라인,미,수,3세,56,36,방춘식,이희영,♠태희종합건설,2,503(4),16.0,2.4,"망사, 승인편자"
4,5,7,로렐챔프,미,수,2세,54.5,38,조상범,최봉주,박충범,5,457(-2),16.0,2.4,망사눈
5,6,4,천군,미,거,3세,56,38,박현우,이관호,♠황은호,3,476(3),3.2,2.4,망사눈
6,7,1,인천보스,미,수,3세,56,38,최범현,박종곤,김재영a,13,484(0),16.0,2.4,
7,8,8,킹덤스톰,미,거,2세,54.5,38,이동하,정호익,♠양순희,12,460(-11),16.0,2.4,망사눈
0,1,2,아리안왕자,호,수,4세,*52,36,조한별,이신영,지앤지프로덕션,,481(-20),9999.9,9999.9,"반가지큰, 망사눈"
1,2,8,우정의향기,미,암,4세,54,45,함완식,곽영효,♠강균호,1¼,482(-5),6.1,4.2,"계란형큰, 망사눈,혀끈+"
2,3,11,우승특기,미,수,5세,57,48,안효리,배대선,♠이태인,½,501(-18),48.8,6.3,
3,4,1,문학앙코르,미,수,2세,*52,38,문세영,정호익,♠권경자,1¼,526(1),9.8,1.3,"계란형큰+, 망사눈"
4,5,4,탑플라잉,호,거,4세,*52,36,이동국,서인석,이미양,1¾,490(-3),9999.9,12.5,"계란형큰, 망사눈"
5,6,6,창성수호,뉴,수,3세,*52,37,송재철,안해양,임흥호,목,471(8),1.5,1.3,
6,7,7,송암티즈,한,수,3세,54,42,이동진,박대흥,지원철,½,478(-4),5.4,1.3,"계란형큰, 망사"
7,8,10,문학파로아,미,수,2세,*52,37,최범현,박종곤,♠권경자,¾,498(-5),9999.9,9999.9,망사눈
8,9,3,대군의검,미,수,4세,57.5,49,안토니오,최용구,표종진,8,529(-7),9.8,1.3,"계란형큰, 망사눈"
9,10,9,비바아마도스,미,수,3세,51,36,지하주,박천서,♠김종진,9,484(-6),9999.9,9999.9,"망사눈+,계란형큰-"
10,11,5,치투치투,미,수,3세,*52,36,박을운,홍대유,♠이경희,12,502(-11),9999.9,12.5,망사눈
0,1,10,피렌체힐,한,수,4세,53,39,조상범,신삼영,안병렬,,482(11),9999.9,9999.9,망사눈
1,2,7,정문서미트,한,수,3세,55,43,김정준,홍대유,♠김재영b,3,495(0),9999.9,9999.9,망사
2,3,4,스트로리아,미,암,5세,52,36,조재로,최용구,♠표종순,5,482(2),9999.9,9999.9,"계란형큰, 망사눈"
3,4,6,화이트벨벳,한,거,4세,51,36,(-4)김아현,지용철,♠오종환,½,487(4),9999.9,9999.9,망사
