,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,파크블레이드,한,암,3세,54,,김용근,이신영,♠삼정,,474(4),3.3,1.5,"혀보정큰, 망사눈"
1,2,11,장수나봄,한,수,2세,52.5,,(-2)김덕현,박재우,서동해,1¾,440(3),6.0,2.0,망사눈
2,3,2,레이디다이아,한,암,3세,54,,이현종,김점오,강종우,1½,460(11),12.2,3.7,
3,4,3,골드필드,한,암,3세,54,,안토니오,조현수,윤영기,2½,454(10),3.1,1.6,망사
4,5,8,새로운보배,한,암,3세,54,,김정준,심승태,류재욱,머리,453(2),36.1,9.5,"계란형큰, 망사눈"
5,6,10,호수아,한,거,3세,56,,임기원,손영표,이종천,1¼,458(-1),55.8,15.9,"망사눈+,망사-"
6,7,1,아라시,한,거,3세,56,,윤태혁,김동철,♠김광명,½,481(22),14.7,4.1,"반가지큰, 망사눈"
7,8,9,애니포스원,한,암,3세,54,,박태종,정호익,♠서정범,1,423(0),29.1,6.3,망사눈
8,9,6,망치블레이드,한,암,3세,54,,다나카,강환민,♠김병진,4,468(2),8.8,1.9,반가지큰
9,10,7,이길래오,한,암,3세,53,,(-1)이동진,박대흥,죽마조합,5,492(7),22.4,4.5,"계란형큰, 망사"
10,,5,그린신디,한,암,3세,54,,이동하,홍대유,♠김재영b,주행중지,468(-1),14.5,2.7,
0,1,8,초동로즈,한,암,3세,54,,송재철,이관호,♠손병철,,486(-3),2.1,1.4,망사
1,2,6,청수빅이어,한,암,3세,54,,마누엘,강성오,♠청수,2½,434(12),6.9,2.2,"반가지큰, 눈가면"
2,3,3,메니스탠드,한,암,3세,54,,박병윤,김동균,이근우,1,488(7),5.3,1.8,망사눈
3,4,11,칸에이스,한,거,3세,56,,이동국,심승태,♠김용래,3,486(-4),75.6,12.5,"계란형큰, 망사"
4,5,4,쿠카캣,한,암,3세,54,,다비드,사이먼,♠이시돌협회,목,431(-1),27.4,6.1,Triabit
5,6,2,장산엑스,한,거,3세,56,,이현종,박대흥,♠김병진,목,469(9),8.5,2.0,"계란형큰, 망사눈"
6,7,10,골든제이,한,암,3세,54,,김정준,최영주,최명균,1,461(-6),11.7,2.9,"반가지큰,눈가면-"
7,8,1,페넘브라,한,암,3세,54,,박상우,김대근,김윤호,½,428(-2),20.8,3.4,
8,9,9,서울매직,한,수,3세,53,,(-3)문성혁,김동철,♠이시환,2½,459(3),10.2,2.1,망사
9,10,7,에이원킹,한,수,3세,55,,(-1)조한별,유재길,임영수,3,498(-10),74.3,21.3,망사눈
10,11,5,슈퍼위크앤드,한,거,4세,55,,(-1)이동진,우창구,♠오상철,1½,494(5),58.4,10.0,"계란형큰, 망사눈, 혀끈"
0,1,2,티케이데이,한,암,2세,52,,조재로,김동철,♠김태권,,524(6),3.0,1.3,망사눈+
1,2,3,럭키법전,한,수,2세,52,,(-2)김덕현,박재우,최기영,5,465(1),2.3,1.1,망사눈+
2,3,9,제이엠파이터,한,수,2세,54,,최원준,김윤섭,김재용,10,490(-5),35.4,3.8,망사+
3,4,5,슈퍼엑톤,한,수,2세,54,,김용근,강환민,♠삼정,½,426(-11),31.3,4.3,망사눈
4,5,7,비상등,한,암,2세,52,,임기원,안병기,♠김기종,목,445(2),9.8,2.0,망사눈+
5,6,1,원더풀캣,한,암,2세,52,,송재철,최용구,♠(주)녹원목장,½,412(-3),49.8,6.3,
6,7,4,코리아기적,한,수,2세,54,,안토니오,지용철,♠오종환,1¾,510(8),3.8,1.4,
7,8,6,원더풀니키야,한,암,2세,52,,이현종,박대흥,♠지대섭,6,483(-1),40.0,6.4,"계란형큰, 망사눈,혀끈-"
8,9,8,졸리로저,한,수,2세,54,,신형철,이희영,♠김정성,½,459(-3),74.4,13.3,망사눈
0,1,8,탱고타임,한,수,2세,54,,유승완,최상식,♠변갑한,,494(8),4.8,1.7,
1,2,3,엘리트레이디,한,암,2세,52,,송재철,송문길,♠태희종합건설,1¼,475(-7),2.0,1.3,
2,3,7,페더럴킹,한,수,2세,54,,마누엘,지용철,♠금악목장,¾,496(-4),42.1,5.3,"망사눈, Triabit"
3,4,10,봄날의기억,한,수,2세,54,,먼로,안병기,♠우태율,1¼,489(-1),14.8,2.8,망사
4,5,1,피케이돌풍,한,수,2세,54,,김정준,심승태,♠김태성,머리,471(0),33.0,5.3,계란형큰+
5,6,4,달리는빛깔,한,수,2세,53,,(-1)조한별,지용철,김종식,1½,459(10),7.1,1.9,망사눈
6,7,6,새내초이스,한,암,2세,52,,김용근,홍대유,♠문금철,3,441(-14),5.6,1.6,
7,8,2,강호제일,한,수,2세,54,,안토니오,서인석,홍상기,¾,535(5),16.4,3.4,
8,9,9,강한여전사,한,암,2세,52,,다나카,신삼영,♠조창규,5,465(6),47.6,7.5,
9,10,5,이터널메모리,한,수,2세,54,,임기원,박재우,♠오종택,2½,486(0),79.3,20.1,망사+
