,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,3,백두걸,한,암,2세,53,,정정희,박재우,이민희,,477(18),3.3,1.4,망사눈+
1,2,8,클레어포인트,한,암,2세,53,,김정준,송문길,♠박민지,1¼,508(-20),4.0,1.5,
2,3,5,우주의봄,한,암,2세,53,,김효정,배대선,강종우,2½,472(7),68.1,14.3,망사
3,4,2,리버태양,한,수,2세,55,,최범현,박대흥,♠박남성,4,484(0),9.6,3.0,망사
4,5,1,아치리버,한,암,2세,53,,문성혁,전승규,♠이종욱,3,456(-18),15.8,3.9,"계란형큰+,망사"
5,6,10,마바위,한,수,2세,55,,조인권,박천서,♠김종진,2½,508(-10),3.7,1.5,"망사눈,혀끈+"
6,7,9,터치나인,한,수,2세,55,,장추열,강성오,강현철,¾,476(-2),5.6,1.4,"양털코,혀끈"
7,8,12,떠오르다,한,암,2세,52,,(-1)임다빈,박병일,♠황경호,머리,502(-18),57.5,8.9,계란형큰+
8,9,6,모닝파이브,한,암,2세,53,,이현종,서인석,♠최상일,3,428(-15),29.8,8.8,
9,10,7,남촌의강호,한,거,2세,55,,문정균,곽영효,♠나기두,4,471(-1),297.6,38.5,망사눈
10,11,11,연희사랑,한,암,2세,53,,김옥성,홍대유,김인호,2,482(-3),305.9,67.4,
11,12,4,챔피언함성,한,수,2세,55,,박을운,이관호,♠황의영,2½,470(-15),127.2,38.9,"계란형큰+,망사"
0,1,7,빅비트,한,암,2세,50,,(-4)김아현,지용철,♠오종환,,524(3),19.4,3.2,
1,2,8,쏘아라대로,한,암,2세,53,,하정훈,이준철,현태봉,2½,429(-7),35.9,4.0,
2,3,4,베스트야,한,암,2세,53,,이혁,이희영,베스트샤인조합,¾,459(-6),1.6,1.3,눈가면
3,4,1,원평퀸,한,암,2세,53,,박태종,유재길,♠김용재,1¾,460(-11),5.6,1.7,
4,5,11,그레이트제니,한,암,2세,53,,이현종,강환민,김순건,4,483(-8),193.9,16.5,"망사,반가지큰"
5,6,3,루비로드,한,암,2세,53,,김정준,김동철,♠손병철,1,489(7),391.9,78.4,망사+
6,7,13,희망가득,한,암,2세,53,,김효정,리카디,최용도,½,464(2),5.5,1.6,"계란형큰+,망사눈"
7,8,10,하이파크,한,암,2세,53,,장추열,임봉춘,♠박민지,½,475(3),76.9,11.5,망사눈
8,9,2,스마트별,한,암,2세,53,,최범현,조현수,김조은,코,448(5),36.5,6.1,"계란형큰,망사"
9,10,14,금성스피드,한,암,2세,53,,정정희,박재우,♠조창규,2,406(-10),122.8,15.2,망사눈
10,11,9,제이랩터,한,암,2세,53,,송재철,송문길,♠허장원,1¼,461(3),12.2,2.6,망사+
11,12,12,퀸오브레이싱,한,암,2세,53,,박을운,배휴준,김진철,1¼,445(-12),26.6,3.8,망사
12,13,6,화랑스토리,한,암,2세,53,,박현우,배대선,♠박웅진,코,423(-5),416.4,139.6,망사
