,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,아워사이먼,한,암,3세,54,,김용근,신삼영,♠박정배,,459(-2),1.1,1.1,
1,2,12,당찬바람,한,암,2세,53,,하정훈,홍대유,김재덕,2½,443(-1),19.1,2.8,망사눈
2,3,3,라스트매직,한,암,3세,54,,최범현,박종곤,이미양,1½,454(4),8.8,1.5,망사눈
3,4,2,용암장군,한,수,3세,56,,이동하,배대선,강종우,4,461(16),79.9,6.8,망사눈
4,5,9,대형호재,한,거,2세,55,,안토니오,박대흥,나종용,목,471(-11),36.2,2.4,"계란형큰,망사눈-"
5,6,10,그랜드마스터,한,암,2세,53,,김정준,김윤섭,♠변갑한,7,471(1),213.9,17.8,망사눈
6,7,7,언브레이커블,한,암,3세,54,,김동수,이신영,♠김정철,코,473(-8),52.7,6.8,망사눈+
7,8,5,환상터치,한,암,2세,53,,이준철,김대근,♠고광숙,1¼,424(-2),18.9,2.1,
8,9,1,럭키플랜,한,암,2세,53,,이혁,이희영,김재영a,½,476(5),18.8,2.1,망사
9,10,11,스페셜모닝,한,암,2세,53,,박태종,곽영효,이효선,4,474(2),359.4,20.3,
10,11,4,스카이여신,한,암,3세,54,,이해동,손영표,권용수,1,425(-1),205.0,44.1,"계란형큰,망사눈+,눈가면-"
11,12,8,연승가이,한,거,3세,56,,지하주,최영주,권인택,¾,429(2),388.8,51.4,망사눈
0,1,5,심플스타일,한,수,2세,55,,유승완,송문길,♠(주)나스카,,476(-1),1.4,1.1,"계란형큰+, 눈가면"
1,2,3,우아륭,한,암,2세,52,,송재철,김학수,임흥호,½,460(-5),23.2,2.8,망사눈
2,3,8,미라클이천,한,수,2세,54.5,,김정준,김윤섭,♠이종욱,4,498(-15),4.0,1.3,눈가면-
3,4,12,카빙크로스,한,수,2세,54,,함완식,김동균,♠공이공팔,2,488(-6),101.4,8.8,망사눈+
4,5,4,고속페달,한,수,2세,54,,박태종,배휴준,명인환,2,512(-3),28.3,3.1,망사
5,6,7,케이엔원더풀,한,수,2세,54,,안토니오,박대흥,♠조경수,¾,514(3),6.8,1.6,"계란형큰,망사+,망사눈-"
6,7,2,정문볼트,한,수,2세,54,,이혁,홍대유,♠김재영b,1½,483(-4),29.3,3.7,"망사눈,계란형큰-"
7,8,1,러브위드미,한,암,2세,52,,이동하,배대선,♠서창식,1,470(2),356.2,21.2,"망사눈+,망사-"
8,9,11,록뉴스,한,거,2세,54,,조재로,정호익,최종환,3,506(0),194.8,9.4,망사눈
9,10,6,하루온,한,암,2세,52,,문정균,박병일,♠고광숙,코,486(-13),119.9,10.1,
10,11,10,섀도우퀸,한,암,2세,52,,김용근,신삼영,링크폴로,10,453(-10),119.0,15.9,
11,12,9,천지화랑,한,수,2세,54,,김동수,박병일,♠이용대,16,511(14),224.3,24.4,망사눈
0,1,2,레인케이,한,암,2세,53,,송재철,송문길,♠강경운,,467(-8),1.8,1.3,망사눈
1,2,11,백학,한,암,2세,53,,함완식,서인석,♠씨유네트워크,5,468(7),4.3,1.6,계란형큰
2,3,7,야호엠제이캣,한,암,3세,54,,김동수,조현수,이태식,¾,428(7),33.3,5.3,망사눈
3,4,12,비앙카,한,암,3세,54,,조재로,박희철,♠강석대,¾,435(-2),7.4,1.8,망사눈
4,5,8,황금스타,한,암,3세,54,,박을운,박천서,♠송진석,목,432(-7),20.7,3.1,"망사눈, Triabit"
5,6,3,당대로얄,한,암,3세,54,,문정균,서인석,김광두,1,433(10),190.6,25.2,계란형큰
6,7,6,신의축복,한,암,3세,54,,김정준,심승태,김교완,머리,465(1),132.8,19.9,Triabit
7,8,9,해피먼스,한,암,2세,53,,부민호,박윤규,♠박덕희,2½,507(8),10.7,1.7,망사눈
8,9,5,일여하여,한,암,4세,54,,이해동,최상식,제일사료(주),4,465(7),196.9,20.7,망사눈
9,10,1,클리어스토리,한,암,3세,54,,이아나,최용구,♠김창만,½,481(-8),11.5,3.3,망사눈
10,11,10,리슨트드림,한,암,3세,54,,박병윤,김동철,류재욱,½,411(7),189.9,21.5,"망사, 반가지큰"
11,12,4,삼애락,한,암,2세,53,,다비드,배대선,박세용,½,446(0),17.1,4.7,망사
0,1,8,스트롱레드,한,암,2세,53,,송재철,서범석,이성헌,,476(0),10.3,2.2,
1,2,6,정성스타,한,암,2세,53,,다비드,박재우,임정균,½,479(15),3.1,1.4,
2,3,10,열린문,한,수,2세,52.5,,(-2)문성혁,서인석,♠김재성a,¾,465(6),2.7,1.2,망사눈
3,4,7,이스트챔프,한,수,2세,54.5,,안토니오,정호익,♠김영구,½,447(9),3.7,1.5,눈가면
4,5,5,코리아대장부,한,거,3세,55.5,,황순도,배휴준,곽승용,3,519(1),27.3,4.2,"계란형큰, 눈가면"
5,6,11,달리는빛깔,한,수,2세,55.5,,김동수,지용철,김종식,목,475(-1),11.7,3.3,망사눈
6,7,3,밀키셰리,한,암,2세,52.5,,김용근,지용철,♠금악목장,1¾,468(6),26.1,3.7,
