,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,7,베스트토치,한,암,3세,54,,송재철,홍대유,베스트샤인조합,,497(-23),3.2,1.4,
1,2,2,대물,한,수,3세,56,,조상범,안병기,♠조명식,3,477(-12),12.4,3.2,망사눈
2,3,3,비플라워,한,암,3세,51,,(-3)김아현,조현수,정광화,2,443(-6),11.6,3.2,
3,4,11,케이엔티즈원,한,수,3세,56,,박태종,박대흥,♠조경수,¾,465(8),2.5,1.2,
4,5,4,피엔에스얀,한,암,3세,54,,박병윤,손영표,♠피엔에스홈즈,3,493(-4),79.9,11.2,
5,6,8,디스코보이,한,거,3세,56,,이현종,최영주,희망홀스,2,458(-5),54.7,6.2,계란형큰+
6,7,1,허밍버드,한,거,3세,56,,함완식,김동균,♠박정배,1,445(-4),5.6,1.7,"계란형큰+,망사눈+"
7,8,6,굿승리,한,암,3세,54,,김효정,박윤규,김지훈,3,478(-15),104.0,26.8,망사
8,9,9,해피뉴마,한,암,3세,54,,하정훈,최용건,이재민,1¾,442(-3),182.7,57.5,
9,10,5,빈체로킹,한,수,3세,56,,문성혁,서인석,♠김인규,½,440(-11),31.3,6.4,
10,11,10,콩코드스파크,한,암,3세,54,,이철경,이관호,♠김정철,6,437(-22),10.9,2.1,"망사눈+,반가지큰,망사-"
11,12,12,행덕,한,수,3세,56,,김옥성,박천서,♠김명식,½,479(-4),69.3,13.1,망사눈
0,1,9,라온더대쉬,한,암,3세,54,,문세영,박종곤,♠라온산업개발(주),,471(-1),4.9,1.7,망사눈
1,2,8,걸작드림,한,암,3세,54,,이현종,박윤규,♠박덕희,1,445(-23),5.4,2.0,"망사눈,반가지큰"
2,3,10,은혜서브,한,암,3세,54,,김효정,박병일,강태구,1¼,472(-7),4.6,1.7,망사눈
3,4,11,피엔에스헐,한,암,3세,54,,함완식,유재길,♠피엔에스홈즈,½,445(-1),11.2,2.2,"망사눈,계란형큰-"
4,5,4,벚꽃블레이드,한,암,3세,50,,(-4)김태희,토니,♠김병진,¾,432(-1),130.8,8.4,"계란형큰,눈가면+,망사눈-"
5,6,1,플라잉아테나,한,암,3세,54,,이용호,이신영,♠김형순,코,499(6),31.2,3.6,망사
6,7,5,차돌런,한,암,3세,54,,최범현,홍대유,전은영,4,484(-1),69.3,6.4,
7,8,12,천스닥,한,암,3세,54,,박병윤,김윤섭,조금제,1¾,463(-1),267.1,20.4,눈가면+
8,9,6,컴플리트럭키,한,암,3세,54,,먼로,박재우,♠장세준,2,475(-1),2.1,1.3,망사눈
9,10,2,라온더피버,한,암,3세,54,,이혁,박종곤,♠라온건설,1¼,432(1),86.6,6.7,망사눈
10,11,7,플라잉센걸,한,암,3세,54,,조한별,임채덕,♠김형순,7,441(0),424.8,73.4,"망사눈,계란형큰-"
11,12,3,천송이,한,암,3세,54,,조상범,배휴준,조금제,7,485(1),239.9,24.0,"망사눈+,혀끈+,망사-"
0,1,5,불화산,한,거,4세,56.5,,먼로,이관호,♠황은호,,457(7),4.4,1.5,"계란형큰,망사눈"
1,2,8,더블테이크,한,암,4세,54.5,,최범현,안해양,♠김성래,목,472(2),3.2,1.5,망사눈
2,3,9,선더호스,한,수,4세,56.5,,조한별,안병기,♠(주)디알엠씨티,2½,475(-5),3.4,1.6,망사눈
3,4,4,천문,한,수,4세,56.5,,박병윤,배휴준,조금제,1,487(3),52.6,11.5,"망사눈,혀끈"
4,5,7,라게르타,한,암,4세,54.5,,이용호,이신영,♠이성영,1,468(3),13.0,3.7,망사
5,6,2,디바인파워,한,수,5세,56.5,,김귀배,손영표,류재욱,1¼,489(11),20.2,3.5,계란형큰
6,7,6,하니,한,암,4세,54.5,,이철경,임채덕,황혜정,3,436(-5),33.0,7.1,"Triabit ,망사눈,승인편자"
7,8,10,야스,한,암,4세,54.5,,김옥성,김윤섭,조금제,¾,497(6),40.5,7.8,망사
8,9,11,포사포사,한,수,3세,53,,(-3)김아현,지용철,박시용,머리,506(7),7.2,1.8,망사눈
9,10,12,엄청난걸,한,암,4세,54.5,,하정훈,이준철,♠임한용,5,473(-5),98.8,11.8,망사눈
10,11,3,브라운참,한,거,3세,56,,함완식,강성오,♠김세민,5,482(-20),16.6,6.1,망사
11,12,1,피엔에스땅콩,한,수,3세,56,,박상우,배휴준,♠피엔에스커튼월,19,449(-1),113.4,18.5,
0,1,7,하이하이,한,거,4세,57,35,박태종,정호익,♠김경민,,517(-11),2.9,1.6,"계란형큰,망사눈"
1,2,3,올드스페셜,한,수,4세,54.5,30,최범현,박재우,이진경,1,478(9),8.7,3.0,망사눈
2,3,2,라온더타이거,한,거,4세,55,31,문세영,박종곤,♠라온산업개발(주),4,455(-2),8.5,2.7,망사눈
3,4,9,포트스원,한,암,4세,51,27,이철경,서인석,♠조창규,¾,495(6),6.2,1.7,"계란형큰,망사눈"
4,5,11,아이스스타,한,거,4세,51.5,30,(-3)김아현,이관호,♠이경희,1½,481(-3),16.1,3.3,"계란형큰,망사눈"
5,6,10,리얼팩,한,거,5세,53.5,28,조한별,박병일,♠임한용,½,515(3),7.8,2.8,눈가면
6,7,6,장수나봄,한,수,5세,*52,24,김효정,박재우,서동해,1,478(12),106.2,26.6,망사눈
7,8,1,퍼텐셜에너지,한,암,5세,52.5,30,부민호,김동철,♠박재범,1,482(12),144.5,42.4,망사
8,9,13,메인오브킹,한,거,4세,53.5,28,함완식,이관호,♠손병현,½,443(3),35.8,4.6,"망사눈,반가지큰"
9,10,4,희망챔프,한,수,3세,54,30,이현종,최용건,♠박재범,1½,479(0),16.2,4.3,"계란형큰,망사눈"
10,11,12,미르캡틴,한,수,4세,52.5,26,문성혁,임봉춘,김은갑,½,479(-5),86.8,16.2,망사
11,12,8,탱크삭스,한,암,5세,53.5,32,김동수,강환민,♠김창식,½,435(-20),19.0,6.2,"계란형큰,망사"
12,13,5,올드스타트,한,수,3세,53,30,(-1)임다빈,박병일,♠황경호,½,460(-1),6.8,2.7,망사눈
