,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,롤러블레이드,한,수,2세,54,,다나카,강환민,♠김형란,,475(5),6.7,1.5,계란형큰
1,2,5,탁트인,한,암,2세,52,,이동하,지용철,♠김광명,2,480(-4),2.1,1.1,
2,3,11,케이엔로드,한,수,2세,54,,김용근,박대흥,♠조경수,5,474(-5),2.7,1.2,망사눈+
3,4,7,럭키법전,한,수,2세,54,,송재철,박재우,최기영,2,464(-7),14.6,3.2,
4,5,9,금아콜로설,한,수,2세,54,,안토니오,이신영,♠금아산업(주),5,478(-5),10.0,2.4,
5,6,3,강호제일,한,수,2세,51,,(-3)문성혁,서인석,홍상기,½,530(8),168.1,10.7,
6,7,8,봄날의기억,한,수,2세,54,,정정희,안병기,♠우태율,3,490(12),123.4,12.5,망사
7,8,1,백학,한,암,2세,52,,마누엘,서인석,♠씨유네트워크,1¼,465(9),201.9,15.6,"계란형큰+, 망사눈"
8,9,12,장수나봄,한,수,2세,54,,이현종,박재우,서동해,목,437(-12),26.1,4.9,망사눈+
9,10,2,스페셜어게인,한,암,2세,52,,박태종,곽영효,♠이미경,1¾,458(0),111.5,13.1,
10,11,4,당대짱,한,암,2세,51,,(-1)김효정,안해양,조성옥,7,483(-7),225.4,37.3,망사눈+
11,,10,페더럴킹,한,수,2세,54,,라이언,지용철,♠금악목장,출전제외,504(1),----,----,"망사눈, Triabit"
0,1,11,대한챔프,한,수,3세,56,,신형철,서정하,대한사료,,469(-15),7.3,2.0,망사눈
1,2,1,마하천하,한,암,4세,54,,다나카,강환민,장철환,4,509(6),10.0,1.9,계란형큰
2,3,6,내길의빛,한,거,4세,56,,하정훈,홍대유,유종국,1½,456(4),4.3,1.5,계란형큰
3,4,9,사우스반,한,암,3세,54,,다비드,서범석,♠임종근,3,430(-5),50.9,11.7,
4,5,7,블루밴드,한,암,3세,54,,이현종,이신영,♠정영식,½,446(-12),2.0,1.2,망사눈
5,6,10,퍼펙트플라잉,한,암,3세,54,,마누엘,안해양,최종환,4,466(-11),77.9,10.2,"계란형큰+, 망사,반가지큰-"
6,7,2,제이엔리,한,거,3세,56,,이동국,김학수,♠이혜란,½,409(-3),31.6,6.0,"망사눈, D형구리"
7,8,3,호크의영광,한,수,3세,56,,안토니오,최봉주,♠오종환,4,483(-1),6.3,1.7,"계란형큰, 망사눈"
8,9,5,아라시,한,거,3세,55,,(-1)조상범,김동철,♠김광명,1,459(-15),26.1,4.4,"반가지큰, 망사눈"
9,10,4,웅담포,한,수,4세,56,,이동하,우창구,안영환,5,546(-4),71.3,20.1,
10,,8,퀸스트리트,한,암,4세,54,,김정준,최영주,♠손병현,출전취소,0(0),----,----,
0,1,2,허쉬대보,한,수,3세,56,,문세영,전승규,♠박철근,,500(-7),3.5,1.2,"망사, Triabit"
1,2,5,이글아이,한,암,3세,54,,김용근,이신영,♠(주)나스카,6,455(-10),6.7,1.7,망사
2,3,4,스마트군황,한,수,3세,56,,박을운,배휴준,♠김태성,1¾,535(10),1.9,1.1,"계란형큰, 눈가면"
3,4,8,크레이지퀸,한,암,3세,51,,(-3)문성혁,서인석,♠서창식,2,513(10),6.7,2.0,"계란형큰,망사눈+"
4,5,7,배다리서미트,한,수,3세,56,,송재철,홍대유,♠송한우,7,506(6),16.7,2.7,
5,6,1,함양상림,한,암,3세,54,,다나카,신삼영,유영준,½,464(-3),62.1,10.5,망사
6,7,6,대군사랑,한,암,3세,54,,최원준,손영표,♠표종순,3,449(0),101.2,12.6,망사
7,8,3,컬러즈드라고,한,암,3세,53,,(-1)조상범,구자흥,♠(주)자성실업,3,486(13),20.0,2.9,양털코
0,1,3,원더풀딕시,한,수,3세,51.5,38,이현종,박대흥,♠지대섭,,509(-5),2.1,1.2,
1,2,11,더프리마,한,암,4세,51,37,이철경,서인석,천병득,1¾,478(8),24.1,4.8,"계란형큰, 망사눈"
2,3,2,그린케이,한,암,4세,56,50,박태종,홍대유,♠김재영b,3,483(-2),13.4,2.9,망사눈
3,4,9,갈잎,한,암,3세,*52,37,문세영,심승태,♠(주)디알엠씨티,머리,466(-4),6.2,1.6,"반가지큰, 눈가면"
4,5,4,라온윌리엄스,한,암,3세,51,37,정정희,안병기,♠라온산업개발(주),4,453(1),6.2,2.1,망사
5,6,6,큐피드닥터,한,암,5세,52.5,43,이강서,유재길,♠서순배,목,474(4),18.6,4.3,
6,7,10,언디피티드,한,수,4세,54,43,이동하,우창구,유길상,½,445(-6),17.4,3.4,
7,8,5,제주의바람,한,암,4세,54.5,47,다나카,최봉주,♠미즈타니 마사테루,2,456(-11),26.0,9.3,"계란형큰, 망사"
8,9,8,골든스텝,한,거,5세,56,47,마누엘,최용구,송용만,2½,474(-3),27.8,5.5,"반가지큰, 망사눈, 혀끈"
9,10,1,산토스,한,수,4세,*52,36,유승완,최용구,김창호,6,547(-8),8.0,2.8,
10,11,7,창성럭키,한,수,4세,52,39,김용근,김순근,임흥호,72,437(-3),52.7,9.6,계란형큰
0,1,4,빅토리킹,한,거,3세,52,31,(-3)문성혁,전승규,♠박덕희,,437(-1),3.1,1.3,"계란형큰, 망사"
