,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,프리마니케,한,암,3세,51,,(-3)문성혁,서인석,천병득,,441(-12),1.8,1.2,"계란형큰, 망사눈"
1,2,2,세라여제,한,암,4세,54,,이아나,전승규,김찬영,½,419(1),17.9,2.4,"계란형큰, 눈가면"
2,3,8,슈퍼빅터,한,암,3세,54,,이동하,지용철,♠김선식,목,469(27),213.1,20.5,Triabit
3,4,9,라온한니발,한,암,3세,54,,정정희,박종곤,♠라온산업개발(주),2,472(10),17.1,3.5,망사눈
4,5,7,골드레벨,한,암,3세,54,,안토니오,서홍수,♠이미경,1¼,455(2),3.3,1.1,망사눈
5,6,5,올마이퀸,한,암,3세,54,,방춘식,김동철,♠양순희,1¼,451(-4),87.8,10.9,"망사, 반가지큰"
6,7,1,호크아리랑,한,암,3세,54,,박태종,최봉주,♠오호극,¾,456(-5),5.5,1.6,"계란형큰, 망사눈"
7,8,3,레지나,한,암,3세,54,,김용근,안해양,신기철,2½,445(6),14.0,2.3,
8,9,6,꼬꼬마레이디,한,암,3세,54,,하정훈,안해양,신기철,3,453(1),74.6,12.3,"계란형큰, 망사"
0,1,4,탑뮤직,한,거,3세,55,,마누엘,서홍수,윤훈열,,474(2),5.7,1.7,"망사눈+,눈가면-"
1,2,3,라온제왕,한,거,4세,56.5,,문세영,박종곤,♠라온산업개발(주),2½,478(0),2.6,1.4,"반가지큰, 망사눈"
2,3,9,푸에르스페스,한,수,4세,55,,다비드,신삼영,♠베스트샤인조합,4,499(-1),32.0,5.8,망사눈-
3,4,5,퍼스트선더,한,수,4세,55,,김정준,심승태,장철환,¾,492(-4),37.5,7.2,"망사, 반가지큰"
4,5,7,라온스텔라,한,수,3세,55.5,,유승완,이신영,♠라온건설,1,498(-7),6.1,2.4,"계란형큰, 망사"
5,6,8,그린파크,한,암,4세,53,,송재철,임봉춘,♠지대섭,1¾,466(10),15.7,3.4,망사
6,7,1,베스트맨,한,거,4세,55,,라이언,박천서,윤훈현,5,461(-11),37.1,8.6,"망사눈, Triabit"
7,8,11,천지기상,한,수,3세,55.5,,함완식,정호익,강세명,6,468(-1),8.0,1.9,"반가지큰, 망사눈"
8,9,2,인천라이언,한,수,3세,55,,김용근,유재길,김재영a,¾,477(11),4.7,1.7,"계란형큰, 망사"
9,10,10,행복의내일,한,암,3세,53,,신형철,구자흥,♠오종환,45,445(2),22.6,4.5,"반가지큰,망사눈+,양털코-"
10,,6,신라대장군,한,거,3세,55,,다나카,임봉춘,♠류주영,출전제외,596(8),----,----,계란형큰
0,1,1,스마티블루,한,수,4세,54,40,김용근,전승규,♠김용래,,515(-1),2.5,1.3,"망사눈, Triabit"
1,2,3,관악함성,미,거,5세,54,40,안토니오,이관호,♠황의영,¾,460(4),14.0,2.6,"계란형큰, 망사눈"
2,3,7,청담타이거,미,거,4세,57,49,라이언,서인석,♠김형란,½,478(-8),4.3,1.7,"망사눈,계란형큰-"
3,4,2,와와여장부,한,암,5세,53,47,(-1)김효정,배휴준,곽희원,1¼,471(-1),39.1,8.9,"계란형큰, 망사"
4,5,9,위즈레이니어,미,거,4세,53,37,이현종,송문길,♠최몽주,½,497(3),4.9,1.6,망사
5,6,5,투게더허그,미,암,5세,54,47,이성재,김윤섭,♠김두식,4,475(5),44.1,6.2,망사
6,7,6,웰빙스토리,한,수,6세,53,38,문세영,배휴준,♠이성재,2,492(9),8.5,1.8,"계란형큰, 눈가면"
7,8,4,서울시대,미,수,3세,52,43,(-3)김덕현,김동균,♠이시환,2,449(7),6.2,2.8,
8,9,10,승리나래,한,거,4세,52,36,(-1)이동진,김학수,강수덕,33,464(2),48.6,4.9,"계란형큰, 망사눈"
9,,8,강철시대,한,수,6세,52,34,(-1)조한별,유재길,♠허건호,출전제외,466(9),----,----,
0,1,2,금성여왕,미,암,4세,54,32,김귀배,손영표,♠조창규,,485(-3),8.6,2.3,망사눈
1,2,5,엘초이스,한,암,4세,55,34,문세영,강환민,♠이종욱,½,484(-8),2.3,1.2,"반가지큰, 망사눈"
2,3,1,파티파워,한,암,6세,54,32,부민호,박희철,조병해,2½,450(4),15.9,2.8,
3,4,10,캠프터치,한,암,4세,54,32,임기원,곽영효,♠이월희,½,468(26),76.2,10.5,"계란형큰+, 망사눈"
4,5,7,럭키소천,한,암,3세,52.5,35,(-3)김덕현,박재우,최기영,¾,478(5),3.1,1.5,
5,6,4,풀문오션,한,암,3세,53,30,유승완,이신영,♠김선식,3,485(-1),6.9,1.8,망사눈-
6,7,6,스카이점프,한,암,3세,53,30,다비드,사이먼,페가수스,4,408(4),31.4,6.9,Triabit
7,8,8,베스트메이드,한,암,5세,53.5,31,하정훈,박천서,윤지중,½,447(-4),76.5,6.6,망사눈
8,9,11,운명에폴링,한,암,3세,51.5,29,(-1)조상범,안병기,김제영,1¼,506(20),11.3,3.2,망사눈
9,10,3,팝캣,한,암,4세,*52,26,다나카,김학수,♠(주)녹원목장,5,420(-2),85.7,18.5,"망사눈,혀끈+"
10,11,9,스트롱큐피드,미,암,3세,53.5,31,문정균,박흥진,♠서순배,1½,471(-11),74.8,7.5,망사눈
0,1,11,프라이빗맨,한,수,3세,52.5,26,이현종,배대선,♠김경민,,470(1),3.4,1.5,망사
1,2,3,헤이드리머,한,거,3세,53.5,28,문세영,지용철,김종식,4,479(0),4.4,1.6,망사
2,3,10,라오진,한,암,3세,55,34,하정훈,김동균,(주)삼건사,1,478(8),5.4,1.8,"계란형큰, 눈가면"
3,4,8,논스톱플라잉,한,암,3세,52.5,29,방춘식,박흥진,♠태립,목,450(-6),21.2,4.5,망사눈
4,5,4,와니케이,한,암,4세,54,32,신형철,유재길,♠김영완,1,441(0),25.6,5.6,망사
5,6,7,플라잉헤라,한,암,4세,*52,26,김정준,심승태,♠김형순,목,459(11),98.1,20.0,"망사, Triabit"
6,7,12,선더머니,한,거,4세,53.5,28,다나카,손영표,♠박성구,머리,452(-5),24.9,5.7,"반가지큰, 망사눈"
7,8,1,에이스재퍼,미,거,5세,54,29,박태종,최봉주,♠우상우,¾,466(-3),14.0,3.0,"망사, Triabit"
8,9,2,운주영웅,미,거,3세,53.5,30,(-1)이동진,구자흥,선용호,1¼,462(4),33.6,5.8,눈가면
9,10,5,금빛열정,한,암,3세,51,31,(-3)문성혁,이관호,♠이경희,2,512(7),3.7,1.8,"망사, 반가지큰"
10,11,6,엠제이파티,미,암,3세,54.5,33,박을운,김동균,류재욱,4,493(-6),107.5,14.0,
11,12,9,사려니킹,한,거,6세,53,29,(-1)조상범,박희철,♠오영익,1¼,480(-5),37.6,7.1,"계란형큰, 망사눈,혀끈+"
0,1,7,뉴패러다임,한,암,3세,52.5,29,문세영,배휴준,♠오상철,,505(15),2.7,1.3,"계란형큰, 망사눈"
1,2,8,플라잉조이,한,수,4세,53.5,34,(-3)김덕현,심승태,♠김형순,10,467(3),7.2,1.7,"계란형큰, 망사눈"
2,3,12,당대질주,한,암,3세,51,26,이동하,안해양,조성옥,1¼,461(6),39.5,4.3,망사눈
3,4,10,골드페릴라,한,수,3세,52,31,(-3)문성혁,지용철,임수복,4,500(7),21.7,4.3,망사눈
4,5,2,불사불패,한,암,5세,55.5,35,송재철,서범석,지원철,¾,425(10),68.7,7.6,망사눈
5,6,11,머니샤프,한,수,4세,52.5,28,(-1)김효정,배대선,한광세,½,478(6),28.6,3.5,망사눈
6,7,9,음악대장,한,수,5세,56.5,34,함완식,유재길,김병우,1,467(14),38.8,4.8,
7,8,1,지서니,한,암,4세,54,32,정정희,임봉춘,장세창,½,511(-11),107.3,10.2,"반가지큰, 망사눈"
8,9,3,수제비,한,거,4세,52,25,하정훈,김순근,김순주,1¾,478(-3),155.0,19.9,망사눈
9,,4,아이엠위너,한,암,4세,51,23,황종우,박흥진,오왕근,주행중지,454(2),141.5,16.3,망사눈
10,,5,오케이탑,한,수,3세,55,31,김용근,송문길,박복용,주행중지,531(-6),1.9,1.1,망사
11,,6,굿초이스,한,수,4세,53.5,28,라이언,이관호,♠박남성,주행중지,523(-3),22.4,4.9,"계란형큰, 망사눈"
0,1,8,흑전사,한,수,3세,56,45,김동수,김동균,♠김창희,,499(5),1.7,1.0,망사눈
