,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,5,금성세계,한,수,3세,56.5,,황순도,박재우,♠조창규,,515(-1),4.1,1.3,
1,2,8,드림노크,한,암,3세,54.5,,함완식,김동균,♠드림커뮤니티,머리,453(10),7.3,3.4,
2,3,7,일향달마,한,암,3세,51.5,,(-3)임다빈,조현수,이창모,7,464(4),6.3,1.9,망사
3,4,10,크레이지탱크,한,수,3세,56.5,,유승완,신삼영,♠서창식,2½,483(4),14.0,4.6,"계란형큰, 망사"
4,5,12,델피니,한,암,3세,54.5,,먼로,이신영,♠이한준,1½,479(-8),16.1,9.6,"계란형큰+,눈가면+"
5,6,2,마에스트로,한,수,3세,56.5,,우에다,박희철,♠우동희,1,472(3),118.2,22.4,"계란형큰, 망사눈"
6,7,13,명품히어로,한,거,3세,56.5,,김동수,김점오,박양호,목,461(-3),9.2,3.3,망사
7,8,3,발리스타,한,거,5세,57,,방춘식,이희영,(주)늘푸른목장,½,433(-24),56.4,6.3,망사
8,9,14,질주본,한,거,3세,56.5,,김정준,최영주,♠박준배,2,469(-3),2.9,1.3,망사눈
9,10,4,런던타이거,한,암,3세,54.5,,김효정,안해양,임흥호,2½,431(-12),124.2,18.2,망사눈
10,11,11,글로벌스톰,한,거,3세,56.5,,이혁,최상식,♠장재형,¾,468(5),13.1,2.5,망사
11,12,1,카지노스타,한,암,3세,54.5,,이동국,서범석,♠미즈타니 마사테루,4,428(-6),209.8,26.6,
12,13,9,원모어카드,한,수,3세,56.5,,문정균,지용철,박시용,1¼,493(-16),368.1,28.3,"계란형큰,망사눈+"
13,14,6,킹코트,한,수,3세,56.5,,신형철,배대선,김정두,47,494(11),100.0,22.9,망사+
0,1,1,티즈블랙,한,거,4세,57,,박태종,우창구,유길상,,476(-9),1.7,1.1,"반가지큰,망사눈+"
1,2,8,남산시대,한,수,3세,56.5,,빅투아르,박병일,♠이기선,2½,485(4),4.9,1.4,계란형큰+
2,3,4,천비성,한,수,3세,56.5,,함완식,강환민,♠씨유네트워크,2,469(-1),2.7,1.1,망사
3,4,6,스마티트렘,한,수,3세,56.5,,이동국,최용건,♠이종욱,5,465(11),329.3,7.7,"계란형큰, 망사눈"
4,5,12,코리아기적,한,거,4세,57,,조상범,지용철,♠오종환,½,473(-20),187.2,15.5,
5,6,14,이스머스,한,거,3세,56.5,,김동수,김점오,♠이성인,머리,468(15),120.4,11.5,"계란형큰, 망사"
6,7,9,마이윈,한,수,3세,56.5,,김정준,송문길,♠손병철,5,491(-17),89.7,6.1,망사눈
7,8,13,럭키어필,한,수,3세,56.5,,김옥성,김동철,♠금악목장,1¼,452(0),6503.6,47.5,망사눈+
8,9,7,엑톤질주,한,수,3세,56.5,,우에다,손영표,임정균,7,477(35),542.0,23.3,
9,10,11,멋진가이,한,거,3세,56.5,,유승완,최영주,♠이장운,½,428(-13),48.1,5.5,
10,11,2,에이맨,한,수,3세,56.5,,박병윤,박천서,♠박평양,4,403(-11),1182.5,85.1,"반가지큰, 망사눈"
11,12,3,금아임패커블,한,거,5세,57,,김효정,배대선,♠금아산업(주),19,508(-15),464.5,26.6,망사눈
12,13,10,그레이스리,한,수,3세,56.5,,이혁,이희영,이화연,500,497(-1),23.5,2.3,
13,,5,쏘아라보아,한,수,3세,56.5,,조한별,김대근,현태봉,출전취소,0(0),----,----,망사눈
0,1,9,세명햇살,한,암,3세,54.5,,조한별,서정하,이기철,,465(9),4.2,1.7,
1,2,8,신데렐라,한,암,4세,55,,이철경,서홍수,이본희,머리,427(-5),82.5,18.8,망사눈
2,3,7,사랑다모아,한,암,3세,54.5,,이혁,손영표,박흥길,1¾,478(-1),15.8,4.2,
3,4,12,히트에이스,한,암,3세,54.5,,이용호,이관호,정승희,코,477(6),32.1,5.9,망사
4,5,5,제이이글,한,암,3세,54.5,,김정준,송문길,♠허장원,2,419(-4),7.7,2.4,
5,6,11,보리보리,한,암,3세,54.5,,하정훈,임봉춘,피닉스,코,401(-9),133.1,17.8,눈가면
6,7,4,실버햄튼,한,암,3세,54.5,,안토니오,박대흥,♠김경민,½,486(36),10.4,3.7,"망사눈+,망사-"
7,8,14,깡돌이,한,암,3세,54.5,,방춘식,지용철,김영진,1¾,420(3),6.9,3.5,망사눈
8,9,10,삼애락,한,암,4세,55,,김효정,배대선,박세용,1¼,459(5),12.6,2.8,망사
9,10,2,하이브,한,암,4세,55,,신형철,이희영,(주)늘푸른목장,½,440(-7),3.6,1.4,
10,11,13,베스퍼,한,암,3세,54.5,,김동수,강성오,♠박호균,2½,486(5),6.4,2.2,
11,12,1,모던프라이드,한,암,3세,54.5,,박현우,김동균,최현기,7,453(12),150.3,21.0,"계란형큰, 망사눈"
12,13,3,큐피드여장부,한,암,3세,54.5,,박을운,이신영,♠서순배,24,456(6),104.2,14.7,망사눈
13,,6,슈퍼제나이,한,암,3세,53.5,,(-1)문성혁,서인석,이용대,출전제외,455(2),----,----,망사눈
0,1,4,원더풀매직,한,수,4세,57,,이철경,서인석,♠(주)녹원목장,,484(1),15.7,2.5,"계란형큰, 눈가면"
1,2,10,벌말대장,한,수,3세,56.5,,안토니오,리카디,구인택,¾,458(2),1.9,1.4,"계란형큰, 망사눈"
2,3,14,스카이퓨처,한,거,4세,57,,유승완,최영주,♠손병철,2½,455(6),8.5,1.9,계란형큰
3,4,2,좋은사이,한,수,3세,56.5,,조한별,신삼영,유영준,2,454(-1),41.7,18.4,"눈가면+,망사-"
4,5,12,스타러시,한,수,4세,57,,부민호,김동철,제주축협,1¼,462(6),45.4,7.2,망사
5,6,13,알짜,한,수,4세,57,,김정준,배대선,♠이태인,2½,478(-8),90.7,50.4,"계란형큰, 망사"
6,7,1,스피드가이,한,수,3세,56.5,,송재철,강환민,♠윤우환,3,477(-3),32.9,2.8,"계란형큰, 망사"
7,8,11,컨트리로드,한,수,3세,56.5,,다비드,박병일,♠김정철,¾,472(4),104.9,16.5,
8,9,6,위너킹,한,수,3세,56.5,,박현우,이관호,♠손병현,6,505(2),163.4,20.4,"계란형큰, 망사"
9,10,9,드림럭키,한,수,3세,55.5,,(-1)문성혁,전승규,♠박덕희,1½,494(6),3.1,1.3,"망사눈, Triabit"
10,11,7,비바레이디,한,암,3세,54.5,,최범현,임봉춘,박세용,5,480(-12),62.8,21.8,
11,12,8,금아로버스트,한,암,4세,55,,안효리,이신영,♠금아산업(주),2,452(9),53.2,39.2,망사
12,13,3,최강다이아,한,암,6세,55,,김옥성,김동철,강태구,1¾,454(0),200.1,60.7,"계란형큰, 망사눈"
13,,5,원더풀케이,한,수,3세,56.5,,신형철,배대선,♠강경운,주행중지,435(-9),11.6,1.9,망사
0,1,11,백랑,한,암,3세,54.5,,문세영,이관호,♠강승연,,497(-1),2.9,1.5,"망사눈+,망사-"
1,2,13,골든배지,한,암,4세,55,,김동수,강성오,♠이경희,1,450(-11),15.5,4.5,망사
2,3,2,쏘아라바바,한,암,3세,54.5,,이준철,김대근,현태봉,2½,429(-2),3.3,1.0,망사눈
3,4,9,골드스파이크,한,암,3세,54.5,,송재철,송문길,박복용,2½,484(-3),5.6,1.9,"망사, 반가지큰"
4,5,3,어메이징퀸,한,암,4세,55,,박태종,김점오,♠이성인,목,474(2),4.7,2.2,망사
5,6,5,그랜드마스터,한,암,4세,55,,김옥성,김윤섭,♠변갑한,1¾,472(-4),78.5,25.0,망사눈
6,7,6,천지부사,한,암,4세,54,,(-1)문성혁,안병기,♠김기종,2,484(-1),175.2,16.7,망사눈
7,8,14,일여하여,한,암,6세,55,,이해동,최상식,제일사료(주),½,470(-6),299.1,48.2,망사눈
8,9,7,스피드댄서,한,암,4세,55,,박상우,곽영효,♠김용래,목,469(7),60.1,9.5,망사눈
9,10,10,천마여제,한,암,4세,55,,김귀배,서인석,천병득,목,473(12),35.5,6.9,"계란형큰+, 망사눈"
10,11,4,선위너,한,암,5세,55,,이동국,서범석,이신근,1½,434(-1),126.5,13.1,
11,12,8,이스트트로스,한,암,3세,54.5,,이용호,서인석,♠김영구,¾,500(12),24.1,2.9,"계란형큰, 눈가면"
12,13,12,케이블레이드,한,암,3세,54.5,,우에다,토니,♠김형란,4,471(-6),74.8,20.3,"계란형큰,망사+,망사눈-"
13,14,1,거버넌스,한,암,4세,55,,먼로,박병일,♠김정철,5,453(1),53.5,11.2,"계란형큰+,망사눈+,반가지큰-"
0,1,9,라온비트,한,거,3세,56.5,,최범현,박종곤,♠라온건설,,453(-3),3.1,1.6,
1,2,13,알파독,한,거,4세,57,,안토니오,박대흥,♠우순근,8,515(3),4.6,1.7,"계란형큰, 망사눈"
2,3,12,고스트빌리지,한,수,4세,57,,유승완,송문길,♠(주)나스카,2½,546(-1),4.8,1.7,망사+
3,4,5,고웰,한,수,4세,57,,김정준,최영주,퓨리나코리아,4,471(1),3.2,1.4,망사눈
4,5,11,베가킹,한,수,4세,57,,김효정,배대선,김정두,¾,437(4),21.5,3.3,망사
5,6,4,불화산,한,수,3세,56.5,,임기원,이관호,♠황은호,2,449(-6),48.4,12.4,망사눈
6,7,2,매드디바,한,암,4세,55,,박현우,박천서,♠한명로,¾,466(-15),24.7,7.6,"반가지큰, 망사눈"
7,8,14,머니강자,한,수,4세,57,,신형철,배대선,한광세,4,501(5),37.8,13.2,
8,9,6,슈퍼마스터,한,수,4세,57,,다비드,박윤규,♠김지훈,¾,454(2),32.9,2.4,"계란형큰, 망사눈, 혀끈"
9,10,3,킬라타스,한,수,4세,57,,함완식,서정하,♠오종택,목,504(8),86.4,12.5,"계란형큰, 망사"
10,11,10,금세다,한,거,3세,56.5,,이동국,박병일,♠배태곤,머리,470(-4),472.6,36.8,"반가지큰, 망사눈"
11,12,8,프로폰도로쏘,한,거,4세,56,,(-1)문성혁,전승규,♠김용래,1¼,479(9),135.6,15.4,"계란형큰, 망사눈"
12,13,1,파워프라이드,한,거,5세,57,,박병윤,임봉춘,최현기,5,468(-3),382.6,40.1,"반가지큰, 망사눈"
13,14,7,정문라이언,한,수,3세,56.5,,하정훈,홍대유,♠김재영b,4,506(-1),526.9,39.8,
0,1,6,에이스함성,한,수,4세,53.5,27,함완식,이관호,♠황의영,,499(3),58.9,9.9,"계란형큰, 망사눈"
1,2,3,야호골든캣,한,수,4세,56.5,33,빅투아르,박재우,이태식,1,492(-12),15.3,1.7,망사눈
2,3,7,슈퍼챔피언,한,수,3세,57,35,신형철,전승규,♠신우철,¾,460(-5),2.0,1.2,"망사,Triabit+,계란형큰-"
3,4,8,봄날의기억,한,수,4세,54.5,29,먼로,안병기,♠우태율,½,508(-1),60.1,11.5,"계란형큰, 망사눈"
4,5,4,땡큐대천,한,수,4세,52,30,(-3)임다빈,정호익,♠강용식,¾,517(15),14.5,3.4,망사눈
5,6,5,대군옥,한,암,5세,54,32,조상범,구자흥,표종진,3,474(5),118.0,18.1,"반가지큰, 망사눈"
6,7,2,알찬누리,한,거,4세,54,28,안토니오,정호익,♠김광명,½,481(-2),6.4,3.3,"계란형큰, 망사눈"
7,8,9,킹칸모르,한,수,4세,57,34,이철경,서인석,이중연,목,495(0),17.1,4.6,"반가지큰, 망사눈"
8,9,12,아델머스탱,한,수,3세,54.5,30,우에다,송문길,♠이종훈,¾,461(0),83.5,13.3,
9,10,13,골디락스,한,수,4세,56,32,임기원,조현수,♠(주)나스카,코,537(-7),28.5,6.0,"계란형큰, 망사눈, 승인편자"
10,11,10,안양호랑이,한,암,4세,54,32,이혁,홍대유,(주)에이에프피,¾,475(7),6.9,2.9,계란형큰
11,12,14,라온스페셜,한,암,4세,53,30,최범현,박종곤,♠라온산업개발(주),1¾,449(8),20.8,4.1,망사눈
12,13,11,파이팅대디,한,거,3세,55.5,32,박태종,최봉주,♠김정철,3,504(25),9.5,2.3,
13,14,1,원더풀댄서,한,거,5세,53.5,29,(-1)문성혁,배휴준,♠(주)녹원목장,29,489(-2),760.7,137.5,망사눈
0,1,9,마이티칩,미,수,3세,58,50,안토니오,서홍수,♠조병태,,516(5),1.7,1.3,눈가면
1,2,2,대디코잔,미,거,4세,54.5,42,함완식,최상식,♠강석대,코,459(4),4.6,1.6,망사눈
2,3,14,스피디루키,미,수,3세,53,40,송재철,송문길,이미양,코,461(-9),9.4,1.7,"반가지큰, 망사눈"
3,4,3,에코빅터,미,거,4세,58,49,박태종,김점오,♠이일형,¾,506(1),5.0,1.6,"반가지큰, 망사눈"
4,5,1,강남맨,미,수,4세,53,39,박을운,박천서,♠박평양,3,430(8),644.4,38.1,"망사눈,혀끈+, Triabit"
5,6,5,선포레,미,거,4세,*52,36,조상범,배휴준,서상주,1¼,468(2),279.0,5.8,망사눈
6,7,11,무소의뿔,호,거,5세,51.5,36,우에다,송문길,지앤지프로덕션,½,540(0),184.1,30.9,망사
7,8,10,창성수호,뉴,수,4세,*52,36,이혁,안해양,임흥호,1½,490(9),23.0,4.1,망사
8,9,12,남촌데이,미,거,5세,56,45,먼로,박대흥,남승현,¾,489(10),50.0,2.8,"계란형큰,혀끈+,눈가면+"
9,10,4,문학럭키,미,거,3세,51.5,37,임기원,박재우,♠권경자,2½,422(-8),44.0,18.7,
10,11,6,타우러스,한,수,6세,57,47,안효리,박병일,♠한명로,1½,500(11),63.5,7.2,
11,12,8,스카이홀드,미,거,4세,*52,36,이기회,김동균,권용수,4,474(6),196.1,35.1,계란형큰
12,13,13,스트로리아,미,암,6세,*52,37,박현우,최용구,♠표종순,10,491(25),157.4,12.9,망사눈
13,14,7,철심장,호,거,4세,52,37,조한별,김대근,이미양,11,520(10),190.6,23.3,
0,1,6,무도,한,수,5세,56,61,문세영,이관호,♠황은호,,473(3),2.6,1.5,망사
1,2,8,로열스마티,한,수,5세,56.5,62,이준철,김대근,신상섭,¾,468(11),10.0,5.5,망사눈
2,3,1,메니챔프,한,수,4세,53,55,임기원,안병기,♠조명식,1,462(6),5.0,1.5,계란형큰
3,4,10,금로열,한,수,5세,*52,51,이용호,우창구,♠배태곤,머리,459(3),60.3,4.5,"반가지큰, 눈가면"
4,5,3,대변화,한,거,6세,56.5,62,방춘식,지용철,♠이수길,¾,499(7),43.5,8.2,"계란형큰, 망사눈"
5,6,4,스트라이드업,한,거,5세,51,51,다비드,서범석,♠청팅콩,½,509(-7),44.8,2.5,"계란형큰, 망사"
6,7,9,섬싱노바디노,한,수,5세,53,55,함완식,홍대유,정춘복,1¼,471(6),10.7,3.4,망사눈
7,8,2,브랜던,한,수,7세,56,61,유승완,전승규,♠요시다 가츠미,목,484(-3),6.4,2.1,"계란형큰, 망사눈,승인편자-"
8,9,11,원더풀딕시,한,수,5세,51,56,(-3)임다빈,최봉주,♠지대섭,2,522(-1),17.8,9.8,망사눈
9,10,14,파이팅히어로,한,거,5세,55.5,60,최범현,서범석,♠청팅콩,3,518(-7),8.7,2.8,"계란형큰, 눈가면"
10,11,12,마이티럭,한,암,5세,*52,52,이철경,서홍수,♠조병태,½,476(-4),62.7,13.5,
11,12,13,능력시대,한,암,6세,*52,55,하정훈,유재길,♠허건호,1¼,467(0),73.4,19.3,
12,13,5,레이징엔젤,한,암,6세,53.5,60,박태종,박종곤,강태구,3,481(-4),26.1,11.0,"반가지큰, 망사눈, 승인편자"
13,14,7,말라카스,한,수,7세,52,51,김효정,김점오,문창완,1½,481(0),46.8,26.1,망사눈
0,1,9,스포트라이트,한,수,3세,55.5,32,신형철,송문길,♠(주)나스카,,493(3),5.8,2.0,
1,2,12,티케이보이,한,수,3세,51,28,(-3)임다빈,정호익,♠김태권,목,522(0),3.2,2.0,계란형큰
2,3,8,에너자이저,한,수,3세,55,31,먼로,최봉주,♠박재홍,¾,472(8),9.4,3.0,
3,4,6,황금파워,한,암,3세,52.5,30,문세영,임봉춘,♠송진석,4,475(-6),16.1,2.6,"계란형큰+, 망사"
4,5,1,에스테이크,한,암,3세,53,33,(-1)문성혁,서인석,♠이성님,목,465(4),12.1,4.0,"자극판+, 망사눈,JR러깅-"
5,6,5,원더풀하트,한,암,4세,55.5,35,조상범,강환민,♠지대섭,¾,512(-8),13.3,4.9,"계란형큰, 망사눈, 승인편자"
6,7,14,런던액티브,한,암,3세,52.5,30,송재철,안해양,임흥호,2½,484(-9),3.5,1.4,망사
7,8,10,원앤온리,한,암,4세,52,28,문정균,지용철,♠조용학,½,494(-6),187.0,41.9,눈가면
8,9,3,천향국색,한,암,4세,52.5,29,박현우,구자흥,김창만,1¼,470(7),179.2,26.3,"계란형큰, 망사"
9,10,4,신부,한,암,5세,55,34,빅투아르,박재우,♠이긍열,½,523(-5),19.3,3.9,망사눈
10,11,11,피어나다,한,암,4세,53,30,다비드,손영표,김창희,½,468(8),83.0,16.5,망사눈
11,12,13,엄지여왕,한,암,6세,*52,23,하정훈,배휴준,서상주,목,500(1),713.7,53.3,"계란형큰, 눈가면"
12,13,2,천은짱,한,암,5세,52,28,박태종,최봉주,조금제,머리,441(9),30.2,4.1,"계란형큰, 망사눈"
13,14,7,서울크라운,한,수,4세,55.5,31,안토니오,이관호,김진엽,7,502(6),25.6,5.5,"계란형큰, 망사눈"
0,1,14,럭키재산,한,암,3세,51,39,임기원,박재우,최기영,,442(-1),2.6,1.5,
1,2,3,교룡득수,한,수,4세,*52,37,조상범,지용철,♠(주)디알엠씨티,머리,515(5),24.3,1.7,"계란형큰, 망사눈"
2,3,1,라온다이아,한,암,3세,*52,37,이혁,박종곤,♠라온건설,4,432(-3),3.1,2.2,
3,4,2,자이언트걸,한,암,4세,51,37,김동수,김동균,♠신윤경,3,488(12),6.9,1.6,"계란형큰, 망사눈"
4,5,13,굿바우,한,암,4세,52,42,다비드,이희영,이재상,¾,483(0),13.1,2.7,망사눈
5,6,10,비르투스,한,암,5세,53,44,박병윤,홍대유,양경필,1¾,507(11),124.5,20.1,눈가면
6,7,12,초토마,한,거,4세,52,38,(-1)문성혁,전승규,♠박남성,¾,476(-2),5.2,1.7,"망사, Triabit"
7,8,9,탑뮤직,한,거,5세,53.5,41,방춘식,서홍수,윤훈열,목,466(6),38.5,11.5,망사눈
8,9,11,미사일캔디,한,수,6세,*52,36,문정균,최영주,♠이장운,4,444(-1),39.7,36.4,망사눈
9,10,7,라이징삭스,한,암,6세,*52,36,하정훈,이관호,♠김창식,코,477(15),749.0,43.5,"자극판, 망사눈, 혀끈"
10,11,8,한라블로섬,한,수,4세,52,36,이동국,리카디,♠강홍수,머리,503(3),80.5,6.0,"망사눈,혀끈+"
11,12,6,인디언보스,한,수,5세,*52,36,김옥성,김동철,♠코리아호스랜드,1½,478(-5),353.5,39.8,"망사눈,계란형큰-"
12,13,5,스마티아델,한,암,5세,52,42,이용호,송문길,♠이종훈,¾,433(5),155.6,14.8,망사
13,14,4,스트롱러너,한,수,6세,57,48,안효리,서범석,이성헌,4,480(1),176.8,45.0,"계란형큰, 망사"
0,1,2,굿필승,미,수,3세,52,39,문세영,박윤규,♠김지훈,,510(2),2.3,1.3,
1,2,10,퀴클리선,미,수,3세,54,43,함완식,김동균,♠민형근,6,527(-1),5.0,1.6,
2,3,8,문학젠야타,미,암,3세,55.5,50,최범현,박종곤,♠권경자,2,464(-4),4.6,1.5,망사눈
3,4,1,새내선,미,암,3세,*52,38,김정준,홍대유,♠문금철,½,499(-4),11.2,3.0,
