,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,노르웨이서드,한,암,3세,55,,송재철,강성오,이수행,,434(-3),1.2,1.0,"계란형큰, 망사"
1,2,12,동행,한,암,3세,55,,이현종,우창구,허영희,1,438(-9),13.2,3.0,
2,3,10,레전드부어스,한,암,3세,52,,(-3)임다빈,정호익,윤지중,4,458(-23),6.5,1.9,
3,4,3,헤시안,한,수,3세,57,,김귀배,박병일,신기철,목,521(5),78.5,6.0,
4,5,6,쿨프린세스,한,암,3세,55,,신형철,임채덕,이용대,¾,484(1),18.2,4.1,"계란형큰, 망사"
5,6,11,남산초콜릿,한,암,3세,55,,김용근,토니,♠이기선,1¾,450(3),15.9,4.5,"계란형큰,혀끈+,망사-"
6,7,7,농본바다,한,암,3세,55,,장추열,배대선,♠김용래,½,469(-10),24.1,1.6,
7,8,4,상승행진,한,수,3세,53,,(-4)김아현,지용철,곽태훈,2½,467(5),3062.2,5.1,
8,9,9,인빅터스,한,암,3세,55,,정정희,최용건,♠김정철,1,488(2),70.2,13.4,"계란형큰, 망사"
9,10,2,빅에너지,한,수,3세,57,,빅투아르,이관호,♠김광명,4,518(15),62.2,4.5,망사
10,11,8,베스트슈퍼,한,수,3세,57,,임기원,박재우,류재욱,6,439(8),264.0,17.6,망사
11,,5,정겨운,한,암,3세,55,,박상우,유재길,♠이장운,출전제외,0(0),----,----,
0,1,12,마이윈,한,수,3세,57,,김정준,송문길,♠손병철,,495(4),13.3,4.8,망사눈
1,2,8,신데렐라,한,암,4세,55,,안토니오,서홍수,이본희,8,431(1),14.1,2.9,망사눈
2,3,4,스텔라로드,한,암,3세,55,,김용근,최영주,♠손병현,½,473(11),25.7,4.7,망사눈+
3,4,9,스마티트렘,한,수,3세,57,,이동국,최용건,♠이종욱,½,451(-14),31.3,1.9,"계란형큰, 망사눈"
4,5,7,그랜드마스터,한,암,4세,55,,유승완,김윤섭,♠변갑한,목,480(8),115.5,6.7,망사눈
5,6,10,플라잉바비,한,암,4세,55,,김효정,안해양,지원철,2,444(5),100.4,7.6,"계란형큰, 망사"
6,7,2,지산군,한,수,3세,57,,이현종,이관호,♠(주)인펨,¾,419(13),64.4,3.3,"계란형큰, 망사"
7,8,6,승승파워,한,수,3세,57,,박병윤,박천서,♠이진경,½,449(3),210.8,6.9,"반가지큰, 망사눈, 혀끈"
8,9,11,엄청난걸,한,암,3세,55,,조한별,김대근,♠고광숙,2,463(2),56.2,8.0,
9,10,3,선더챔프,한,수,3세,57,,함완식,홍대유,♠최동근,1½,465(1),1.2,1.0,계란형큰+
10,11,1,보라퀸,한,암,3세,55,,김옥성,박희철,윤명수,코,458(-19),6.5,1.6,"망사눈+,계란형큰-"
11,12,5,모던알파,한,암,3세,55,,다비드,박병일,김중길,3,421(7),140.5,108.5,
0,1,1,그린폭주,한,암,3세,55,,박을운,홍대유,♠김재영b,,464(-8),2.5,2.5,
1,2,3,블루해머,한,수,3세,57,,이혁,강환민,♠이종원,3,514(16),4.7,1.1,
2,3,13,룰즈클래스,한,수,3세,57,,김정준,김윤섭,지원철,2,468(2),8.1,2.4,망사눈
3,4,2,레드파인,한,암,4세,55,,함완식,곽영효,♠강균호,½,481(-2),3.5,1.7,
4,5,5,거센질풍,한,수,3세,57,,안토니오,이신영,♠강석대,½,495(1),16.3,2.3,"계란형큰, 망사눈"
5,6,11,누비고,한,수,3세,57,,문성혁,서인석,천병득,1½,515(-6),9.2,2.9,
6,7,10,엑톤질주,한,수,3세,54,,(-3)임다빈,손영표,임정균,1¼,485(8),31.1,8.0,
7,8,12,시크릿보스,한,수,3세,53,,(-4)김아현,서홍수,♠김명식,1¼,465(18),139.0,10.1,망사
8,9,8,서울데이,한,거,4세,57,,김옥성,박희철,조병해,2,491(5),775.1,8.6,
9,10,7,럭키어필,한,수,3세,57,,윤태혁,김동철,♠금악목장,1,453(1),610.7,40.6,망사눈
10,11,9,금아콜로설,한,수,4세,57,,유승완,이신영,♠금아산업(주),1,482(-1),806.1,11.4,망사눈
11,12,4,에피파니,한,수,3세,57,,정정희,안병기,♠우태율,4,490(6),255.1,12.9,"계란형큰, 망사눈"
12,13,6,나도야금,한,수,3세,57,,김귀배,이희영,이창모,머리,478(4),335.9,11.6,망사눈
0,1,5,고스트빌리지,한,수,4세,57,,유승완,송문길,♠(주)나스카,,539(-7),2.4,1.0,망사
1,2,9,좋은관계,한,수,3세,57,,김정준,신삼영,유영준,1½,498(2),7.8,2.2,망사+
2,3,8,스타러시,한,수,4세,57,,부민호,김동철,제주축협,1,450(-1),11.0,4.0,망사
3,4,2,사랑다모아,한,암,3세,55,,이혁,손영표,박흥길,½,493(15),8.1,2.9,
4,5,10,선더호스,한,수,3세,57,,임기원,안병기,♠(주)디알엠씨티,1¼,469(-9),18.2,2.5,망사눈
5,6,12,사이먼스톰,한,암,4세,55,,김동수,조현수,♠이혜란,목,474(2),137.0,10.2,"계란형큰, 망사"
6,7,6,금아플로러스,한,수,4세,57,,안토니오,이신영,♠금아산업(주),목,507(-13),3.8,2.0,"계란형큰-,혀끈-"
7,8,13,킬라타스,한,수,4세,57,,문정균,서정하,♠오종택,1,488(-16),86.7,5.8,"계란형큰, 망사"
8,9,7,야스,한,암,3세,55,,김옥성,김윤섭,조금제,머리,483(2),111.5,28.6,망사
9,10,11,플라잉풀문,한,암,3세,55,,신형철,임채덕,♠김형순,목,477(-12),60.0,7.5,"가지,망사눈+,눈가면-"
10,11,1,천탑,한,암,3세,51,,(-4)김아현,박천서,조금제,3,474(6),111.5,12.1,망사눈
11,12,3,아킬리온,한,수,3세,57,,박을운,안해양,♠김한수,4,515(16),9.6,4.3,
12,13,4,문학포리스트,한,수,3세,57,,빅투아르,박재우,♠황봉기,4,498(4),72.4,14.8,망사눈
13,,14,본투글로리,한,암,4세,55,,조상범,최봉주,♠박정배,출전제외,0(0),----,----,"계란형큰, 망사눈"
0,1,13,패션드패션,한,암,3세,53,31,문세영,최용건,이미양,,426(-8),2.5,1.4,"계란형큰, 망사눈"
1,2,6,파이팅대디,한,거,3세,55.5,32,송재철,최봉주,♠김정철,½,505(1),38.9,4.9,
2,3,12,온포인트,한,수,3세,54,29,김동수,강성오,♠박호균,목,477(0),20.7,3.8,
