,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,11,코브라볼,한,수,2세,55,,박태종,우창구,♠한명로,,450(-2),16.0,1.6,망사+
1,2,6,그린폭주,한,암,2세,53,,김정준,홍대유,♠김재영b,2½,463(1),80.0,1.3,
2,3,8,제다이,한,암,2세,53,,문세영,송문길,지앤지프로덕션,머리,467(0),5.0,1.3,망사
3,4,7,챔피언가문,한,수,2세,55,,유승완,박대흥,(주)케이씨피,1,483(-12),16.0,9999.9,"망사+,계란형큰-"
4,5,2,바이스로이,한,수,2세,55,,김용근,임봉춘,김진태a,목,470(1),16.0,9999.9,망사+
5,6,3,흥드림,한,수,2세,55,,함완식,정호익,♠고광숙,½,490(0),3.1,1.3,망사눈
6,7,1,큐피드포인트,한,암,2세,53,,방춘식,김동철,♠서순배,2,479(-8),13.3,1.3,망사+
7,8,5,걸작우먼,한,암,2세,53,,빅투아르,박윤규,♠박덕희,1½,477(12),7.3,8.0,망사눈
8,9,12,라온더타이거,한,수,2세,55,,이혁,박종곤,♠라온산업개발(주),4,461(-2),8.0,9999.9,망사눈
9,10,4,월드메니피,한,암,2세,53,,이철경,서인석,♠이성님,5,443(-22),16.0,9999.9,계란형큰
10,11,9,선더호스,한,수,2세,55,,송재철,안병기,♠(주)디알엠씨티,1½,467(9),16.0,9999.9,망사눈+
11,12,10,피이자드,한,수,2세,55,,조재로,배휴준,♠피엔에스홈즈,5,453(18),16.0,9999.9,
0,1,5,챌린지삭스,한,암,3세,54,,이현종,이관호,♠김창식,,461(-4),32.0,4.0,"계란형큰, 망사"
1,2,9,바벨,한,거,3세,56,,이기회,조현수,피닉스,착변+코,473(-8),5.3,4.0,"계란형큰, 승인편자,망사눈-"
2,3,4,무쌍황후,한,암,3세,54,,안토니오,리카디,이기훈,½,455(-3),5.3,4.0,망사+
3,4,3,그린마운틴,한,수,3세,56,,박상우,서홍수,♠박순옥,5,484(-15),5.3,4.0,
4,5,2,맥스대로,한,암,3세,54,,문세영,안해양,최종환,½,471(-3),4.6,2.0,
5,6,11,베스트투어,한,수,3세,56,,송재철,신삼영,♠베스트샤인조합,½,463(-6),32.0,4.0,"망사+,망사눈-"
6,7,12,라이드맨,한,거,3세,56,,김동수,임채덕,♠박덕희,½,491(-1),16.0,2.0,"망사눈, Triabit"
7,8,1,블랙킹,한,수,3세,56,,안효리,이신영,♠김두식,¾,454(-6),32.0,4.0,망사눈
8,9,7,원더풀매직,한,수,3세,56,,이철경,서인석,♠(주)녹원목장,2,473(-5),4.6,2.0,"계란형큰, 눈가면"
9,10,8,헬로금성,한,암,3세,54,,김덕현,박재우,♠조창규,5,472(20),32.0,4.0,
10,11,6,슈퍼제니,한,거,3세,56,,조재로,박희철,선우패션,목,481(-7),32.0,4.0,망사눈
11,12,10,애니티즈,한,거,3세,56,,이해동,박병일,지원철,1½,466(23),32.0,4.0,눈가면
0,1,8,네버워크얼론,한,수,3세,56,,문세영,최봉주,♠김정철,,432(0),10.9,2.5,망사
