,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,9,플래티넘유로,한,거,3세,55,,임기원,김순근,♠박성구,,510(-3),1.6,1.0,"자극판, 망사눈"
1,2,2,정문사이,한,수,3세,55.5,,김태훈,홍대유,♠김재영b,¾,522(7),5.6,1.5,
2,3,1,킹스캐리지,한,수,3세,55,,최범현,강환민,♠이성인,8,493(12),24.1,4.3,승인재갈
3,4,3,금순이스타,한,수,3세,55.5,,빅투아르,박병일,♠배태곤,목,543(6),8.4,1.5,"망사눈, 승인재갈+"
4,5,6,적광,한,수,3세,55,,지하주,김동균,안영환,6,580(8),52.1,5.9,
5,6,8,플라잉불릿,한,암,3세,53,,이혁,신삼영,♠이진경,머리,456(8),220.0,50.9,"망사, 승인재갈"
6,7,5,페더럴캣,한,수,3세,56.5,,문세영,지용철,♠금악목장,1,500(3),4.2,1.5,"망사눈, 승인재갈"
7,8,7,일마레,한,수,3세,55.5,,신형철,서범석,♠카도노 시게오,3,467(14),82.2,7.5,"망사눈, 승인재갈"
8,9,4,피케이군황,한,거,3세,55,,함완식,김동균,♠김태성,1¼,452(-2),99.0,10.0,"망사눈, 승인재갈"
9,10,10,리슨트드림,한,암,3세,53,,유승완,김동철,류재욱,4,422(6),180.5,35.4,"망사, 승인재갈"
10,11,11,젝스칸,한,수,3세,55,,김옥성,박희철,윤명수,16,470(13),168.2,15.4,"망사눈, 승인재갈"
0,1,3,브레인스피더,한,암,3세,54,,안효리,서범석,이성헌,,480(3),24.3,5.0,
1,2,9,불의퀸,한,암,3세,54,,유승완,손영표,신상섭,¾,461(5),2.6,1.2,"망사눈, 승인재갈"
2,3,1,천년의비,한,암,3세,54,,김용근,박대흥,♠류주영,½,476(9),4.3,1.4,"승인재갈+, 망사눈-"
3,4,2,센토사,한,암,3세,54,,함완식,서인석,♠박철근,¾,460(-14),3.1,1.4,눈가면
4,5,8,그린신디,한,암,3세,54,,김태훈,홍대유,♠김재영b,머리,489(16),15.6,3.5,
5,6,6,삼애질주,한,암,3세,54,,이혁,김학수,박세용,3,505(-5),7.6,1.9,"망사눈, 승인재갈"
6,7,5,올마이퀸,한,암,3세,54,,방춘식,김동철,♠양순희,¾,459(3),62.6,10.1,"망사, 승인재갈"
7,8,4,최고여왕,한,암,3세,54,,하정훈,김순근,제주축산개발,2½,484(1),81.2,10.5,
8,9,7,스마트파티,한,암,3세,54,,문세영,심승태,♠김태성,1,468(9),60.0,11.0,망사
9,10,11,챔피언라이트,한,암,3세,54,,이해동,최상식,♠변갑한,11,442(-1),164.6,42.4,
10,11,10,최강캠프,한,암,3세,54,,다비드,사이먼,♠함춘,500,447(-13),49.5,7.8,승인재갈
0,1,11,기븐러너,한,수,3세,56,,정정희,안병기,김종철,,458(-4),8.9,1.8,망사눈
1,2,8,정상드림,한,거,3세,56,,윤태혁,강환민,♠정동진,머리,521(2),39.3,5.2,"승인재갈, 눈가면"
2,3,5,완승무패,한,거,4세,56.5,,다나카,곽영효,♠이월희,6,510(1),7.7,1.8,"망사눈, 승인재갈"
3,4,9,정문사랑,한,수,3세,56,,함완식,홍대유,♠김재영b,¾,471(-8),1.3,1.1,망사눈
4,5,6,라온불패,한,거,4세,56.5,,이찬호,이신영,♠라온건설,코,498(-9),27.7,3.8,승인재갈
5,6,1,정동사랑,한,암,3세,54,,윤영민,서정하,구본순,1,453(-6),103.9,20.7,"망사눈, 승인재갈"
6,7,10,애니포스원,한,암,3세,54,,김동수,정호익,♠서정범,1,408(-11),33.4,3.8,망사눈
7,8,4,골드필드,한,암,3세,50,,(-4)문성혁,조현수,윤영기,½,441(9),10.3,1.7,망사
8,9,7,만에하나,한,거,3세,56,,김태훈,김동철,이원태,4,483(2),39.7,4.2,망사눈
9,10,12,퍼펙트플라잉,한,암,3세,54,,하정훈,안해양,최종환,¾,472(-4),209.8,47.1,"망사+, 눈가면-"
10,11,2,다크스파이더,한,수,3세,56,,유승완,임봉춘,♠윤우환,5,457(15),65.9,11.4,
11,,3,컴플리트쇼크,한,암,3세,54,,이동하,우창구,♠장석영,출전취소,0(0),----,----,망사
0,1,5,위너크라운,한,거,3세,56,,다비드,곽영효,♠오상철,,477(4),3.6,1.3,
1,2,4,서울매직,한,수,3세,52,,(-4)문성혁,김동철,♠이시환,½,455(0),61.4,6.8,망사
2,3,9,금아매저스티,한,수,3세,56,,문세영,심승태,♠금아산업(주),2,494(4),1.8,1.1,망사
3,4,7,플라워로드,한,암,3세,54,,김동수,김점오,♠강균호,1½,475(-3),7.9,1.9,"망사눈, 승인재갈"
4,5,6,빅클래식,한,암,3세,54,,김용근,강환민,♠이종원,1,481(11),7.4,1.9,
5,6,2,호크의영광,한,수,3세,56,,이동하,최봉주,♠오종환,7,482(2),64.2,6.2,"망사눈, 승인재갈"
6,7,3,에이스고고,한,암,3세,54,,마누엘,구자흥,김광두,½,464(15),103.8,39.1,망사+
7,8,12,원더풀브라보,한,수,3세,56,,다나카,최영주,임흥호,머리,458(0),39.0,7.9,"승인재갈, 눈가면"
8,9,8,금상천하,한,수,3세,56,,하정훈,박천서,민규동,목,410(-3),111.1,19.9,
9,10,10,라온조이,한,암,3세,54,,이혁,박종곤,♠라온건설,¾,457(3),58.7,8.5,망사눈
10,11,11,재즈불릿,한,암,3세,54,,이아나,박재우,♠김세권,7,440(16),76.8,11.5,망사눈
11,12,1,내길의빛,한,거,4세,56.5,,함완식,홍대유,유종국,2½,464(5),24.0,4.0,"승인재갈, 눈가면-"
0,1,1,탄탄위너,한,수,3세,55.5,,다나카,최용구,♠최동근,,470(-4),8.8,1.8,망사눈
1,2,7,레드블레이드,한,거,3세,56.5,,김용근,박대흥,♠김형란,1½,502(3),1.4,1.0,"망사눈, 승인재갈, 혀끈"
2,3,4,천년해피,한,암,3세,54,,문세영,배휴준,권용수,½,497(2),6.7,1.8,망사
3,4,9,천지기상,한,수,3세,55.5,,함완식,정호익,강세명,3,470(-3),55.4,6.9,"망사눈, 승인재갈"
4,5,2,원더풀마린,한,수,3세,55,,빅투아르,이관호,♠이경희,1,442(5),40.2,5.4,"망사, 혀끈+, 승인재갈-"
5,6,8,클린업트리오,한,수,3세,56.5,,유승완,심승태,♠민형근,½,511(4),10.9,2.3,"승인재갈+, 양털코-"
6,7,11,골드페릴라,한,수,3세,55.5,,김태훈,지용철,임수복,1¾,482(-13),12.5,3.1,망사눈
7,8,6,푸에르스페스,한,수,4세,54.5,,(-1)조한별,신삼영,♠베스트샤인조합,1½,504(8),154.2,14.3,
8,9,3,컬러즈킹,한,거,3세,55,,김옥성,김윤섭,이재진,¾,493(8),171.5,40.0,
9,10,5,아라시,한,수,3세,55,,이혁,김동철,♠박남성,8,474(12),100.2,17.0,"망사눈, 승인재갈"
10,11,10,천웅,한,수,4세,51.5,,(-4)문성혁,서정하,박흥길,4,435(9),122.1,24.5,눈가면
11,12,12,킹리,한,거,3세,56,,마누엘,김점오,♠금악목장,7,431(-6),27.2,3.5,"망사눈, 승인재갈, 혀끈+"
0,1,5,선오브선더,한,거,3세,54,30,문세영,박대흥,양동희,,465(5),1.7,1.2,"망사, 승인재갈"
1,2,3,플라잉조이,한,수,4세,56,33,신형철,심승태,♠김형순,5,466(-2),6.0,1.5,승인재갈
2,3,4,대변화,한,거,4세,52.5,26,방춘식,지용철,♠이수길,1¼,500(-4),13.6,2.9,"망사눈, 승인재갈"
3,4,6,스타리스트,한,암,4세,55.5,35,유승완,김동철,♠금악목장,머리,476(-1),7.1,2.1,
4,5,11,정상만세,한,수,5세,55.5,32,이찬호,박희철,♠정동진,½,502(-2),8.5,2.3,"망사눈, 승인재갈"
5,6,10,바이칼전사,한,거,5세,53,27,이동하,최영주,오수석,2,440(-4),80.3,10.7,"망사, 승인재갈"
6,7,7,마샤,한,암,4세,52.5,29,김동수,정호익,♠박남성,1¾,417(4),13.0,2.9,망사
7,8,1,큐피드스톰,한,수,4세,55,31,이혁,김윤섭,♠서순배,¾,454(5),25.2,4.8,눈가면
8,9,9,백산아일랜드,한,거,6세,*52,22,안효리,최봉주,♠이용식,5,441(1),92.1,20.9,승인재갈
9,10,8,슈퍼라이트닝,미,암,7세,55,34,하정훈,안해양,신기철,1¼,473(1),58.3,7.1,망사
10,11,2,골드스타힐스,한,암,5세,54,32,최원준,서인석,서운석,½,495(-1),135.8,14.6,"승인재갈, 눈가면"
11,12,12,가자가자,한,암,5세,52,28,마누엘,리카디,♠조건진,3,449(-1),72.1,16.5,망사
0,1,6,라온스톰,한,거,3세,54.5,31,이혁,박종곤,♠라온건설,,459(5),2.4,1.3,"망사눈, 승인재갈"
1,2,4,땡큐마더,한,암,3세,53,31,함완식,서인석,♠강용식,3,490(-7),3.7,1.3,"양털코, 승인재갈"
2,3,5,원더풀딕시,한,수,3세,56.5,35,김용근,박대흥,♠지대섭,1½,502(5),4.6,1.5,
3,4,3,스칼렛퍼펙트,한,암,4세,51,23,마누엘,구자흥,충마회,6,478(7),72.7,11.5,"망사, 승인재갈"
4,5,8,로만블레이드,한,암,4세,54,32,임기원,박재우,♠김형란,¾,430(10),14.0,2.8,망사
5,6,2,엄지여왕,한,암,4세,52.5,29,다나카,배휴준,서상주,목,471(-8),5.4,1.6,"승인재갈, 눈가면"
