,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,9,컴플리트룰러,한,수,2세,55,,임기원,박재우,♠장세준,,550(-14),26.4,1.5,
1,2,8,별의순간,한,수,2세,55,,문세영,송문길,♠정형철,¾,508(5),2.0,2.9,
2,3,10,월드포스,한,암,2세,53,,함완식,안병기,♠손병철,¾,484(-4),1.7,2.9,망사눈+
3,4,1,클레어베스트,한,수,2세,55,,김정준,송문길,♠박민지,2½,483(-1),52.8,2.9,
4,5,6,라온더특급,한,거,2세,55,,박태종,박종곤,♠라온건설,6,464(8),52.8,2.9,망사눈
5,6,3,두손판타스틱,한,수,2세,55,,장추열,정호익,이도명,1,472(16),52.8,2.9,망사눈
6,7,5,럭키크라운,한,암,2세,53,,이용호,배휴준,♠이미경,3,476(6),52.8,2.9,
7,8,4,천둥오름,한,암,2세,53,,조한별,토니,♠김광명,1¾,416(-1),52.8,2.9,"계란형큰,망사눈+,망사-"
8,9,2,벼락,한,수,2세,55,,송재철,안해양,♠공이공팔,머리,490(-4),52.8,2.9,망사눈
9,10,7,워프나인,한,수,2세,55,,이철경,서인석,홍상기,4,456(31),52.8,2.9,
0,1,8,크레이지탱크,한,수,3세,56,,임기원,신삼영,♠서창식,,479(-11),6.4,2.7,"망사눈+,망사-,가지-"
1,2,1,예스아이캔,한,거,3세,56,,박현우,안해양,김길중,2½,474(4),6.4,2.7,망사눈
2,3,11,원더풀우먼,한,암,3세,54,,장추열,조현수,♠김선식,1¾,485(-7),6.4,2.7,"계란형큰+, 망사"
3,4,4,그레이캣,한,수,3세,56,,문세영,서홍수,♠김명식,머리,454(6),6.4,2.7,"계란형큰, 망사눈"
4,5,7,케이엔언더킹,한,거,3세,56,,조상범,박대흥,♠조경수,1,466(16),6.4,2.7,"계란형큰,망사+,눈가면-"
5,6,10,달타령,한,암,3세,54,,조한별,이관호,박태준,1,513(2),9999.9,2.7,망사
6,7,5,질주에바다,한,수,2세,54.5,,이철경,서인석,♠고재완,1¼,456(-4),6.4,2.7,"망사눈,혀보정큰-"
7,8,6,라스트콜,한,수,3세,56,,이동국,손영표,♠강승연,4,446(-1),9999.9,9999.9,계란형큰+
8,9,2,데리안머스킷,한,암,3세,54,,황순도,임봉춘,♠(주)자성실업,1¼,485(6),9999.9,2.7,망사+
9,10,3,트로트퀸,한,암,2세,52.5,,유승완,김동균,♠김영근,½,462(5),6.4,2.7,
10,11,12,피엔에스루체,한,암,3세,50,,(-4)김태희,유재길,♠피엔에스커튼월,8,425(-8),9999.9,9999.9,
11,,9,레전드스타,한,암,3세,52,,(-2)임다빈,정호익,♠양순희,주행중지,454(2),6.4,2.7,망사눈
0,1,6,거센파워,한,수,3세,54,,(-2)임다빈,박희철,♠강석대,,480(7),9.9,2.4,망사눈
1,2,2,초인스파크,한,수,3세,56,,정정희,안병기,♠박남성,½,479(-7),59.2,2.4,"계란형큰, 망사눈"
2,3,3,마성천하,한,수,3세,56,,문성혁,서인석,천사들의 안장,머리,478(10),59.2,2.4,눈가면
3,4,10,세명햇살,한,암,3세,54,,다비드,서정하,이기철,4,477(0),9999.9,9999.9,
4,5,8,쿠레레쿠스,한,거,4세,56,,박현우,이관호,♠이재원,½,477(-2),9999.9,9999.9,"계란형큰, 망사눈"
5,6,12,브이퀸,한,암,3세,54,,박을운,박천서,♠박평양,½,477(-4),59.2,2.4,"Triabit, 망사, 혀끈"
6,7,4,사이먼스톰,한,암,4세,54,,유승완,조현수,♠이혜란,목,470(-1),9.9,2.4,"계란형큰, 망사"
7,8,5,글로벌천사,한,암,3세,54,,김동수,최상식,♠장재형,½,470(14),59.2,2.4,망사
8,9,9,선더호스,한,수,3세,56,,조한별,안병기,♠(주)디알엠씨티,¾,471(-1),59.2,2.4,망사눈
9,10,7,한강매직,한,암,2세,52.5,,박태종,곽영효,♠나기두,머리,427(7),1.1,9999.9,망사눈
10,11,1,뉴그랜드,한,암,3세,54,,황순도,임봉춘,류재욱,15,456(-1),59.2,2.4,망사눈
11,12,11,그레이스리,한,거,3세,56,,문정균,이희영,이창모,101,498(1),59.2,2.4,"눈가면+,반가지큰+"
0,1,4,런던스피드,한,암,3세,53,31,먼로,안해양,임현성,,486(2),8.0,1.3,
1,2,9,베스트천상,한,암,3세,52.5,30,박현우,박천서,♠베스트샤인조합,¾,456(-6),9999.9,9999.9,"반가지큰, 망사눈"
2,3,10,매직타이드,한,암,3세,*52,28,문성혁,서인석,♠최상기,1½,485(13),8.0,9999.9,
3,4,11,스프링꿈,미,수,3세,57,35,정정희,안병기,♠(주)디알엠씨티,머리,500(2),8.0,7.7,망사눈
4,5,3,고고스타,한,암,3세,*52,25,김정준,김윤섭,김재용,코,454(-3),8.0,7.7,망사눈
5,6,12,영웅대마,한,거,3세,52,29,(-2)임다빈,정호익,♠김광명,1¾,468(-3),8.0,7.7,망사눈
6,7,8,스타워즈,한,거,3세,53.5,28,다비드,서홍수,이본희,코,466(11),8.0,9999.9,"계란형큰, 망사눈"
7,8,5,이스머스,한,거,3세,54.5,30,박을운,김점오,♠이성인,1½,469(9),9999.9,1.5,"망사눈+,망사-"
8,9,6,스마트대보,한,암,3세,53,31,유승완,전승규,♠박철근,목,456(5),8.0,7.7,"Triabit, 망사눈"
9,10,2,회두령,한,수,3세,54.5,30,임기원,박재우,♠권태석,목,484(-2),8.0,7.7,망사
10,11,1,가자플랜,한,암,4세,54,33,빅투아르,홍대유,♠에스지이건설,4,456(0),8.0,1.3,망사눈
11,12,7,장산가드,한,수,3세,54,29,안토니오,강환민,♠김병진,3,509(2),8.0,1.1,"계란형큰,망사+,망사눈-"
0,1,9,원앤온리,한,암,4세,56,33,방춘식,지용철,♠조용학,,487(0),9999.9,9999.9,눈가면
1,2,2,은혜파도,한,암,4세,54.5,30,송재철,김동철,강태구,½,438(-4),5.6,1.6,망사
2,3,5,빅리버,한,암,4세,55,31,문성혁,서인석,♠이종욱,¾,506(-11),5.6,4.0,"계란형큰, 망사눈"
3,4,6,조이풀케이,한,암,4세,55.5,32,안토니오,강환민,♠강경운,2½,473(4),5.6,2.7,"계란형큰, 망사"
4,5,7,프리마니케,한,암,5세,52,25,이철경,서인석,천병득,4,460(4),9999.9,1.6,"계란형큰, 망사눈"
5,6,10,케이블레이드,한,암,3세,55,31,김용근,토니,♠김형란,¾,478(7),5.6,1.6,"계란형큰, 망사눈, 혀끈"
6,7,1,모닝뉴스,한,암,3세,54.5,30,유승완,최용건,♠(주)나스카,1¼,454(-3),9999.9,1.6,"계란형큰, 망사"
7,8,4,골드필드,한,암,5세,53,27,이기회,조현수,윤영기,1½,463(-3),9999.9,9999.9,"계란형큰, 망사"
8,9,3,농본락,한,암,4세,52.5,26,박현우,배대선,♠김용래,½,422(4),5.6,9999.9,망사
9,10,11,대군옥,한,암,5세,53.5,32,(-2)임다빈,구자흥,표종진,1¼,473(13),5.6,9999.9,"반가지큰, 망사눈"
10,11,12,산뜻한스침,한,암,4세,56,33,조한별,안병기,♠우태율,8,470(-4),9999.9,9999.9,"계란형큰, 망사눈"
11,12,8,삼상,한,암,3세,53,27,조상범,임봉춘,이종천,2,486(-6),5.6,1.6,"계란형큰, 망사"
