,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,7,셋더페이스,한,암,3세,53,,최범현,박천서,윤지중,,497(10),5.2,1.7,망사눈
1,2,2,금순이스타,한,수,3세,55.5,,빅투아르,박병일,♠배태곤,1,532(-11),4.4,1.3,"계란형큰,망사눈-"
2,3,4,투더빅토리,한,암,3세,54,,유승완,송문길,♠(주)나스카,2½,483(2),11.0,2.2,"망사+,망사눈-"
3,4,9,로열고스트,한,암,3세,54,,김용근,김순근,♠정기환,1½,471(-6),2.0,1.2,망사눈
4,5,10,만석지기,한,수,3세,55,,김정준,박종곤,한종희,2½,465(-12),10.7,2.5,망사눈
5,6,3,서울명가,한,수,3세,55,,이동하,강성오,♠김선식,6,532(5),248.1,40.1,"계란형큰, 눈가면"
6,7,6,천년의고도,한,수,3세,54,,(-1)김효정,배대선,♠류주영,2½,458(-8),161.2,34.6,망사
7,8,11,청담호랑이,한,수,3세,55,,안토니오,리카디,♠삼정,4,487(2),11.4,2.5,양털코+
8,9,5,최강러너,한,수,3세,55,,다비드,사이먼,♠이기선,4,493(17),35.1,5.9,Triabit
9,10,1,무패함성,한,암,3세,50,,(-4)문성혁,서인석,♠박정배,14,473(0),109.0,44.9,망사눈
10,11,12,드림캠프,한,수,3세,54,,(-1)조한별,신삼영,♠드림커뮤니티,10,527(18),232.6,34.5,혀끈+
11,,8,에이스돈키,한,수,3세,55,,다나카,심승태,♠김순건,주행중지,544(10),233.0,32.5,
0,1,6,메인이벤트,한,수,4세,52,,(-4)문성혁,배대선,♠박웅진,,485(-1),116.2,14.8,망사
1,2,3,파인애플마크,한,암,3세,53,,마누엘,박윤규,♠이방훈,1,469(0),59.9,8.3,"망사눈, 혀끈"
2,3,12,최강파티,한,수,3세,54,,(-1)조상범,사이먼,♠함춘,목,495(-1),3.5,1.9,"Triabit, 눈가면"
3,4,5,빛나는루비,한,암,4세,54.5,,다비드,홍대유,김인호,머리,468(-3),28.4,4.5,"계란형큰, 망사눈"
4,5,7,정동독주,한,암,4세,53,,다나카,곽영효,구본순,머리,457(1),27.1,6.5,계란형큰
5,6,8,천지기상,한,수,3세,55.5,,함완식,정호익,강세명,½,469(-1),22.4,3.0,"반가지큰, 망사눈"
6,7,11,인디언보스,한,수,3세,56,,먼로,서인석,♠오종환,1¾,473(17),7.6,2.3,"계란형큰, 망사눈"
7,8,1,럭키팩토리,한,수,4세,56.5,,이기회,박흥진,김도윤,머리,467(0),4.1,1.5,
8,9,9,천년의비,한,암,3세,53.5,,김용근,박대흥,♠류주영,½,476(0),2.6,1.2,"계란형큰,망사+,혀끈+"
9,10,4,그린파크,한,암,4세,53,,안토니오,임봉춘,♠지대섭,1½,449(0),36.8,6.6,망사
10,11,10,우승마차,한,암,3세,53.5,,이동하,지용철,♠최성룡,½,446(-9),84.3,15.4,
11,12,2,세라여제,한,암,4세,52.5,,(-1)김효정,전승규,김찬영,6,420(-1),51.9,5.3,"계란형큰, 눈가면"
0,1,7,대군의길,미,수,3세,57,48,안토니오,임봉춘,♠표종순,,487(-13),14.2,3.2,눈가면
1,2,8,체인지메이커,호,수,4세,56,49,(-1)김효정,배대선,고영희,1,483(-6),4.7,1.6,망사눈
2,3,5,환상스타,미,수,3세,56,46,김정준,서인석,♠최동천,½,469(10),5.2,1.9,계란형큰
3,4,4,흥짱,미,거,3세,56,47,박태종,김대근,♠고광숙,1,505(0),14.2,3.2,
4,5,6,승리나래,한,거,4세,52,37,(-1)이동진,김학수,강수덕,½,461(-11),70.0,11.6,"계란형큰, 망사눈"
5,6,3,동방지존,미,수,3세,53,40,(-1)조상범,김동철,이미양,¾,481(-2),33.8,3.9,망사눈
6,7,1,마이티엠,미,수,3세,56,47,문세영,서홍수,♠조병태,3,497(1),2.2,1.2,계란형큰
7,7,2,팔라스테이,미,수,3세,53,36,다나카,이관호,♠이경희,동순위,529(3),8.6,2.3,"계란형큰, 망사"
8,9,10,콜윈,미,거,3세,53,37,최범현,박종곤,이미양,½,488(10),86.2,29.6,망사눈
9,10,11,사이먼리치,한,수,5세,54,40,이해동,배휴준,고영욱,목,476(9),74.7,15.0,
10,11,9,어린왕자,한,수,5세,54,41,이동국,심승태,♠정기환,8,486(8),63.2,20.8,망사눈
11,12,12,금아팔콘,일,거,4세,55,44,유승완,심승태,♠금아산업(주),7,502(-6),27.3,5.1,망사눈
0,1,9,비카브레이싱,한,수,4세,55.5,32,문세영,박대흥,♠(주)자성실업,,507(-4),5.2,1.6,"계란형큰, 눈가면"
1,2,10,한센바로우즈,한,수,4세,*52,24,먼로,서인석,♠이노쿠마 히로츠구,2½,484(1),47.0,8.2,망사눈
2,3,8,딕시어게인,한,거,3세,54.5,30,안토니오,이신영,♠정영식,2½,491(-1),4.0,1.6,
3,4,3,버킷풀골드,한,수,3세,55.5,32,김용근,안해양,김길중,2,491(3),2.0,1.4,눈가면
4,5,11,마패봉,한,수,4세,56,33,이동하,지용철,박시용,3,461(7),9.0,2.0,"망사눈, Triabit"
5,6,2,엑스블레이드,한,거,3세,54.5,30,박태종,박종곤,♠김형란,3,465(-3),15.3,2.7,망사눈
6,7,5,브레인스피더,한,암,3세,52,28,안효리,서범석,이성헌,½,481(1),65.3,6.7,
7,8,6,대천히어로,한,거,4세,54,35,(-3)김덕현,홍대유,고양진,2,464(-4),20.5,3.2,눈가면
8,9,12,바이칼전사,한,거,5세,52,25,마누엘,최영주,오수석,4,447(3),134.4,13.1,"망사, 반가지큰"
9,10,7,신비룡,한,거,4세,53,27,이준철,최상식,♠고광숙,목,510(9),106.3,21.2,
10,11,1,운악하비오,한,거,6세,56,33,하정훈,박희철,안응수,3,468(0),71.9,9.4,"계란형큰, 망사눈"
11,12,4,메가시티,한,거,4세,52,25,다비드,이희영,♠지대섭,4,506(0),94.7,19.7,망사
0,1,6,역대최고,한,거,3세,56,30,이해동,최상식,♠오상철,,496(7),8.1,1.9,망사눈+
1,2,8,호스퀸,한,암,3세,55,35,다나카,신삼영,링크폴로,½,482(8),2.4,1.2,
2,3,11,정상만세,한,수,5세,56,32,유승완,박희철,♠정동진,2,506(4),16.1,3.9,"계란형큰, 망사눈"
3,4,1,천괴성,한,거,3세,55,28,함완식,강환민,♠씨유네트워크,2,496(-1),6.0,2.0,"계란형큰, 망사눈"
4,5,4,굳세어라,한,암,4세,52,25,이동하,임봉춘,♠윤우환,2,431(-3),75.8,11.3,"계란형큰, 망사눈"
5,6,3,과천히어로,한,거,4세,55,27,김옥성,이희영,박충범,¾,473(-4),62.3,11.3,망사눈
6,7,7,남쪽나라,한,암,4세,51,23,(-1)조한별,지용철,김종식,머리,427(7),56.8,7.2,
7,8,5,슬링스톤,한,수,3세,57,34,문세영,강성오,♠강현철,코,488(7),3.3,1.5,계란형큰
8,9,2,파이어,한,수,5세,52,32,(-4)문성혁,서인석,정안,½,509(1),88.5,19.5,"계란형큰, 눈가면"
9,10,10,스트라이드업,한,거,3세,57,35,김동수,서범석,♠청팅콩,1¼,495(0),10.7,2.3,"계란형큰, 망사"
10,11,12,금아클리프,호,수,5세,56,31,이현종,배대선,♠금아산업(주),10,453(11),75.5,15.8,망사
11,12,9,금성여왕,미,암,4세,54,33,(-1)이동진,손영표,♠조창규,¾,482(0),58.4,8.8,망사눈
