,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,2,싱싱장수,한,거,3세,56.5,,조재로,배휴준,전석호,,481(6),2.1,1.3,"반가지큰, 눈가면"
1,2,9,형마푸부,한,암,4세,53.5,,마누엘,구자흥,김석헌,5,455(8),93.1,10.4,"망사+, 반가지큰"
2,3,6,시드니머니,한,암,3세,53,,다비드,사이먼,♠함춘,1¾,424(1),26.4,6.1,"혀끈, Triabit"
3,4,10,천지애가,한,암,3세,54,,하정훈,박천서,함운일,½,499(8),8.7,1.9,망사눈
4,5,4,대대손손,한,암,3세,53,,이동하,강성오,♠김경민,½,401(17),62.0,6.7,"계란형큰, 망사눈"
5,6,8,그린파크,한,암,4세,53.5,,이현종,임봉춘,♠지대섭,½,468(-12),34.0,3.5,망사눈
6,7,11,풍문으로,한,암,4세,54,,박상우,김대근,박치문,4,468(1),71.5,8.0,
7,8,1,로열리멤버,한,수,3세,55,,송재철,최용구,이장호,1¼,491(3),38.7,6.9,"계란형큰,망사눈+"
8,9,3,마하선더,한,수,3세,54.5,,(-2)김덕현,심승태,장철환,½,480(2),5.4,1.7,"계란형큰, 망사"
9,10,5,함양상림,한,암,3세,53,,다나카,신삼영,유영준,10,472(8),75.0,10.7,"계란형큰+,망사-"
10,11,7,이글아이,한,암,3세,54.5,,김용근,이신영,♠(주)나스카,6,470(4),3.2,1.4,"계란형큰+, 망사"
11,12,12,새로운군주,한,거,3세,55,,김정준,심승태,권용수,20,426(-1),148.4,38.0,망사
0,1,11,수호,한,거,3세,56.5,35,빅투아르,이관호,♠황은호,,531(7),1.3,1.0,망사눈
1,2,3,미사일캔디,한,수,4세,52,26,마누엘,최영주,♠이장운,목,446(-3),9.3,2.4,망사눈
2,3,8,킹오브이글,한,거,3세,52.5,27,송재철,이신영,♠신우철,½,469(-2),39.0,5.7,"반가지큰, 망사눈"
3,4,4,윈드리버,한,암,3세,52,29,유승완,전승규,♠손병현,¾,452(5),7.8,1.6,"계란형큰+,Triabit-"
4,5,6,광야불기둥,한,암,5세,54,33,박병윤,임봉춘,이종천,2½,416(-2),28.9,5.1,망사
5,6,2,초오롱마,한,암,5세,55,35,방춘식,지용철,송석근,2½,519(2),12.6,2.1,Triabit
6,7,5,머니샤프,한,수,4세,52,26,다비드,배대선,한광세,2½,478(-2),28.5,3.4,망사눈
7,8,7,내길의빛,한,거,4세,51,29,(-3)문성혁,홍대유,유종국,½,472(5),59.9,4.7,계란형큰
8,9,9,엑스블레이드,한,거,3세,54,30,박태종,박종곤,♠김형란,코,475(6),23.5,3.8,망사눈
9,10,1,스틸런,한,암,4세,51,26,(-1)조한별,박윤규,♠박덕희,37,438(2),98.5,19.0,망사눈
10,,10,천지폭풍,한,수,3세,54,30,이철경,서인석,홍상기,출전제외,467(0),----,----,"계란형큰, 양털코"
0,1,5,컴플리트킹덤,한,수,2세,54,,임기원,박재우,♠장석영,,572(5),1.2,1.0,
1,2,2,마성투혼,한,암,2세,52,,먼로,서인석,천사들의 안장,1¾,475(1),10.0,1.6,망사눈
2,3,3,위너블루,한,수,2세,54,,이동하,우창구,♠전영범,3,473(11),43.3,3.8,망사
3,4,7,금아플로러스,한,수,2세,54,,안토니오,이신영,♠금아산업(주),1½,517(-4),5.2,1.3,
