,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,4,열린문,한,수,3세,54,,(-2)문성혁,서인석,♠김재성a,,461(-4),1.7,1.1,망사눈
1,2,6,왕인행차,한,수,3세,56,,안토니오,서홍수,전영규,1¼,474(-14),4.7,1.3,"계란형큰+, 망사눈"
2,3,3,맥스대로,한,암,3세,54,,문세영,안해양,최종환,½,474(3),15.0,5.0,
3,4,10,회복,한,수,3세,56,,이현종,박재우,이종천,¾,492(-9),6.4,1.6,
4,5,11,스피드플라잉,한,암,4세,54.5,,먼로,조현수,♠최몽주,6,485(-3),10.4,2.3,"계란형큰,눈가면+,망사눈-"
5,6,2,레몬키드,한,암,4세,54.5,,조한별,리카디,이원태,1¼,478(8),168.9,22.4,"망사눈, 혀끈"
6,7,7,파이널에이스,한,암,3세,54,,송재철,이신영,♠김선식,½,467(-12),117.3,23.5,"망사눈+,계란형큰-"
7,8,12,오케이짱,한,암,3세,54,,이동하,송문길,박복용,코,466(-9),130.2,18.1,망사눈
8,9,5,삼포여걸,한,암,3세,54,,문정균,최상식,♠강석대,½,465(-1),60.1,12.5,망사
9,10,8,청수라이더,한,수,3세,56,,유승완,김윤섭,♠청수,½,473(-7),13.8,2.6,망사눈+
10,11,9,스타러시,한,수,3세,56,,박을운,김동철,제주축협,¾,460(-5),76.4,9.2,망사
11,12,1,월영이,한,암,3세,54,,신형철,홍대유,♠김정숙,8,480(-1),126.5,18.9,
0,1,6,시선집중,한,수,3세,55.5,,임기원,조현수,이대만,,474(0),12.9,2.3,"계란형큰, 망사"
1,2,9,봄날의기억,한,수,3세,56,,문세영,안병기,♠우태율,1¾,489(-5),2.5,1.3,"계란형큰, 망사눈"
2,3,12,로열축복,한,수,3세,55.5,,신형철,박병일,이장호,½,474(-17),9.4,2.0,눈가면
3,4,8,신록,한,수,3세,55.5,,박상우,최상식,강종우,2,559(10),18.9,4.2,
4,5,11,한일모아,한,암,3세,53.5,,이준철,김대근,한일사료,½,470(6),30.7,4.9,
5,6,7,러피언파크,한,수,3세,55.5,,안토니오,최봉주,♠박종율,½,468(7),2.4,1.3,
6,7,3,스프링데이,한,수,3세,55,,유승완,송문길,♠(주)나스카,1¼,463(10),76.0,11.9,"반가지큰, 망사눈"
7,8,1,백두거포,한,거,4세,57,,송재철,구자흥,♠김봉겸,1½,483(6),21.3,4.2,반가지큰
8,9,2,센킹,한,수,3세,55,,먼로,박희철,경규환,2,519(-3),20.2,3.8,"계란형큰,눈가면+,망사눈-"
9,10,10,금노래,한,암,4세,54.5,,이동국,박병일,♠배태곤,1,448(-10),37.6,8.2,망사
10,11,4,그린마운틴,한,수,3세,55,,김효정,서홍수,♠박순옥,1¼,499(7),70.0,14.1,
