,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,5,프린세스삭스,한,암,3세,54,,안토니오,이신영,♠김창식,,462(-12),4.7,1.5,양털코
1,2,4,해피데이,한,암,3세,54,,김용근,안병기,♠김기종,머리,524(3),3.0,1.2,"망사눈+,망사-"
2,3,2,매직타이드,한,암,3세,54,,먼로,서인석,♠최상기,2,480(11),17.2,3.4,
3,4,1,제이이글,한,암,3세,54,,김정준,송문길,♠허장원,3,413(-2),45.3,6.9,
4,5,6,모던타임즈,한,암,3세,54,,송재철,임봉춘,♠(주)나스카,5,515(1),2.7,1.3,
5,6,3,남산초콜릿,한,암,3세,54,,김효정,토니,♠이기선,2½,443(4),7.1,1.9,"계란형큰, 혀끈, 눈가면"
6,7,7,더블테이크,한,암,3세,54,,박을운,안해양,♠김성래,1,478(4),15.2,2.8,망사눈
7,8,8,원더풀우먼,한,암,3세,54,,조상범,조현수,♠김선식,18,492(-4),21.7,6.1,망사+
0,1,1,새내윈,한,수,3세,56,,함완식,홍대유,♠문금철,,473(-10),2.8,1.4,망사눈
1,2,5,원더풀화성,한,수,3세,56,,윤태혁,곽영효,조중호,1¼,499(11),40.7,4.8,"계란형큰, 망사눈"
2,3,8,금아플로러스,한,수,4세,56,,안토니오,이신영,♠금아산업(주),목,520(0),8.7,2.2,
3,4,9,케이엔라이트,한,거,3세,56,,문세영,박대흥,♠조경수,1,493(-10),3.9,1.5,망사
4,5,2,리얼콩코드,한,암,3세,54,,송재철,신삼영,♠이진경,1¾,447(0),52.4,11.6,"계란형큰,눈가면+,망사눈-"
5,6,7,매드블레이드,한,거,3세,56,,정정희,강환민,♠김형란,3,442(-1),73.3,8.9,"계란형큰+, 망사눈"
6,7,11,쿨프린세스,한,암,3세,54,,김정준,임채덕,이용대,1,472(-5),7.6,1.8,"계란형큰,망사눈+, 혀끈,망사-"
7,8,4,메인오브킹,한,수,3세,56,,임기원,이관호,♠손병현,1,454(5),5.0,1.7,"망사, 반가지큰"
8,9,3,킹크러시,한,수,3세,56,,김용근,최용건,♠박정배,6,525(-3),25.2,7.9,계란형큰
9,10,10,최강돌진,한,수,3세,56,,박을운,김동철,♠김선식,3,505(0),142.8,44.2,망사+
10,,6,명품히어로,한,거,3세,56,,신형철,김점오,박양호,주행중지,467(6),12.3,4.0,망사
0,1,6,천둥세자,한,수,3세,56,,박을운,김동균,♠김영근,,454(-1),9.8,1.7,"계란형큰, 망사눈"
1,2,9,빅레드,한,수,3세,56,,문성혁,서인석,홍상기,1½,464(-1),7.9,2.1,자극판
2,3,4,소우주,한,수,3세,56,,김동수,안병기,♠우태율,목,488(2),14.3,2.7,계란형큰
3,4,1,정문프린스,한,수,4세,56,,함완식,홍대유,♠김재영b,목,471(-4),5.2,2.1,
4,5,10,럭키어필,한,수,3세,56,,김정준,김동철,♠금악목장,목,457(11),53.4,7.5,망사눈
