,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,2,메니그랜드,한,암,3세,54,,김동수,송문길,♠박정재,,453(-4),1.7,1.0,망사눈
1,2,6,크레이지퀸,한,암,3세,54,,이동국,서인석,♠서창식,5,510(6),99.4,9.4,승인재갈
2,3,8,솔리드,한,암,3세,54,,신형철,임봉춘,♠김철,½,495(0),2.7,1.2,망사눈
3,4,9,이글아이,한,암,3세,54,,유승완,이신영,♠(주)나스카,1,452(18),17.5,3.6,망사+
4,5,3,컬러즈드라고,한,암,3세,54,,마누엘,구자흥,♠(주)자성실업,8,468(1),13.0,2.1,양털코
5,6,1,슈퍼빅터,한,암,3세,54,,이동하,지용철,♠김선식,2½,442(0),58.7,6.4,승인재갈
6,7,7,최강공주,한,암,3세,53,,(-1)조상범,사이먼,♠함춘,1¾,484(-8),23.2,2.9,승인재갈+
7,8,5,지오바나,한,암,3세,54,,먼로,박재우,♠오종택,3,476(7),14.0,2.1,망사눈
8,9,4,대군사랑,한,암,3세,54,,다나카,손영표,♠표종순,14,452(16),123.0,14.6,망사
0,1,4,갈잎,한,암,3세,53,31,문세영,심승태,♠(주)디알엠씨티,,462(-5),4.0,1.3,"승인재갈, 눈가면"
1,2,8,세명기상,한,수,3세,54.5,33,(-1)조한별,신삼영,이기철,½,499(7),4.7,1.8,
2,3,3,리치룰즈,한,암,3세,53,31,최범현,강환민,♠이종욱,코,461(2),2.1,1.3,승인재갈
3,4,6,리빙스턴,한,수,4세,56.5,35,지하주,김동균,♠최임규,2,497(-1),12.6,2.7,망사눈
4,5,1,투엠오케이,한,거,4세,52.5,29,(-1)김효정,박대흥,♠미즈타니 마사테루,¾,466(1),13.0,3.0,승인재갈
5,6,10,드래곤보트,한,거,3세,52.5,27,다비드,최영주,♠박성구,1½,482(-1),51.1,6.8,"망사눈, 승인재갈"
6,7,2,마초히메,한,암,4세,52,29,부민호,이신영,구리야마 타다시,1,432(5),128.2,15.0,
7,8,12,축복의열매,한,암,5세,*52,24,방춘식,지용철,김영옥,¾,473(1),138.5,12.7,
8,9,7,메가시티,한,거,4세,52,26,이혁,이희영,♠지대섭,¾,506(5),100.3,16.4,망사
9,10,9,급행마,한,수,3세,56.5,35,김동수,이관호,♠박남성,1½,459(4),13.6,2.6,망사눈
10,11,5,남원퀸,한,암,5세,*52,23,하정훈,조현수,이창모,7,498(2),139.9,34.7,
11,12,11,천록,한,암,3세,51.5,28,박태종,최봉주,조금제,¾,473(5),42.6,7.0,망사
0,1,1,와일드파이트,미,거,3세,54,41,다비드,신삼영,유영준,,455(8),3.0,1.4,"망사눈, 승인재갈"
1,2,3,위즈레이나,미,암,4세,53,44,박병윤,조현수,♠최몽주,1½,475(-5),62.9,8.1,"망사눈, 승인재갈"
2,3,10,그린케이,한,암,4세,55,48,이혁,홍대유,♠김재영b,½,490(-1),12.9,3.5,망사눈
3,4,8,고고비,캐,암,3세,52,41,최원준,김윤섭,김재용,2,455(9),5.1,1.6,
4,5,9,탑매직마스터,호,거,4세,54,40,이동하,우창구,이미양,1½,476(-3),21.3,5.7,"망사, 승인재갈"
5,6,4,끌어주는손,한,암,4세,51,37,김용근,김순근,임흥호,1,440(-4),3.8,1.4,승인재갈
6,7,11,황표마,미,수,3세,54,39,마누엘,강성오,♠민형근,¾,482(6),34.2,6.8,망사
7,8,5,로열훼이버,미,거,7세,55,43,안효리,서범석,♠김두식,¾,472(-1),36.2,5.8,"망사눈, 승인재갈"
8,9,6,플로리다파워,미,암,3세,52,40,신형철,이신영,♠태립,코,491(13),8.4,3.0,망사
9,10,12,채플에이스,한,거,4세,53,49,(-4)문성혁,전승규,♠박철근,4,481(1),8.5,2.8,"망사눈, 승인재갈"
10,11,7,해내마,미,거,4세,55,43,박태종,곽영효,세계건설(주),4,513(1),116.8,19.3,
11,12,2,위대한파이터,미,수,3세,54,40,문정균,김동철,곽승용,1,520(9),133.8,23.9,망사+
0,1,10,풀문오션,한,암,3세,54,,유승완,이신영,♠김선식,,483(-4),2.2,1.2,
1,2,1,백상,한,거,3세,52,,(-4)문성혁,전승규,♠김광명,5,469(-12),14.8,2.9,"망사눈, 승인재갈-"
2,3,5,장산엑스,한,거,3세,56,,김용근,박대흥,♠김병진,3,460(-5),3.3,1.3,"망사눈, 승인재갈"
3,4,3,럭셔리파워,한,수,3세,56,,이혁,신삼영,김은갑,¾,483(-5),7.1,2.0,"망사눈, 승인재갈"
4,5,7,비엔토퍼스트,한,암,3세,53,,(-1)조한별,안해양,말사모,1,434(-8),183.6,18.5,"망사, 승인재갈"
5,6,6,오피엠제이,한,수,3세,56,,이준철,김대근,오퍼스원,½,513(-2),7.9,1.8,
6,7,4,칸에이스,한,거,3세,56,,이동국,심승태,♠김용래,½,490(1),136.7,18.7,"망사, 승인재갈"
