,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,5,영원한순간,한,수,5세,56,33,이동하,지용철,이계옥,,518(0),30.8,3.4,Triabit
1,2,1,파이널스톰,한,수,4세,54,29,이아나,강환민,♠김순건,4,489(-5),4.5,1.7,"반가지큰, 망사눈"
2,3,6,적토비마,한,암,3세,52.5,29,박태종,정호익,정범성,1½,458(-13),14.1,2.3,"망사눈, 혀끈"
3,4,7,금스타,한,암,3세,52.5,29,빅투아르,박병일,♠배태곤,½,489(1),1.8,1.1,망사눈
4,5,3,스마트드림,한,암,5세,55,34,함완식,김동균,류재욱,코,486(15),8.4,1.6,"계란형큰, 혀끈"
5,6,8,엄지여왕,한,암,4세,53,30,먼로,배휴준,서상주,목,465(-4),4.3,1.3,"계란형큰, 눈가면"
6,7,4,골드스탁,한,암,5세,51,21,(-1)김효정,배대선,이수홍,1¾,416(0),74.9,13.7,망사눈
7,8,2,그린와이,한,암,3세,*52,24,마누엘,홍대유,♠김재영b,목,439(-10),62.3,8.4,망사눈
0,1,8,스트라이드업,한,거,3세,57,35,라이언,서범석,♠청팅콩,,500(5),9.5,2.3,"계란형큰, 망사"
1,2,6,버킷풀골드,한,수,3세,55.5,32,임기원,안해양,김길중,머리,485(-6),2.4,1.4,눈가면
2,3,4,한센바로우즈,한,수,4세,53.5,28,먼로,서인석,♠이노쿠마 히로츠구,2½,478(-6),5.1,2.0,"양털코+,망사눈-"
3,4,11,로열탱크,한,수,4세,51,21,마누엘,최용구,이장호,¾,489(3),86.1,15.9,"계란형큰, 망사눈"
4,5,1,인디언에코,한,암,4세,52.5,29,문세영,심승태,허영희,목,465(-5),13.0,2.8,
5,6,3,두리,한,암,4세,52,28,서승운,김동균,배석두,¾,482(-2),8.3,2.0,계란형큰
6,7,9,갓오브삭스,한,수,3세,52.5,26,김옥성,강환민,♠김창식,½,475(-4),27.6,5.1,"계란형큰, 망사눈"
7,8,2,실버라이언,한,암,5세,51.5,27,김용근,이신영,♠윤우환,½,435(17),43.5,7.7,계란형큰
8,9,7,대한일품,한,수,3세,52,27,(-1)김효정,배대선,♠(주)디알엠씨티,3,504(-11),20.9,3.2,계란형큰+
9,10,12,피케이군주,한,수,3세,54.5,30,박을운,신삼영,♠김태성,1¾,494(0),5.0,2.2,망사눈
10,11,5,창성강자,한,수,4세,*52,21,빅투아르,조현수,임흥호,½,468(6),86.1,18.1,"망사눈+,계란형큰-,망사-"
11,12,10,차카차카차,호,암,4세,53.5,31,하정훈,안해양,♠서창식,6,453(8),157.0,33.0,"계란형큰, 망사"
0,1,9,황금도야지,한,암,3세,53.5,,김용근,김점오,이중연,,480(-10),4.7,1.6,눈가면+
1,2,4,수호,한,거,3세,56,,빅투아르,이관호,♠황은호,2,520(0),14.9,4.3,"망사, 반가지큰"
2,3,3,패밀리파크,한,암,3세,53,,먼로,신삼영,류재욱,¾,456(8),13.0,3.4,"망사눈+,망사-"
3,4,11,시티송암,한,거,3세,55,,마누엘,최용구,지원철,3,507(0),64.2,7.4,망사눈
4,5,8,허쉬대보,한,수,3세,55,,문세영,전승규,♠박철근,¾,507(-11),11.1,3.0,"망사, Triabit"
5,6,1,만석지기,한,수,3세,55,,최범현,박종곤,한종희,1¾,468(3),4.9,1.8,망사눈
6,7,10,재능충만,한,암,3세,53.5,,임기원,유재길,♠허건호,목,462(-10),16.0,5.2,망사눈
