,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,메니그랜드,한,암,3세,55,30,문세영,송문길,♠박정재,,460(7),1.4,1.1,망사눈
1,2,7,쏘아라우츠,한,암,3세,52.5,25,문정균,김대근,현태봉,3,412(-2),45.7,2.9,
2,3,6,원더풀루비,한,암,3세,55.5,31,조재로,배휴준,♠지대섭,3,450(2),4.7,1.3,"계란형큰, 혀끈"
3,4,8,함양산삼,한,암,3세,54.5,29,빅투아르,박재우,유영준,1½,455(3),44.4,4.8,반가지큰
4,5,5,미스평촌,한,암,5세,51,26,(-3)문성혁,서인석,안병렬,2,474(4),35.7,6.8,
5,6,10,아이엠위너,한,암,4세,52,24,황종우,박흥진,오왕근,1¾,452(-6),144.4,31.5,망사눈
6,7,11,창성진주,한,암,6세,*52,22,윤영민,서정하,배창환,¾,423(-8),93.1,8.3,
7,8,2,초원여전사,한,암,5세,*52,22,김정준,최상식,조홍구,목,436(2),111.2,20.9,계란형큰
8,9,9,천록,한,암,3세,54,28,김동수,최봉주,조금제,¾,468(-5),24.2,2.7,눈가면
9,10,4,플라워로드,한,암,3세,54.5,29,정정희,김점오,♠강균호,코,476(9),6.8,1.5,"반가지큰, 망사눈"
10,11,3,촘니아,한,암,4세,54,30,(-1)조상범,김동철,조규학,4,463(-2),69.7,7.3,눈가면
0,1,1,화룡,한,거,4세,56,,김옥성,최영주,♠손병철,,435(-2),2.9,1.3,"반가지큰+, 눈가면,자극판-,가지-,혀끈-"
1,2,6,프리마니케,한,암,3세,51,,(-3)문성혁,서인석,천병득,1,453(-1),1.8,1.1,"계란형큰, 망사눈"
2,3,4,승리전설,한,암,3세,54,,라이언,이관호,강수덕,¾,459(18),11.7,2.5,망사눈
3,4,8,경국지마,한,암,3세,54,,김동수,임봉춘,♠금악목장,1¾,454(-7),7.7,1.7,"망사,반가지큰+"
4,5,2,대대손손,한,암,3세,54,,마누엘,강성오,♠김경민,3,385(-8),19.3,2.1,망사
5,6,5,올마이퀸,한,암,3세,54,,방춘식,김동철,♠양순희,6,455(6),24.2,2.8,"망사, 반가지큰"
6,7,3,으뜸이루리,한,수,3세,56,,신형철,박천서,고정아,1,489(3),51.5,6.9,"반가지큰, 눈가면"
7,8,7,실버원더풀,한,암,3세,54,,김정준,김동균,최현기,3,446(-6),74.8,9.8,망사눈
0,1,8,킹손,한,거,3세,56,,하정훈,박천서,이동일,,529(-2),3.6,1.6,
1,2,12,헤이드리머,한,거,3세,56,,문세영,지용철,김종식,3,479(10),6.5,1.8,망사
2,3,9,위너마운틴,한,거,3세,56,,이기회,곽영효,♠이미경,1½,460(-2),17.0,2.8,망사눈
3,4,4,그린신디,한,암,3세,54,,김동수,홍대유,♠김재영b,1,469(-20),2.2,1.3,
4,5,6,안양재규어,한,암,3세,54,,마누엘,구자흥,(주)에이에프피,1¼,438(-3),5.2,1.8,반가지큰
5,6,11,파크블레이드,한,암,3세,54,,먼로,이신영,♠삼정,1¾,494(4),30.8,5.1,"혀보정큰+, 망사눈,혀끈-"
6,7,7,더캐스팅,한,수,3세,56,,다비드,최영주,최준호,¾,478(-4),43.0,6.2,"망사눈,계란형큰-,혀끈-"
7,8,2,사이먼킹덤,한,수,3세,56,,김정준,김학수,♠이혜란,½,483(10),101.5,7.2,"망사눈,승인편자-"
8,9,3,대한챔프,한,수,3세,56,,신형철,서정하,대한사료,½,484(13),77.0,8.7,망사눈
9,10,10,시크릿강자,한,수,3세,56,,라이언,최영주,♠이종욱,5,551(18),91.4,17.0,계란형큰-
10,11,1,페더럴퀸,한,암,3세,54,,박태종,정호익,♠금악목장,½,458(-2),59.7,10.6,"계란형큰-,망사눈-"
11,12,5,언성히어로,한,암,3세,54,,김옥성,손영표,노병석,14,468(-6),70.1,8.7,"계란형큰, 망사눈"
0,1,7,최강파티,한,수,3세,55.5,,다비드,사이먼,♠함춘,,493(-2),2.6,1.3,"Triabit, 눈가면"
1,2,4,호프킹덤,한,거,3세,56.5,,문세영,김윤섭,최장석,코,525(-2),2.8,1.2,망사
2,3,5,인그란퀸,한,암,3세,52.5,,(-1)조상범,지용철,♠금악목장,4,489(2),24.9,3.8,
3,4,3,탑뮤직,한,거,3세,55,,마누엘,서홍수,윤훈열,머리,472(13),7.4,1.7,눈가면
4,5,8,그린파크,한,암,4세,53,,김동수,임봉춘,♠지대섭,2,456(7),41.0,6.8,망사
5,6,1,킹오브이글,한,거,3세,56,,빅투아르,이신영,♠신우철,목,474(5),4.5,1.5,"반가지큰, 혀끈,자극판-"
6,7,2,사우스반,한,암,3세,53,,라이언,서범석,♠임종근,1¼,435(11),35.7,8.1,
7,8,6,푸에르스페스,한,수,4세,55,,먼로,신삼영,♠베스트샤인조합,1¼,500(-7),17.4,3.0,망사눈+
0,1,5,라이즈앤샤인,한,암,4세,52,25,김동수,조현수,권영규,,481(0),9.2,2.8,
1,2,3,블랙윙윙,한,암,3세,52,26,문세영,심승태,♠김지훈,3,502(4),3.9,2.0,"계란형큰, 망사,혀끈+"
2,3,9,과천히어로,한,거,4세,54,26,김옥성,이희영,박충범,1,465(-8),20.1,4.7,망사눈
3,4,7,금빛탄환,한,수,3세,54,26,정정희,이관호,♠박재범,3,484(-15),29.8,5.3,"계란형큰, 망사눈"
4,5,8,라온미라클,한,암,4세,54,30,먼로,박종곤,♠라온건설,3,494(0),3.6,1.4,망사눈
5,6,2,트루팀버,한,암,5세,55,34,윤영민,김순근,♠(주)녹원목장,¾,466(0),8.2,2.6,"반가지큰, 망사눈"
6,7,6,블랙징가,한,암,4세,53,28,다비드,김동균,♠공이공팔,½,433(3),11.1,2.5,"계란형큰, 망사눈"
7,8,10,초원군주,한,거,4세,55,29,조재로,최봉주,조홍구,코,457(-6),7.7,2.5,"계란형큰, 망사눈"
8,9,4,선키스드,한,수,5세,54,34,(-3)김덕현,송문길,이수홍,6,508(3),48.3,8.8,
9,10,11,레이즈미업,한,암,4세,51,25,(-1)조한별,지용철,♠김선식,1¾,507(9),6.6,2.3,"망사눈, Triabit"
10,,1,마이티쿨,한,암,5세,51,21,마누엘,서홍수,♠조병태,주행중지,500(5),127.4,22.1,망사
0,1,2,베스트라인,한,수,3세,55,45,신형철,홍대유,♠이진경,,500(-17),2.3,1.2,
1,2,8,강촌의별,한,암,4세,55.5,49,문정균,김대근,최상섭,목,462(-2),16.3,4.0,
2,3,11,글로벌천하,한,수,3세,54.5,44,김정준,최상식,♠장재형,¾,477(-9),8.6,2.1,망사눈
3,4,6,금아제니스,한,수,3세,*52,36,문세영,우창구,♠금아산업(주),2½,501(-5),3.8,1.4,"망사눈, Triabit"
4,5,4,남손,한,거,4세,52.5,40,최범현,박천서,이동일,¾,513(1),15.6,3.9,
5,6,3,루카스,한,암,3세,53,44,김동수,정호익,♠강석대,목,475(-2),20.7,4.8,"망사눈, 혀끈"
6,7,9,에이스캔트,한,거,4세,*52,37,박태종,심승태,♠김지훈,1,472(7),92.1,9.6,
7,8,10,장산제국,한,수,4세,55.5,46,이현종,박대흥,♠김병진,1¾,513(5),5.8,2.2,"망사눈, 혀끈"
8,9,1,큰바다,한,수,7세,55,47,(-1)김효정,배대선,최홍일,½,479(3),92.4,13.2,
9,10,12,동방지주,한,암,4세,*52,37,조재로,배휴준,이미양,1¼,497(9),63.0,9.9,"계란형큰, 망사"
10,11,7,흰별,한,암,4세,51,40,(-1)조상범,김동철,♠백국인,1¼,444(-2),38.9,4.6,"반가지큰, 혀끈, 눈가면"
11,12,5,파이어볼,한,거,5세,55,45,정정희,임봉춘,피닉스,¾,463(-3),63.3,10.3,망사눈
0,1,4,톱브레인,미,거,4세,55,42,빅투아르,김순근,♠김철,,497(-5),5.8,1.9,"망사+,반가지큰+"
1,2,6,대박행진,미,암,3세,55,48,문세영,이관호,♠최수군,2½,443(-3),1.8,1.2,"반가지큰, 망사눈"
2,3,1,위즈레이니어,미,거,4세,53,36,이현종,송문길,♠최몽주,코,494(-7),11.7,3.3,망사
3,4,7,릴패트론,미,거,3세,55,44,먼로,서인석,♠고재완,2,481(4),4.9,1.6,"계란형큰, 눈가면"
4,5,10,대성만리,미,암,5세,54,47,박태종,정호익,홍평우,3,461(-5),54.8,7.0,눈가면
5,6,3,골든스텝,한,거,5세,57,48,마누엘,최용구,송용만,½,477(4),20.9,3.7,"반가지큰, 망사눈,혀끈+"
6,7,11,골드블루매직,호,암,4세,51,37,김정준,서홍수,황철연,2,461(-4),88.8,12.1,"계란형큰, 망사눈"
7,8,9,헤일로버드,한,암,6세,52,39,이동국,김학수,♠(주)녹원목장,1½,490(11),19.2,3.0,망사눈
8,9,5,자이언트마초,미,거,3세,53,37,김옥성,조현수,♠박성식,2½,496(-15),114.3,37.2,"망사, 반가지큰"
9,10,12,본능대로,미,거,3세,54,39,신형철,이희영,이창모,4,495(-2),14.2,2.8,망사눈
10,11,8,메이플문,미,수,3세,53,36,다비드,유재길,곽승용,7,479(-5),53.8,7.8,
11,12,2,이글이글,미,거,3세,54,39,김귀배,서인석,♠이성인,6,502(-19),65.3,10.7,양털코+
0,1,4,베스트스타,한,수,3세,54,50,(-3)김덕현,박재우,♠베스트샤인조합,,475(6),1.7,1.1,망사눈
1,2,6,아이비에스퀸,한,암,3세,*52,41,빅투아르,이관호,♠이경희,6,455(6),21.9,5.7,망사눈
2,3,10,님의향기,한,수,3세,56,48,다비드,사이먼,♠한명로,1,487(1),6.4,2.2,"Triabit, 눈가면"
3,4,7,아이엠스타,한,거,6세,51,36,방춘식,박흥진,류중하,¾,508(-2),89.3,10.4,망사눈
4,5,5,위닝블레이드,한,거,3세,52.5,41,문세영,박대흥,♠김형란,목,510(-5),6.5,1.7,"계란형큰, 혀끈, 눈가면"
5,6,3,델타케이,한,거,5세,53.5,43,정정희,김점오,♠강균호,1,502(0),20.9,2.4,"망사눈, Triabit"
6,7,8,그린다르크,한,암,3세,51,39,박태종,홍대유,♠김재영b,1¾,469(8),8.6,2.0,
7,8,2,아워캣,한,거,7세,53,44,(-1)조상범,김동철,고제광,목,443(4),140.8,19.1,"망사, Triabit"
8,9,9,금아글로리,한,암,3세,51,36,이현종,배대선,♠금아산업(주),3,450(-4),47.2,7.1,망사
9,10,1,스마티아델,한,암,3세,52.5,44,김정준,송문길,♠이종훈,2,437(4),9.6,2.1,망사
0,1,4,흥바람,한,수,4세,55,60,박태종,정호익,♠고광숙,,492(-3),4.9,1.6,망사눈
1,2,3,그레이삭스,한,암,5세,52.5,58,먼로,강환민,♠김창식,½,477(0),4.1,1.5,
2,3,7,구름손짓해,한,거,4세,51,51,(-1)조상범,안병기,김제영,½,485(11),11.6,2.6,"계란형큰, 눈가면"
3,4,8,현무,한,거,5세,*52,51,마누엘,이관호,♠황은호,1,460(-9),58.2,11.2,"계란형큰, 망사눈"
4,5,9,글로벌퀸,한,암,5세,55,63,김동수,최상식,♠장재형,¾,545(12),2.3,1.2,
5,6,2,위닝윈,한,수,4세,51,51,방춘식,김점오,♠금악목장,코,522(-1),22.2,2.7,"망사눈, 혀끈"
6,7,5,청운시대,한,거,5세,54.5,59,다비드,배휴준,서상주,½,486(-18),35.8,6.7,"계란형큰+, 망사눈"
7,8,1,무사,한,수,4세,52,54,빅투아르,이관호,♠황은호,3,505(11),6.4,2.3,"망사눈,혀끈+"
8,9,6,아치아치,미,거,5세,51,53,(-1)조한별,안해양,김길중,목,476(-5),34.8,5.3,망사
9,10,10,대승비법,한,수,5세,*52,51,정평수,지용철,♠최성룡,¾,529(8),104.5,13.9,
10,,11,마차부차,한,수,4세,51,54,(-1)이동진,서인석,유영준,출전제외,0(0),----,----,망사눈
0,1,9,더킹,한,수,4세,57,65,문세영,전승규,♠손병철,,523(7),2.2,1.2,"망사눈, Triabit"
1,2,8,동방의기억,호,수,5세,51.5,54,다비드,사이먼,♠함춘,½,515(-1),6.2,2.1,"Triabit, 눈가면"
2,3,2,스타파워,한,거,5세,52.5,58,(-1)김효정,배대선,오공학,2,527(-1),9.2,1.9,
3,4,6,블루마스타,미,암,3세,51,55,문정균,김대근,♠최병욱,3,422(6),15.5,3.0,
4,5,3,삼삼빅토리,미,거,4세,53.5,60,(-1)조한별,박윤규,♠박덕희,½,521(1),3.5,1.6,망사눈
5,6,7,번개라이언,미,수,6세,*52,51,김옥성,서정하,변영남,½,482(-3),114.8,21.5,
6,7,11,주먹도끼,한,거,4세,*52,51,마누엘,박병일,♠이관형,½,510(5),53.6,10.7,계란형큰
7,8,1,금아킹덤,한,수,3세,*52,53,김정준,심승태,♠금아산업(주),1¾,491(-2),24.5,4.4,망사
8,9,10,판타스틱콤비,미,거,4세,51,51,하정훈,박천서,한영석,½,464(6),65.0,9.2,망사
9,10,12,롱히터,미,거,4세,*52,51,신형철,김순근,♠김철,1,491(8),49.4,9.6,망사눈
10,11,5,추카추카,미,거,6세,53,57,라이언,리카디,이경호,1,480(14),37.0,6.5,"계란형큰, 망사, 혀끈"
11,12,4,스트롱러너,한,수,4세,*52,52,먼로,서범석,이성헌,5,490(0),23.3,5.8,"계란형큰, 망사"
0,1,2,하바나찰리,미,거,3세,55.5,76,김동수,최용구,♠강무웅,,500(-9),3.5,1.4,
1,2,1,스프링백,미,거,3세,54.5,74,문세영,안병기,♠(주)디알엠씨티,4,515(4),2.1,1.2,망사눈
2,3,8,라피도쿠스,한,거,3세,51.5,68,이현종,송문길,♠허장원,1,505(-15),3.6,1.7,망사
3,4,4,최강고수,미,수,4세,52,69,박태종,정호익,홍평우,3,524(-3),28.2,2.8,
4,5,3,스모키베일,미,수,5세,52.5,70,마누엘,박윤규,♠박덕희,¾,497(0),98.7,9.8,"계란형큰, 망사눈"
5,6,7,붕마드림,미,거,6세,52,69,먼로,박병일,♠한명로,목,479(-5),17.5,3.1,망사눈
6,7,11,스트롱로드,한,수,8세,57,79,황종우,서범석,이성헌,2,499(1),76.3,21.2,
7,8,9,컴플리트스윕,한,수,4세,52,69,신형철,심승태,♠장석영,¾,513(-3),31.6,3.3,
8,9,12,샤크런,미,암,5세,51,66,방춘식,이희영,이종길,5,447(-5),43.2,5.3,망사
9,10,10,골든게이트,한,거,5세,54.5,74,최범현,우창구,이보원,4,477(3),48.8,7.0,망사
10,11,6,노벰버모닝,미,거,7세,55.5,76,윤태혁,김동철,♠유희태,3,519(2),127.5,18.5,망사눈
11,12,5,위대한전사,미,거,5세,52,75,(-3)김덕현,유재길,곽승용,4,447(-15),76.7,7.1,"계란형큰, 망사눈"
