,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,2,빅플랜,한,암,2세,53,,송재철,이희영,김재성b,,470(11),11.8,2.3,눈가면+
1,2,6,새내초이스,한,암,2세,53,,안토니오,홍대유,♠문금철,5,464(23),5.4,1.9,
2,3,1,광야시대,한,암,2세,53,,김정준,심승태,장철환,1,509(1),2.6,1.2,
3,4,5,한센초이스,한,암,2세,53,,김용근,김학수,♠이혜란,3,470(13),1.9,1.0,
4,5,7,원더풀맘보,한,암,2세,53,,이현종,박대흥,♠(주)녹원목장,1,451(1),56.7,5.7,"망사눈,계란형큰-"
5,6,10,소중한골든,한,거,2세,53,,(-2)문성혁,서인석,♠최동천,1,451(-21),278.3,25.1,"계란형큰, 망사눈"
6,7,3,원더풀글리터,한,암,2세,53,,조한별,임봉춘,♠지대섭,5,470(0),27.4,3.3,망사눈
7,8,12,알짜,한,수,2세,55,,이동하,배대선,♠이태인,목,490(-11),194.0,17.4,망사
8,9,11,블루타이거,한,수,2세,55,,이준철,김대근,♠최병욱,1¾,467(-6),375.0,28.0,
9,10,8,비봉마루,한,암,2세,53,,이혁,서정하,유영준,1¼,489(4),131.6,17.7,반가지큰
10,11,4,파라다이스퀸,한,암,2세,53,,하정훈,배휴준,강종우,6,496(-3),199.9,22.2,
11,12,9,금성스타,한,암,2세,53,,이동국,손영표,♠조창규,3,466(2),445.6,62.6,망사+
0,1,7,왕탱이,한,거,2세,54,,신형철,박대흥,죽마조합,,487(2),6.8,1.6,눈가면
1,2,3,머니시장,한,암,2세,53,,이현종,배대선,박상헌,7,473(15),1.7,1.1,망사
2,3,2,블루참,한,수,2세,54,,김용근,송문길,♠김세민,2,522(0),3.8,1.3,
3,4,10,톱시드,한,거,2세,54,,김정준,박병일,김봉섭,4,476(-12),108.2,11.7,
4,5,1,골디락스,한,수,2세,54,,유승완,조현수,♠(주)나스카,½,521(-13),109.8,11.3,"계란형큰, 망사눈, 승인편자"
5,6,4,정문프린스,한,수,2세,54,,송재철,홍대유,♠김재영b,5,491(-2),67.3,7.2,계란형큰+
6,7,8,천지바람,한,수,2세,54.5,,다나카,서홍수,이창모,1,505(8),8.1,1.6,
7,8,9,수호륭,한,수,2세,54,,윤영민,김학수,임흥호,3,505(-1),155.1,11.9,
8,9,6,헤리티지,한,수,2세,54,,김동수,김학수,♠이혜란,¾,495(8),14.3,3.0,망사눈
9,10,5,실버윈,한,암,2세,52,,이혁,임봉춘,♠금악목장,7,459(-9),95.4,7.8,망사+
0,1,4,컴플리트킹덤,한,수,2세,53,31,(-1)김덕현,박재우,♠장석영,,575(3),1.3,1.1,
1,2,1,송암캔디,한,거,3세,54.5,30,박상우,박대흥,지원철,2½,476(-4),12.2,2.1,계란형큰
2,3,8,마성투혼,한,암,2세,51,31,(-2)문성혁,서인석,천사들의 안장,1,469(5),8.5,1.8,"계란형큰, 망사눈"
3,4,9,유롱플라잉,한,거,3세,57,35,박태종,정호익,♠장위에셩,1¾,445(4),22.2,2.9,망사눈
4,5,7,윈블레이드,한,암,3세,*52,27,김옥성,최영주,말사모,2½,443(-6),65.7,4.6,
