,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,금로열,한,수,3세,56,,이동하,우창구,♠배태곤,,457(1),1.5,1.1,눈가면
1,2,5,프라임퀸,한,암,3세,54,,문세영,송문길,김진철,2½,501(8),3.5,1.2,"망사, 승인재갈+"
2,3,8,갑오풀퀸,한,암,3세,54,,박상우,이관호,♠김평갑,4,409(0),10.2,1.4,"자극판, 망사"
3,4,4,플라잉토르,한,수,3세,56,,김정준,강환민,♠김형순,2,532(-13),47.9,5.0,"망사눈, 승인재갈"
4,5,10,블랙퓨펄,한,암,3세,54,,유승완,손영표,양현모,1½,482(1),7.9,2.2,"망사눈+, 승인편자, 혀끈, 망사-"
5,6,2,정성홀리데이,한,거,3세,56,,박병윤,심승태,임정균,½,437(-5),38.3,4.4,
6,7,12,용암장군,한,수,3세,56,,방춘식,김점오,강종우,2½,445(8),85.4,9.3,망사눈
7,8,6,빅토리조이,한,암,3세,54,,김태훈,지용철,남기태,½,501(7),158.5,19.0,
8,9,3,쏘아라흑장군,한,수,3세,56,,이준철,김대근,현태봉,목,542(3),75.7,8.4,
9,10,7,해피하와이,한,암,3세,54,,먼로,박윤규,♠오종환,4,491(-4),173.4,20.5,"망사눈+, 승인재갈"
10,11,11,에이스고고,한,암,3세,53,,(-1)조상범,구자흥,김광두,4,449(-5),200.8,31.4,
11,12,9,연승가이,한,거,3세,56,,다비드,최영주,권인택,3,427(-3),259.8,41.9,망사눈
0,1,3,인듀어런스,한,수,3세,56,,김정준,지용철,♠조용학,,530(-2),1.3,1.0,
1,2,8,킹오브이글,한,거,3세,55,,빅투아르,이신영,♠신우철,10,461(-10),10.7,1.5,"망사눈-, 승인재갈-"
2,3,4,논스톱위닝,한,수,3세,55,,방춘식,박흥진,오왕근,¾,446(-9),15.0,2.4,
3,4,5,깨우침,한,수,3세,54,,(-1)조상범,안병기,♠우태율,목,483(5),5.9,1.5,"망사+, 승인재갈, 망사눈-"
4,5,7,대군사랑,한,암,3세,53,,다나카,손영표,♠표종순,9,436(-18),39.5,8.1,망사
5,6,1,곡마단,한,수,3세,55,,이철경,서인석,♠이종욱,¾,525(5),31.8,5.0,망사눈
6,7,10,서울매직,한,수,3세,55,,김태훈,김동철,♠이시환,머리,455(-2),21.5,2.4,망사
7,8,2,젝스칸,한,수,3세,55,,김옥성,박희철,윤명수,4,457(9),53.1,6.6,"망사눈, 승인재갈"
8,9,9,무패함성,한,암,3세,53,,이동국,서인석,♠박정배,13,473(-3),75.0,10.4,
9,,6,컬러풀조이,한,수,3세,56,,김용근,박대흥,이원태,출전제외,0(0),----,----,"망사눈, 승인재갈"
0,1,7,비카브레이싱,한,수,4세,57,,문세영,박대흥,♠(주)자성실업,,505(5),1.4,1.0,"승인재갈, 눈가면"
1,2,8,두리,한,암,4세,53.5,,김용근,김동균,배석두,9,478(10),32.0,4.2,
2,3,5,레이디다이아,한,암,3세,54,,이철경,김점오,강종우,¾,449(-11),21.6,7.0,눈가면-
3,4,3,캐럿시커,한,수,4세,56,,함완식,김동균,♠공이공팔,1,450(8),36.8,9.4,망사눈
4,5,11,송암바비,한,암,4세,55,,이혁,유재길,지원철,1,450(2),6.4,1.5,승인재갈
5,6,6,세명스톰,한,수,3세,55,,다나카,신삼영,이기철,1,494(26),104.0,21.5,
6,7,1,천지기상,한,수,3세,55.5,,먼로,정호익,강세명,2½,473(-5),23.7,3.1,"망사눈, 승인재갈"
7,8,2,남녁의하늘,한,암,4세,53.5,,이아나,구자흥,♠오종환,2½,450(7),131.8,19.4,
8,9,12,인그란퀸,한,암,3세,53,,김태훈,지용철,♠금악목장,목,477(2),35.5,4.3,
9,10,10,대지공주,한,암,4세,54,,(-1)조상범,조현수,배선규,2,454(-2),14.2,3.0,"망사눈, 승인재갈"
10,11,4,금성가이,한,거,4세,55.5,,지하주,김윤섭,♠조창규,2,473(-4),153.3,20.8,
11,,9,화이트플라워,한,암,4세,55,,김동수,서홍수,윤훈열,주행중지,464(-4),8.1,1.7,"망사눈+, 승인재갈, 망사-"
0,1,6,위너브라운,한,수,3세,52.5,35,(-4)문성혁,전승규,♠손병현,,505(-6),2.1,1.3,"망사, 승인재갈"
1,2,5,피렌체힐,한,수,3세,54.5,31,유승완,신삼영,안병렬,3,479(-13),3.8,1.3,"망사눈, 승인재갈"
2,3,2,리치룰즈,한,암,3세,52,29,최범현,강환민,♠이종욱,1½,459(4),5.8,2.2,승인재갈
3,4,4,엄지여왕,한,암,4세,52.5,29,조재로,배휴준,서상주,2½,479(-6),12.1,2.1,"승인재갈, 눈가면"
4,5,9,마이호크,한,수,3세,54,30,먼로,정호익,♠백국인,1,469(7),16.4,3.1,"눈가면+, 망사눈-"
5,6,10,파티파워,한,암,6세,52.5,29,부민호,박희철,조병해,1¾,443(11),78.4,16.6,
