,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,1,초인강자,한,수,2세,54,,정정희,안병기,♠박남성,,465(-1),1.6,1.1,
1,2,4,피케이힐,한,암,2세,52,,조재로,배휴준,♠김태성,1¼,469(-1),5.0,1.5,
2,3,12,정문서미트,한,수,2세,54,,유승완,홍대유,♠김재영b,2½,482(1),32.3,5.2,망사
3,4,10,마성투혼,한,암,2세,52,,김귀배,서인석,천사들의 안장,2½,474(-1),15.1,2.2,망사눈
4,5,5,바디스타,한,수,2세,54,,송재철,임봉춘,김진태a,3,475(0),16.5,2.5,
5,6,3,달리는빛깔,한,수,2세,54,,이동하,지용철,김종식,1½,449(3),7.1,1.8,망사눈
6,7,6,화려,한,암,2세,51,,(-1)조상범,이관호,♠황은호,4,455(-1),124.4,35.2,망사
7,8,7,원더풀하트,한,암,2세,52,,다나카,강환민,♠지대섭,½,508(-3),70.9,15.7,"계란형큰, 망사눈"
8,9,2,삼애락,한,암,2세,51,,(-1)김효정,배대선,박세용,2,446(0),71.5,9.4,망사+
9,10,9,청운지벽,한,암,2세,52,,임기원,김동균,♠이월희,5,475(-17),14.6,2.9,
10,11,11,메이블루,한,암,2세,52,,마누엘,박윤규,♠박덕희,4,415(5),106.0,20.6,
11,,8,럭키상운,한,수,2세,54,,먼로,박재우,최기영,출전제외,473(9),----,----,
0,1,6,비사연,한,거,3세,55.5,,김정준,심승태,전좌식,,466(-10),5.7,1.9,
1,2,5,위너마운틴,한,거,3세,55.5,,최범현,곽영효,♠이미경,8,461(1),3.9,1.6,망사눈
2,3,11,싱싱장수,한,거,3세,56,,조재로,배휴준,전석호,2,475(-2),6.4,2.0,"반가지큰, 눈가면"
3,4,8,로열블레이드,한,거,3세,54,,(-1)이동진,박대흥,♠김형란,4,488(-1),65.3,9.1,"계란형큰+,망사눈+,망사-"
4,5,10,비제니스,한,수,3세,55,,다나카,최용구,♠최동근,1½,529(-9),25.4,4.0,"계란형큰, 망사"
5,6,1,스트레토,한,수,2세,53,,이현종,박윤규,박기태,½,503(-1),2.5,1.3,"망사+,반가지큰+,계란형큰-,망사눈-"
6,7,2,트루루비,한,암,3세,53,,마누엘,박병일,♠이용대,¾,513(-8),135.5,30.2,
7,8,3,애니선,한,암,2세,51,,김동수,김순근,♠이용식,¾,450(5),91.7,19.9,반가지큰+
8,9,12,클리어스토리,한,암,3세,53,,이아나,최용구,♠김창만,¾,488(-18),100.6,17.2,망사눈
9,10,4,금아임패커블,한,거,3세,55,,먼로,배대선,♠금아산업(주),머리,517(12),20.3,3.6,망사눈
10,11,7,두둥이,한,수,3세,55,,유승완,홍대유,♠김정숙,1¼,467(-3),8.1,2.1,망사눈
11,12,9,운해베스트,한,수,3세,55,,송재철,송문길,♠박정재,6,430(7),83.6,16.7,"망사눈+,망사-"
0,1,6,바램,미,암,3세,52,43,(-1)이동진,박대흥,이미양,,507(-3),2.2,1.1,"계란형큰+, 망사"
1,2,1,대박행진,미,암,3세,56.5,50,박병윤,이관호,♠최수군,목,442(-1),5.8,1.6,"반가지큰, 망사눈"
2,3,5,문학위너,미,수,3세,56.5,47,유승완,홍대유,세계건설(주),1¾,497(2),5.7,1.8,
3,4,7,케미블루,미,수,3세,51,36,다비드,서정하,길용우,2½,498(10),15.0,2.3,
