,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,11,클레어포인트,한,암,3세,54,,김정준,송문길,♠박민지,,507(-1),1.2,1.0,
1,2,5,큐피드웨이,한,암,3세,54,,부민호,서범석,♠서순배,5,458(-29),10.7,1.8,계란형큰
2,3,12,슈퍼다이아,한,암,3세,54,,정정희,리카디,♠김아라,4,488(-12),47.1,3.8,
3,4,2,나올에이스,한,수,3세,56,,문세영,최용건,♠이경호a,1¼,477(-2),4.5,1.3,"계란형큰,망사눈-"
4,5,6,떠오르다,한,암,3세,53,,(-1)임다빈,박병일,♠황경호,1¼,512(10),40.7,3.1,계란형큰
5,6,9,모닝파이브,한,암,3세,54,,이현종,서인석,♠최상일,3,429(1),87.7,7.6,
6,7,3,파워플랜,한,암,3세,54,,박병윤,김윤섭,♠에스지이건설,4,466(19),168.8,23.3,
7,8,8,젠틀룰즈,한,암,3세,54,,조상범,김윤섭,김광영,목,425(-1),231.8,21.3,
8,9,1,원평버드,한,수,3세,56,,장추열,유재길,♠김용재,1¼,465(4),66.2,11.6,
9,10,7,런던명가,한,수,3세,56,,송재철,안해양,임현성,2,490(2),94.2,21.1,
10,11,4,티케이존,한,수,3세,53,,(-3)김아현,이관호,♠김태권,2,507(-14),88.9,5.3,
11,12,10,티즈드림,한,암,3세,50,,(-4)김태희,심승태,♠이종욱,6,443(-16),39.6,8.7,계란형큰+
0,1,11,큐피드보우,한,수,3세,56,,함완식,유재길,♠서순배,,459(0),3.7,1.5,
1,2,12,예술이야,한,거,3세,56,,안토니오,최용구,♠강무웅,1¼,482(3),5.7,1.8,"망사눈,반가지큰,혀끈"
2,3,4,용암보스,한,수,3세,56,,송재철,곽영효,♠나기두,1,436(-12),24.5,4.4,망사눈
3,4,1,굿승리,한,암,3세,54,,김효정,박윤규,김지훈,1½,474(-4),42.5,8.6,망사
4,5,7,터치나인,한,수,3세,56,,장추열,강성오,강현철,2,476(0),7.6,2.2,"양털코,혀끈"
5,6,9,함평파이터,한,암,3세,51,,(-3)김아현,최영주,♠함평제일,2,501(7),110.6,16.0,"계란형큰+,망사눈+"
6,7,2,캐시백,한,수,3세,56,,김귀배,이희영,김창국,½,507(-3),3.4,1.3,
7,8,10,케이엔스케치,한,수,3세,56,,김정준,박대흥,♠조경수,½,498(-16),14.3,5.0,망사
8,9,5,챔피언함성,한,수,3세,56,,먼로,이관호,♠황의영,2,459(-11),89.4,11.2,"계란형큰,망사-"
9,10,8,행복여왕,한,암,3세,54,,문성혁,서홍수,김경남,2½,443(-29),98.5,18.9,
10,11,6,무야호,한,암,3세,54,,이용호,심승태,강홍수,8,448(2),151.0,58.5,
11,,3,미라클도터,한,암,3세,50,,(-4)김태희,리카디,남기태,주행중지,414(-16),5.0,1.8,망사눈
0,1,1,서니블레이드,한,암,3세,54,,정정희,최용건,♠김병진,,476(-4),9.6,3.0,"계란형큰,눈가면"
