,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,2,아델머스탱,한,수,2세,55,,김용근,송문길,♠이종훈,,443(-4),8.8,2.9,반가지큰
1,2,6,티케이보이,한,수,2세,55,,박태종,정호익,♠김태권,목,496(-2),8.8,2.9,
2,3,11,해피삭스,한,암,2세,53,,문세영,강환민,♠김창식,3,463(6),8.8,2.9,망사눈+
3,4,4,미르캡틴,한,수,2세,55,,하정훈,임봉춘,김은갑,1½,469(-5),8.8,2.9,망사+
4,5,7,루비콘,한,암,2세,53,,김정준,홍대유,♠최동근,5,478(15),8.8,2.9,"계란형큰+,망사눈+"
5,6,10,울트라킹,한,거,2세,55,,먼로,안병기,♠조명식,1½,471(-3),8.8,2.9,망사눈+
6,7,9,명진캠프,한,암,2세,53,,이동진,박대흥,♠정은섭,1¼,448(0),8.8,2.9,"계란형큰, 망사눈"
7,8,3,라온더삭스,한,암,2세,53,,이혁,박종곤,♠라온산업개발(주),1¼,454(-3),8.8,2.9,망사눈
8,9,5,큐피드원더,한,암,2세,53,,방춘식,이희영,♠서순배,1,459(12),8.8,2.9,망사눈
9,10,1,베스트마루,한,수,2세,55,,송재철,이관호,♠베스트샤인조합,1½,451(3),8.8,2.9,망사눈+
10,11,8,바이킹조이,한,수,2세,55,,조상범,김동균,♠이미경,½,444(-3),8.8,2.9,
0,1,9,파란왕자,한,수,3세,56,,문세영,박병일,박기태,,480(-4),1.3,2.5,"계란형큰, 눈가면"
1,2,8,마루캐슬,한,암,3세,54,,다비드,손영표,류재욱,3,497(7),16.8,2.0,"계란형큰+,망사+"
2,3,6,아로마,한,수,3세,56,,박현우,이관호,♠최수군,2,470(0),33.6,4.9,망사눈
3,4,1,하트제니,한,암,3세,54,,조한별,박희철,선우패션,4,436(5),33.6,4.9,망사눈
4,5,2,디데이플라이,한,수,3세,56,,조상범,전승규,♠(주)자성실업,3,488(-16),33.6,4.9,"계란형큰, 망사눈"
5,6,4,좋은사이,한,수,2세,54.5,,하정훈,신삼영,유영준,3,444(11),5.6,1.0,망사+
6,7,10,튼트나,한,수,3세,52,,(-4)임다빈,정호익,홍평우,½,499(-9),33.6,4.9,망사눈
7,8,7,피엔에스곧감,한,암,2세,52.5,,권석원,박윤규,♠피엔에스커튼월,1¾,415(2),33.6,4.9,망사눈
