,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,2,아치여걸,한,암,3세,54,,이철경,서홍수,♠김명식,,410(-29),8.8,2.1,망사-
1,2,8,모던타임즈,한,암,3세,54,,송재철,임봉춘,♠(주)나스카,1,514(-17),2.4,1.7,
2,3,7,천둥세자,한,수,3세,56,,박을운,김동균,♠김영근,5,455(-1),7.8,1.6,"계란형큰, 망사눈"
3,4,5,다시두손,한,암,4세,54,,안토니오,박재우,이도명,1¾,471(-6),2.7,1.1,눈가면
4,5,11,비다사랑,한,암,3세,54,,하정훈,심승태,♠김순건,6,520(-11),143.9,11.9,
5,6,6,케이엔특급,한,거,3세,56,,장추열,박대흥,♠조경수,½,462(13),7.5,1.7,망사
6,7,3,정겨운,한,암,3세,54,,박상우,유재길,♠이장운,½,397(-1),176.4,7.8,
7,8,4,킹엔젤마리아,한,거,3세,56,,문성혁,김동철,♠이월희,2,475(-8),32.8,4.7,망사눈
8,9,1,카지노스타,한,암,3세,54,,이동국,서범석,♠미즈타니 마사테루,7,432(4),97.7,26.9,망사+
9,10,10,하니,한,암,3세,54,,권석원,임채덕,황혜정,1½,433(-3),1093.9,38.3,"자극판+, 망사눈, 승인편자,계란형큰-"
10,11,9,겅호우,한,수,3세,52,,(-4)김아현,지용철,♠조용학,½,489(14),420.7,79.9,망사눈+
11,12,12,하륭,한,수,3세,56,,김귀배,안해양,임흥호,2½,494(17),27.5,14.2,
0,1,3,그린짱,한,암,3세,54,,박을운,홍대유,♠김재영b,,456(8),3.7,1.5,망사눈
1,2,1,원더풀금성,한,암,3세,54,,함완식,신삼영,♠조창규,4,450(-9),9.3,1.9,망사
2,3,10,골든찬스,한,암,3세,54,,조상범,배휴준,양현모,¾,507(-11),1.4,1.2,
3,4,9,보리보리,한,암,3세,54,,우에다,임봉춘,피닉스,3,408(0),61.0,10.6,눈가면
4,5,11,더블테이크,한,암,3세,54,,최범현,안해양,♠김성래,1¼,474(21),47.0,3.9,망사눈
5,6,13,플라잉바비,한,암,4세,54,,김효정,안해양,지원철,2,439(-5),90.7,11.1,"계란형큰, 망사"
6,7,2,토루크막토,한,암,3세,54,,박상우,곽영효,김봉섭,¾,466(-7),100.2,8.6,눈가면
7,8,5,본투글로리,한,암,4세,54,,이철경,최봉주,♠박정배,½,481(-5),281.0,24.6,"계란형큰, 망사눈"
8,9,6,세명햇살,한,암,3세,54,,조한별,서정하,이기철,1½,476(8),28.1,2.7,
9,10,12,아이언로즈,한,암,3세,54,,다비드,신삼영,♠김선식,½,472(-6),87.9,27.3,"망사+,망사눈-"
10,11,7,초원의기적,한,암,4세,54,,이현종,우창구,조홍구,코,429(-8),22.4,1.7,반가지큰
11,12,4,달리미,한,암,4세,50,,(-4)김아현,박천서,윤훈현,1¾,486(-9),553.0,18.7,"반가지큰, 망사눈"
