,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,5,테스고대보,한,수,3세,56,,이혁,전승규,♠박철근,,479(-6),1.4,1.0,"계란형큰,망사눈,혀끈+"
1,2,8,골든선더,한,거,3세,55,,(-1)임다빈,정호익,윤지중,5,431(-15),15.6,2.6,망사눈
2,3,9,우승바람,한,거,3세,56,,최범현,곽영효,퓨리나코리아,1¼,485(-10),4.8,1.3,"계란형큰,망사눈"
3,4,10,피엔에스아이,한,수,3세,56,,이용호,배휴준,♠피엔에스커튼월,2,515(31),45.2,3.6,"계란형큰+,망사눈"
4,5,12,퍼플스톰,한,수,3세,56,,유승완,최영주,퍼플라인,1¼,469(-2),60.2,7.1,"계란형큰+,망사눈+,눈가면-"
5,6,3,베스트매드캠,한,암,3세,54,,정정희,박재우,베스트샤인조합,4,439(1),322.6,32.8,망사
6,7,2,블랙버미,한,암,3세,54,,김용근,서홍수,허윤범,코,425(-4),8.6,2.0,반가지큰+
7,8,4,빈체로킹,한,수,3세,56,,이현종,서인석,♠김인규,½,445(5),358.0,23.3,
8,9,14,은혜레코드,한,수,3세,56,,조상범,최용구,강태구,목,527(25),157.9,15.6,양털코
9,10,1,타이거존,한,수,3세,56,,장추열,김동균,♠이월희,3,450(2),80.7,21.1,
10,11,6,푸른나래,한,암,3세,51,,(-3)김아현,박윤규,민규동,1,471(26),17.5,3.7,망사눈
11,12,13,불의신화,한,수,3세,56,,김덕현,임채덕,♠황경호,1½,511(0),60.6,6.6,"Triabit ,망사눈"
12,13,11,댓츠마이걸,한,암,3세,54,,김효정,안해양,♠(주)인펨,5,467(-4),316.7,74.4,망사눈
13,,7,선더여왕,한,암,3세,54,,먼로,박대흥,양동희,주행중지,417(-1),92.4,12.2,"양털코+,혀끈+"
0,1,3,천은총,한,암,3세,54,,박병윤,김윤섭,조금제,,462(2),4.2,1.6,망사
1,2,11,컴플리트럭키,한,암,3세,54,,빅투아르,박재우,♠장세준,½,475(0),5.5,2.0,망사눈
2,3,10,스피드갤럽,한,암,3세,54,,정정희,리카디,♠홍종철,5,473(2),31.6,3.5,"망사눈+,양털코-"
3,4,14,피엔에스헐,한,암,3세,54,,먼로,유재길,♠피엔에스홈즈,3,440(-5),11.8,2.2,망사눈
4,5,5,은혜서브,한,암,3세,54,,김정준,박병일,강태구,코,463(-9),1.8,1.1,망사눈
5,6,12,럭셔리골드,한,암,5세,54.5,,박현우,임봉춘,♠김태성,1,481(2),71.7,11.5,망사
6,7,8,퍼지퀸,한,암,4세,53.5,,(-1)임다빈,조현수,김욱수,½,471(-8),158.4,21.0,"계란형큰,망사눈"
7,8,7,캠프세이버,한,암,3세,54,,유승완,최용건,김창호,4,448(-1),204.9,30.7,"계란형큰,망사눈"
8,9,4,랠리퀸,한,암,3세,54,,장추열,김동균,♠최동근,코,459(10),67.7,9.4,망사눈
9,10,1,거문,한,암,3세,54,,김용근,이준철,♠최현우,½,485(6),49.4,7.8,
10,11,6,뉴스마트,한,암,4세,54.5,,최범현,심승태,♠김태성,1,464(3),10.0,2.1,
11,12,9,라온더피버,한,암,3세,51,,(-3)김아현,박종곤,손광섭,머리,431(-1),158.4,32.3,망사눈
12,13,2,퍼펙트라이트,한,암,5세,54.5,,김태훈,우창구,♠변갑한,4,436(-3),228.9,37.3,"Triabit ,망사눈"
13,14,13,아이언로즈,한,암,4세,54.5,,이용호,신삼영,♠김선식,2,480(3),333.2,33.0,망사눈
0,1,1,컴플리트아너,한,수,4세,56.5,,정정희,박재우,♠장세준,,518(-4),3.5,1.6,망사
1,2,2,깡돌이,한,암,4세,51.5,,(-3)김아현,지용철,김영진,1½,431(-5),72.4,15.3,망사눈
2,3,9,송암레이서,한,거,4세,56.5,,김효정,최용건,♠송암축산,¾,478(-4),49.7,7.1,"계란형큰,망사눈"
3,4,7,모닝펄,한,암,3세,54,,이현종,서인석,♠최상기,목,427(-1),6.3,1.7,"계란형큰,망사눈+"
4,5,4,올가림,한,수,3세,56,,조상범,지용철,임수복,2,515(-3),4.4,1.8,망사눈
5,6,11,와일드삭스,한,수,3세,56,,유승완,이관호,♠김창식,목,456(-7),8.8,2.9,망사
6,7,6,피엔에스빌,한,수,3세,56,,김태훈,유재길,♠피엔에스홈즈,4,463(0),104.3,18.0,망사
7,8,8,너를응원해,한,암,3세,54,,최범현,이준철,♠임동현,½,439(11),5.1,1.9,
8,9,10,선더호스,한,수,4세,56.5,,빅투아르,안병기,♠(주)디알엠씨티,1,474(-1),5.6,1.7,망사눈
9,10,3,마이티굿,한,수,3세,56,,김옥성,서홍수,♠조병태,1¼,452(6),32.6,6.2,망사눈
10,11,5,슈퍼파크,한,암,5세,54.5,,이철경,배휴준,♠이성재,9,452(-12),55.8,13.7,"계란형큰,망사,혀끈"
0,1,2,라게르타,한,암,4세,53.5,,(-1)임다빈,이신영,♠이성영,,466(-2),3.5,1.5,망사
1,2,6,컨트리로드,한,수,4세,56.5,,김정준,박병일,♠김정철,1¼,500(-3),17.2,3.0,
2,3,3,하니,한,암,4세,54.5,,조상범,임채덕,황혜정,1,441(5),12.6,3.5,"Triabit ,망사눈,승인편자"
3,4,8,클라우터,한,거,4세,56.5,,이용호,곽영효,♠김용래,½,464(-1),7.2,2.2,"계란형큰,망사눈"
4,5,7,빛나는질주,한,수,4세,56.5,,박상우,유재길,제주축산개발,6,521(1),46.6,9.5,망사눈
5,6,1,포사포사,한,수,3세,56,,김태훈,지용철,박시용,½,496(-10),3.0,1.4,"계란형큰+,망사눈"
6,7,4,스푸트니크,한,거,3세,56,,이철경,배휴준,♠이성재,3,476(-10),10.8,2.7,"계란형큰,눈가면+,망사눈-,혀끈-"
7,8,9,야무진배짱,한,수,3세,56,,김옥성,안병기,♠우태율,1¼,516(7),12.0,4.3,"계란형큰+,망사눈,자극판-"
8,9,5,비제이플래시,한,거,4세,56.5,,다비드,리카디,♠이시돌협회,4,505(-4),6.6,1.7,"계란형큰,혀끈"
0,1,1,화수분,한,암,3세,53,28,장추열,정호익,♠양순희,,445(1),7.1,1.9,
1,2,14,베스트토치,한,암,3세,53,30,김용근,홍대유,베스트샤인조합,3,506(9),11.7,2.0,
2,3,4,포트스원,한,암,4세,55,27,이현종,서인석,♠조창규,목,497(2),11.0,2.3,"계란형큰,망사눈"
3,4,6,백두걸,한,암,3세,53,31,정정희,박재우,이민희,½,479(2),1.8,1.3,망사눈
4,5,5,르루아블랑,한,암,5세,55,28,김옥성,박천서,♠박병룡,1½,452(-4),48.4,7.6,망사눈
