,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,7,티즈시티,한,수,4세,56.5,,안토니오,서인석,♠김병진,,481(-7),4.2,1.3,"계란형큰, 망사눈"
1,2,9,드림걸스,한,암,3세,54,,최범현,우창구,♠드림커뮤니티,4,425(-9),2.7,1.2,Triabit+
2,3,11,월드특급,한,거,3세,56,,조상범,박종곤,♠김명식,½,481(8),75.3,12.1,"반가지큰, 망사눈"
3,4,1,논스톱위닝,한,거,4세,56.5,,이혁,유재길,오왕근,1,446(0),3.7,1.4,망사눈
4,5,12,그린챔프,한,암,3세,54,,하정훈,홍대유,♠김재영b,5,459(4),69.9,7.9,
5,6,3,베스트투어,한,수,3세,56,,송재철,신삼영,♠베스트샤인조합,1¼,469(14),3.7,1.3,망사눈+
6,7,5,퀸라이언,한,암,3세,54,,김동수,김동균,♠신우철,½,441(-9),29.7,5.2,"계란형큰, 망사눈"
7,8,2,금당나래,한,암,3세,54,,안효리,안해양,♠공이공팔,1¼,425(-4),233.1,50.4,
8,9,4,피엔에스굿,한,거,3세,56,,조재로,배휴준,♠피엔에스홈즈,3,433(4),392.6,63.5,"망사, 반가지큰"
9,10,10,미사일감동,한,수,3세,56,,김덕현,김순근,♠이장운,¾,448(1),150.7,19.6,반가지큰
10,11,6,어드밴스,한,암,3세,54,,박태종,최봉주,♠김정철,머리,435(20),38.4,6.1,"망사눈+,망사-"
11,12,8,세명룰즈,한,수,3세,56,,유승완,신삼영,이기철,3,444(-10),200.4,35.8,"계란형큰+,망사눈+"
0,1,9,대지의여인,한,암,3세,54,,이동하,강성오,♠김세민,,446(-8),3.8,1.7,"계란형큰, 망사"
1,2,6,해피플랜,한,암,3세,54,,빅투아르,이희영,김재영a,8,480(-3),7.5,1.7,"망사눈,혀끈+"
2,3,12,울트라애니,한,암,3세,54,,임기원,안병기,♠조명식,4,461(-4),8.5,2.3,망사눈
3,4,5,올드블레이드,한,암,3세,54,,안토니오,리카디,♠김형란,½,464(1),2.9,1.5,
4,5,1,미스엘리트,한,암,3세,54,,송재철,서홍수,♠태희종합건설,4,431(3),33.4,5.6,
5,6,11,안양호랑이,한,암,3세,54,,이동진,홍대유,(주)에이에프피,½,451(9),37.8,8.7,계란형큰
6,7,10,프라우들리,한,암,3세,54,,최범현,박종곤,♠김정철,머리,475(6),11.0,2.7,망사눈+
7,8,4,로드로즈,한,암,3세,54,,이혁,최용구,♠표종순,¾,503(7),5.0,1.7,망사
8,9,3,슈퍼파크,한,암,3세,54,,조재로,배휴준,♠이성재,1½,433(-16),221.2,13.5,"망사, Triabit"
9,10,8,은혜파도,한,암,3세,54,,박병윤,김동철,한종희,1½,425(0),110.2,21.0,
10,11,7,오피서커맨딩,한,암,3세,54,,김동수,정호익,윤지중,목,471(-2),56.1,24.7,망사눈
