,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,5,골드파티,한,암,3세,54,,김동수,송문길,♠박정재,,480(17),4.5,1.6,
1,2,6,금아매저스티,한,수,3세,56,,문세영,심승태,♠금아산업(주),¾,490(-1),1.4,1.1,망사
2,3,9,큐피드초이스,한,암,3세,54,,방춘식,박흥진,♠서순배,5,435(-7),35.3,4.2,망사
3,4,4,안양레오파드,한,암,4세,53.5,,(-1)이동진,구자흥,(주)에이에프피,½,422(1),134.6,15.3,"망사+, 눈가면-"
4,5,10,과천공주,한,암,3세,54,,이준철,김대근,신상섭,목,432(-12),142.6,16.0,
5,6,7,완승무패,한,거,4세,56.5,,다나카,곽영효,♠이월희,3,509(17),105.1,14.1,"망사눈, 승인재갈"
6,7,12,골드필드,한,암,3세,54,,김태훈,조현수,윤영기,코,432(-2),81.3,12.3,망사
7,8,11,백스핀,한,암,3세,54,,이해동,이관호,♠이경희,코,442(-6),13.2,1.9,망사눈
8,9,1,드림캠프,한,수,3세,55,,(-1)조한별,신삼영,♠드림커뮤니티,½,509(13),37.4,7.0,
9,10,2,더캐스팅,한,수,3세,56,,문정균,최영주,최준호,½,482(-13),9.9,2.0,"망사눈, 승인재갈+, 혀끈+"
10,11,8,애니포스원,한,암,3세,54,,박병윤,정호익,♠서정범,1½,419(-5),19.8,2.4,망사눈
11,12,3,베스트버디,한,암,3세,54,,먼로,강성오,정수남,5,388(-2),52.1,9.3,망사
0,1,8,장산플라이,한,거,3세,56.5,,안토니오,서인석,♠김형란,,450(-8),2.3,1.2,승인재갈
1,2,2,레드블레이드,한,거,3세,55.5,,박태종,박대흥,♠김형란,½,499(1),5.8,1.8,"망사눈, 승인재갈, 혀끈"
2,3,3,페더럴캣,한,수,3세,56,,문세영,지용철,♠금악목장,7,497(-1),3.7,1.4,"망사눈, 승인재갈"
3,4,4,클린업트리오,한,수,3세,56.5,,유승완,심승태,♠민형근,5,507(-10),5.6,1.6,양털코+
4,5,7,플라워로드,한,암,3세,53,,김동수,김점오,♠강균호,머리,478(-4),22.3,3.2,"망사눈, 승인재갈"
5,6,5,비앙카,한,암,3세,53,,이동하,박희철,♠강석대,6,424(-1),165.3,25.1,"망사눈, 승인재갈"
6,7,10,호스캡틴,한,수,3세,55,,다나카,신삼영,링크폴로,2,519(2),77.5,12.6,"망사눈+, 승인재갈"
7,8,6,투어브라더,한,수,3세,52.5,,(-4)김덕현,박재우,양무승,1,455(15),10.3,2.9,망사눈
8,9,1,챔피언라이트,한,암,3세,53,,이해동,최상식,♠변갑한,9,443(-10),179.2,27.3,
9,10,9,최강러너,한,수,3세,55,,다비드,사이먼,♠이기선,4,476(-7),33.3,4.9,
10,,11,프라이빗맨,한,수,3세,56.5,,김용근,배대선,♠김경민,출전취소,0(0),----,----,망사
0,1,12,금빛장인,한,수,3세,55,32,문세영,안병기,♠박남성,,505(14),1.3,1.1,눈가면
1,2,7,끌어주는손,한,암,4세,55.5,35,안토니오,김순근,임흥호,2,444(9),18.3,2.4,승인재갈
2,3,11,사사,한,암,3세,53,31,빅투아르,박재우,이종천,1¼,478(15),44.4,5.8,망사눈
3,4,8,정상만세,한,수,5세,55.5,32,이찬호,박희철,♠정동진,½,504(0),16.4,2.7,"망사눈, 승인재갈"
4,5,10,로열브론즈,한,암,5세,*52,26,김옥성,이희영,♠서순배,2½,461(-7),65.9,11.1,망사눈
5,6,3,바이칼전사,한,거,5세,53.5,28,먼로,최영주,오수석,머리,444(0),58.5,6.7,"망사+, 승인재갈, 자극판-, 망사눈-"
6,7,1,피케이타임,한,암,4세,51,34,(-4)문성혁,김동철,♠김태성,코,463(-5),21.3,3.8,"망사눈, 승인재갈"
7,8,5,블루파이어,한,거,3세,54,30,이혁,구자흥,♠이관형,½,494(-7),6.0,1.4,"망사눈, 승인재갈"
8,9,2,그린와이,한,암,3세,51,27,김용근,홍대유,♠김재영b,3,446(-11),46.6,4.3,
9,10,6,속보태자,한,거,5세,55.5,32,방춘식,박희철,신영식,1,478(-6),142.4,31.8,망사눈
10,11,4,카이젠포스,미,암,6세,55,34,문정균,박흥진,오왕근,1¼,474(4),96.3,10.3,망사눈
11,12,9,사바킹덤,한,수,3세,55,32,김정준,박병일,♠이관형,1,458(5),27.0,3.7,"망사눈, 승인재갈"
0,1,9,화기,미,암,3세,55.5,50,문세영,이관호,♠황은호,,455(8),2.9,1.3,"망사눈, 승인재갈"
1,2,2,크레이지위키,호,수,4세,55.5,48,(-1)김효정,배대선,♠서창식,6,488(-8),4.7,1.7,망사
2,3,3,고고비,캐,암,3세,*52,40,김정준,김윤섭,김재용,½,446(6),47.4,6.6,
3,4,5,흥복드림,미,거,3세,57,50,이준철,김대근,♠고광숙,2,511(-6),7.0,2.0,
4,5,12,블루스파이더,호,거,4세,*52,36,이동하,임봉춘,피닉스,½,492(7),127.1,11.0,"양털코, 승인재갈"
5,6,7,굿센스,미,수,3세,*52,37,유승완,박종곤,♠권경자,1¼,489(5),88.1,14.7,"망사눈, 승인재갈"
6,7,4,질풍강자,한,거,4세,51,37,(-1)이동진,박대흥,조진환,2,472(-3),4.5,1.5,"자극판, 승인재갈, 눈가면"
7,8,8,피닉스울프,미,암,3세,54,47,이찬호,임봉춘,피닉스,2½,437(-1),4.6,1.6,망사눈
8,9,1,머스탱런,미,수,3세,*52,39,이혁,이관호,이영성,머리,488(-6),26.5,5.5,"망사, 승인재갈, 혀끈+"
9,10,11,굿카이로,미,수,3세,*52,39,먼로,박윤규,세계건설(주),½,440(3),187.3,41.0,망사눈
10,11,6,위대한파이터,미,수,3세,52,40,김용근,김동철,곽승용,6,511(-3),155.4,24.3,
11,12,10,파티큘러퀸,미,암,3세,51,40,박태종,곽영효,♠김세민,2½,463(4),54.7,9.6,승인재갈+
0,1,6,럭키봉성,한,암,3세,54,,김동수,박재우,최기영,,494(10),2.2,1.2,"망사+, 승인재갈+"
1,2,8,안목항,한,암,3세,54,,안토니오,리카디,♠홍종철,3,471(1),9.3,2.8,망사
2,3,5,타이밍굿,한,수,3세,56,,박상우,최상식,♠변갑한,2,455(6),3.8,1.4,"망사눈+, 승인재갈+"
3,4,2,셋더페이스,한,암,3세,54,,최범현,박천서,윤지중,1,487(-5),56.1,7.1,망사눈
4,5,11,위너크라운,한,거,3세,56,,신형철,곽영효,♠오상철,½,473(6),5.2,1.5,
5,6,1,조이오브킹,한,거,3세,56,,김태훈,이관호,♠신우철,2½,492(-3),9.7,2.6,망사
6,7,3,배다리서미트,한,수,3세,56,,이찬호,홍대유,♠송한우,1,500(-3),55.2,10.4,
7,8,12,메니타운십,한,암,3세,54,,함완식,김동균,♠김용래,½,519(1),70.3,9.1,
