,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,9,알찬누리,한,거,3세,56,,장추열,정호익,♠김광명,,489(9),11.2,3.7,"계란형큰+, 망사눈"
1,2,7,농본락,한,암,3세,54,,김효정,배대선,♠김용래,½,427(4),11.2,3.7,망사
2,3,3,플라잉카라,한,거,2세,55,,박을운,심승태,♠김형순,1,451(0),11.2,3.7,"계란형큰, 망사"
3,4,1,선더윈드,한,수,3세,56,,빅투아르,리카디,♠조건진,¾,533(4),11.2,3.7,
4,5,13,금아플로러스,한,수,3세,56,,안토니오,이신영,♠금아산업(주),4,530(40),11.2,3.7,
5,6,2,불화산,한,수,2세,55,,이현종,이관호,♠황은호,2½,467(22),11.2,3.7,망사
6,7,14,블랙루키,한,암,2세,53,,김용근,강성오,이용대,3,461(6),11.2,3.7,망사눈+
7,8,4,대승가온,한,암,3세,53,,(-1)문성혁,서인석,문석현,½,462(30),11.2,3.7,
8,9,10,해피나이스,한,암,3세,54,,하정훈,유재길,김영표,1¼,440(-13),11.2,3.7,망사
9,10,11,피엔에스니드,한,암,3세,54,,박병윤,조현수,♠피엔에스커튼월,1½,455(-10),11.2,3.7,망사눈
10,11,12,새내폭주,한,거,3세,56,,신형철,홍대유,♠문금철,1¼,470(22),11.2,3.7,
11,12,8,소중한당신,한,암,2세,53,,조재로,배휴준,♠이성님,1¼,473(-7),11.2,3.7,망사+
12,13,6,미스스피드,한,암,2세,53,,우에다,김동철,♠김명식,3,455(15),11.2,3.7,
13,14,5,파워빅씨,한,암,2세,53,,조한별,박희철,윤훈열,21,444(10),11.2,3.7,"계란형큰,망사눈+,망사-"
0,1,11,금빛여전사,한,암,2세,50,,(-4)김아현,전승규,♠장석은,,434(3),11.2,3.7,"망사눈, Triabit"
1,2,9,에너자이저,한,수,2세,55,,빅투아르,최봉주,♠박재홍,1,476(0),11.2,3.7,
2,3,10,화이트윙,한,암,2세,53,,이현종,이신영,구리야마 타다시,7,482(-3),11.2,3.7,
3,4,2,골드스파이크,한,암,2세,53,,김용근,송문길,박복용,¾,488(-1),11.2,3.7,망사
4,5,13,고어헤드,한,암,3세,54,,박현우,서정하,♠오종택,2½,483(25),11.2,3.7,반가지큰
5,6,7,리턴밸리브리,한,수,2세,55,,신형철,홍대유,김인호,½,507(11),11.2,3.7,
6,7,1,최강토마,한,수,3세,56,,안토니오,리카디,♠이기선,½,466(1),11.2,3.7,망사
7,8,5,텔로스,한,암,2세,53,,하정훈,최용건,♠오종택,½,495(3),11.2,3.7,"계란형큰, 망사눈"
8,9,14,보라퀸,한,암,2세,53,,김정준,박희철,윤명수,½,474(24),11.2,3.7,
9,10,4,케이엔메니퀸,한,암,2세,53,,문세영,박대흥,♠조경수,코,504(2),11.2,3.7,
10,11,12,미스캠프,한,암,2세,53,,이동국,임채덕,말사모,목,470(-11),11.2,3.7,"계란형큰+,망사눈+"
11,12,6,금세다,한,수,2세,55,,조상범,박병일,♠배태곤,1,476(-7),11.2,3.7,"반가지큰, 망사눈"
12,13,3,다모아트리플,한,수,2세,55,,박병윤,손영표,박흥길,8,486(8),11.2,3.7,
13,14,8,럭셔리킹,한,수,2세,55,,박을운,김동철,♠김명식,¾,457(4),11.2,3.7,
0,1,3,미르캡틴,한,수,2세,55,,하정훈,임봉춘,김은갑,,474(12),10.4,11.6,망사
1,2,6,모닝뉴스,한,암,2세,53,,조상범,최용건,♠(주)나스카,4,472(10),15.6,17.3,"계란형큰, 망사"
2,3,9,선더호스,한,수,2세,55,,신형철,안병기,♠(주)디알엠씨티,머리,465(-1),15.6,17.3,망사눈
3,4,10,국향,한,암,2세,53,,임기원,박재우,김창만,4,477(20),15.6,17.3,망사+
4,5,11,컴플리트샤인,한,암,3세,54,,박을운,조현수,♠장석영,1¾,492(1),15.6,11.6,"계란형큰, 망사"
5,6,5,아이스스타,한,수,2세,55,,우에다,이관호,♠이경희,1¼,509(1),15.6,17.3,망사눈
6,7,8,거센파워,한,수,2세,55,,함완식,박희철,♠강석대,½,477(-10),15.6,17.3,망사
7,8,7,녹두장수,한,수,3세,56,,이동진,강성오,♠이관형,½,478(3),15.6,17.3,"계란형큰, 승인편자"
8,9,1,야스,한,암,2세,53,,김정준,김윤섭,조금제,4,474(0),15.6,17.3,망사눈+
9,10,12,바이킹하트,한,수,2세,55,,최범현,이신영,♠(주)디알엠씨티,1¾,454(-22),15.6,17.3,계란형큰
10,11,13,고속대박,한,암,2세,53,,이기회,최영주,♠손병철,1½,440(-4),15.6,17.3,
11,12,2,나하프린세스,한,암,2세,53,,이동국,임채덕,이용대,1¾,448(-1),15.6,17.3,망사눈
12,13,4,비봉마루,한,암,3세,54,,김옥성,서정하,유영준,1¼,501(20),2.6,1.0,
13,14,14,천체,한,암,2세,50,,(-4)김아현,최봉주,조금제,4,468(12),15.6,17.3,
0,1,2,아침기상,한,암,2세,53,,박을운,이신영,♠(주)나스카,,478(14),11.2,2.7,
1,2,1,동에번쩍,한,수,2세,55,,이동국,서인석,♠김명환,4,475(1),11.2,2.7,
2,3,3,백랑,한,암,2세,53,,송재철,이관호,♠강승연,3,501(10),11.2,2.7,망사
3,4,5,스포트라이트,한,수,2세,55,,김용근,송문길,♠(주)나스카,1,477(4),11.2,2.7,
4,5,7,로열영광,한,수,2세,55,,부민호,박병일,이장호,5,459(15),11.2,2.7,"계란형큰, 망사눈"
5,6,9,드림럭키,한,수,2세,54,,(-1)문성혁,전승규,♠박덕희,½,489(8),11.2,2.7,"망사눈, Triabit"
6,7,10,파이팅대디,한,수,2세,51,,(-4)임다빈,최봉주,♠김정철,4,501(13),11.2,5.3,
7,8,11,록파이터,한,수,2세,55,,김동수,최상식,♠강승연,1,490(3),11.2,5.3,
