,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,9,트라이선더,한,거,3세,53.5,35,(-3)김덕현,박종곤,이웅열,,462(3),3.2,1.3,"망사눈, 승인편자"
1,2,6,블루파이어,한,거,3세,56,34,문세영,구자흥,♠이관형,½,493(1),2.0,1.2,"반가지큰, 망사눈"
2,3,7,파티파워,한,암,6세,53,31,부민호,박희철,조병해,5,446(-5),35.6,4.4,
3,4,1,금성여왕,미,암,4세,53.5,32,김귀배,손영표,♠조창규,머리,488(6),32.4,5.0,망사눈
4,5,2,베스트메이드,한,암,5세,53,31,하정훈,박천서,윤지중,½,451(7),77.6,8.6,"망사눈+,눈가면-"
5,6,4,골드페릴라,한,수,3세,51.5,31,(-3)문성혁,지용철,임수복,1,493(5),4.4,1.4,망사눈
6,7,8,남쪽나라,한,암,4세,51,22,(-1)조한별,지용철,김종식,2½,426(-1),111.5,8.1,
7,8,5,운악하비오,한,거,6세,55,32,김동수,박희철,안응수,½,463(-5),22.6,4.4,"계란형큰, 망사눈"
8,9,10,스트롱큐피드,미,암,3세,53.5,32,문정균,박흥진,♠서순배,4,482(14),73.8,5.8,망사눈
9,10,3,에코브라더,한,거,3세,54,30,김정준,강환민,♠이성인,½,449(-7),13.6,2.8,"계란형큰,망사눈+,망사-"
0,1,2,투어브라더,한,거,3세,53,,(-3)김덕현,박재우,양무승,,438(-17),3.9,1.5,망사눈
1,2,8,달리는에이스,한,거,4세,56,,조재로,박희철,경규환,7,469(-4),25.4,3.3,"계란형큰,망사눈+,망사-"
2,3,4,정문사랑,한,수,3세,56,,박태종,홍대유,♠김재영b,코,470(-1),2.3,1.2,망사눈
3,4,5,정동사랑,한,암,3세,54,,먼로,곽영효,구본순,¾,452(-8),15.3,2.6,"계란형큰+, 망사눈"
4,5,7,원더풀브라보,한,수,3세,56,,문정균,최영주,임흥호,2,456(-3),74.7,8.0,"반가지큰, 눈가면"
5,6,3,라온호크,한,거,3세,55,,(-1)조상범,안병기,♠라온건설,머리,452(-2),40.8,4.6,"계란형큰, 망사눈"
6,7,6,서울시티,한,암,3세,54,,안효리,최봉주,♠이시환,2½,477(7),2.8,1.2,"계란형큰, 망사눈"
7,8,1,에드윈,한,수,3세,56,,부민호,최상식,♠강석대,¾,462(2),19.0,2.3,망사눈
0,1,4,정문사이,한,수,3세,56.5,,김동수,홍대유,♠김재영b,,517(-5),1.1,1.0,
1,2,11,골드레벨,한,암,3세,53,,먼로,서홍수,♠이미경,4,453(3),9.3,2.0,망사눈
