,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,7,네모프린세스,한,암,2세,53,,문세영,안병기,♠박정배,,538(-4),1.3,1.1,망사눈
1,2,1,퍼지데이,한,거,2세,55,,송재철,최용구,송용만,8,493(11),6.3,1.2,"Triabit +,눈가면,반가지큰-"
2,3,9,원모어러시,한,암,2세,52,,(-1)임다빈,정호익,♠이일형,3,440(-8),8.5,1.8,계란형큰
3,4,4,한강보스,한,거,2세,55,,박태종,곽영효,♠나기두,5,475(12),48.6,3.1,
4,5,6,천송이,한,암,2세,53,,정정희,배휴준,조금제,5,482(-2),496.1,105.3,망사
5,6,10,피엔에스꼬미,한,암,2세,53,,문정균,박윤규,♠피엔에스커튼월,1¼,441(-2),216.1,14.6,망사눈
6,7,2,하이파크,한,암,2세,53,,장추열,임봉춘,♠박민지,1,472(-19),15.8,2.7,망사눈+
7,8,3,스타플라워,한,암,2세,53,,문성혁,김동철,♠금악목장,목,448(-3),165.8,69.2,
8,9,12,스카이송,한,수,2세,55,,다비드,서홍수,♠송한우,½,462(10),20.4,3.2,
9,10,11,함평파이터,한,암,2세,53,,김정준,최영주,♠함평제일,½,495(-11),51.6,3.5,
10,11,8,베스트플랜,한,암,2세,53,,빅투아르,홍대유,♠에스지이건설,1,437(-10),350.0,17.6,"망사눈,혀끈+"
11,12,5,메탈,한,암,2세,53,,김귀배,박병일,신기철,6,419(4),76.4,42.1,"계란형큰,눈가면"
0,1,9,월드레이서,한,수,2세,55,,김용근,송문길,♠손병철,,489(8),16.7,3.1,"망사,반가지큰"
1,2,2,테스고대보,한,수,2세,55,,유승완,전승규,♠박철근,5,485(-4),5.5,1.4,"Triabit ,망사눈"
2,3,4,멋진기록,한,수,2세,55,,다비드,박윤규,정기찬,¾,513(3),24.2,3.7,
3,4,8,아마존킹,한,수,2세,55,,안토니오,토니,허훈,¾,455(5),2.8,1.3,"계란형큰,망사눈"
4,5,3,올가림,한,수,2세,55,,조상범,지용철,임수복,¾,518(12),2.4,1.3,"망사눈,계란형큰-"
5,6,1,스푸트니크,한,거,2세,55,,빅투아르,배휴준,♠이성재,2½,488(-5),19.9,3.6,눈가면
6,7,11,킹마운틴,한,수,2세,55,,박병윤,홍대유,♠이미경,4,529(0),429.7,51.1,
7,8,6,희망챔프,한,수,2세,55,,문세영,최용건,♠박재범,½,477(-4),116.2,5.7,"망사,계란형큰-"
8,9,7,금성환희,한,수,2세,55,,이동국,손영표,♠조창규,6,491(-4),391.5,54.1,계란형큰
9,10,12,럭센,한,수,2세,54,,(-1)임다빈,임채덕,손칠규,1¼,480(-3),349.2,132.7,"Triabit ,망사눈"
10,11,5,선더플래시,한,수,2세,55,,박현우,임봉춘,이장운,3,450(-3),114.1,39.0,"망사눈+,반가지큰+,망사-"
11,12,10,금성크라운,한,수,2세,55,,이철경,서인석,♠조창규,60,493(-12),8.4,2.5,"계란형큰,망사눈"
0,1,6,아킬리온,한,수,3세,56,,안토니오,안해양,♠김한수,,496(-6),12.7,6.1,
1,2,1,모닝펄,한,암,2세,53,,문성혁,서인석,♠최상기,3,432(1),6.6,1.9,계란형큰+
2,3,5,문학포리스트,한,수,3세,56,,유승완,박재우,♠황봉기,2½,504(12),5.9,2.3,망사눈
3,4,2,선더호스,한,수,3세,56,,조한별,안병기,♠(주)디알엠씨티,¾,475(6),4.5,1.7,망사눈
4,5,9,패밀리캡틴,한,수,3세,56,,황순도,임봉춘,김은갑,½,453(7),5.5,1.9,눈가면
5,6,12,원더풀하와이,한,암,3세,54,,먼로,서범석,♠지대섭,2,401(-17),6.2,2.0,망사눈
6,7,11,소중한당신,한,암,3세,54,,정정희,배휴준,♠이성님,1¼,478(13),7.8,2.8,망사눈
7,8,7,깡돌이,한,암,3세,54,,방춘식,지용철,김영진,2,435(8),45.5,6.2,망사눈
8,9,4,원더풀러커스,한,암,3세,50,,(-4)김태희,서인석,♠지대섭,1½,463(-5),30.6,10.0,
9,10,8,윈디러시,한,암,4세,54,,이동국,구자흥,제주축협,2,488(3),48.9,14.0,"망사눈,반가지큰"
10,11,10,환상터치,한,암,4세,54,,하정훈,박병일,♠임동현,1¼,433(11),74.3,20.0,
11,12,3,슈퍼파크,한,암,4세,54,,송재철,배휴준,♠이성재,2,475(13),15.6,3.9,"계란형큰+,망사+"
0,1,1,신의한수,한,수,3세,56,,박을운,최용건,장철환,,499(-3),3.1,1.3,
1,2,2,상승행진,한,수,3세,52,,(-4)김아현,지용철,곽태훈,5,471(0),74.6,5.3,
2,3,4,소우주,한,수,3세,56,,조한별,안병기,♠우태율,¾,490(-6),23.9,4.4,계란형큰
3,4,8,오피서커맨딩,한,암,4세,54,,박태종,최봉주,윤지중,1½,478(-3),53.7,11.0,망사눈
4,5,14,스마트파워,한,수,3세,56,,김정준,송문길,김은갑,1½,458(-4),7.0,1.9,망사
5,6,12,러닝넘버원,한,수,3세,56,,박현우,배대선,♠(주)디알엠씨티,1,482(2),12.4,3.1,망사
6,7,11,야스,한,암,3세,54,,박병윤,김윤섭,조금제,머리,488(8),73.7,45.1,망사
7,8,9,금세다,한,거,3세,56,,이동국,박병일,♠배태곤,1½,502(13),107.0,16.5,"계란형큰,망사눈"
8,9,10,원더풀샘,한,암,3세,54,,먼로,박희철,윤훈열,목,510(-2),33.0,3.6,"계란형큰,눈가면"
9,10,13,그랜드스타,한,수,3세,56,,다비드,박재우,♠박정재,4,518(16),16.2,5.0,망사눈
10,11,3,레드마운틴,한,수,3세,56,,김용근,강성오,♠박순옥,6,439(-1),58.2,8.1,"망사,반가지큰"
11,12,5,금성차밍,한,수,4세,56,,정정희,박재우,♠조창규,5,523(1),52.1,15.1,
12,13,6,런던히트,한,암,4세,54,,김귀배,안해양,임현성,5,466(-5),86.0,23.1,"망사,자극판"
13,,7,승승파워,한,수,3세,56,,문세영,박천서,이진경,주행중지,467(5),2.1,1.2,"망사눈,반가지큰,혀끈"
0,1,12,별의순간,한,수,2세,52.5,27,김용근,송문길,♠정형철,,513(-1),4.7,1.6,
1,2,9,케이엔언더킹,한,거,3세,55,30,장추열,박대흥,♠조경수,2½,463(-3),7.0,1.9,"망사,혀끈,계란형큰-"
2,3,5,카우보이탱고,한,거,3세,53.5,27,문정균,최상식,♠임동현,2,498(10),4.8,1.3,
3,4,6,골든찬스,한,암,3세,*52,25,유승완,배휴준,양현모,2½,514(-14),18.7,3.9,가지
4,5,1,브레인스피더,한,암,5세,51,23,방춘식,서범석,이성헌,머리,515(-1),100.1,22.2,
5,6,3,포트스원,한,암,3세,52,28,이철경,서인석,♠조창규,4,490(-4),22.6,4.9,"계란형큰,망사눈"
6,7,8,베스트스톰,한,수,4세,53.5,27,다비드,박재우,♠박정재,2½,491(0),41.5,7.1,망사눈
7,8,4,레인,한,암,5세,*52,27,송재철,이신영,♠이성영,¾,505(7),86.5,30.3,망사눈
8,9,11,나인아이,한,수,3세,56,32,조상범,지용철,♠금악목장,1½,510(-5),39.9,4.3,"계란형큰,망사"
9,10,10,유롱스타,한,암,4세,52,30,(-1)임다빈,정호익,♠에릭 코,½,462(-1),45.3,12.1,망사눈
10,11,2,카우보이킹,한,거,2세,54.5,31,안토니오,최용구,♠강무웅,¾,566(1),2.0,1.2,반가지큰
11,,7,황금파워,한,암,3세,53,30,황순도,임봉춘,♠송진석,출전제외,(0),----,----,"계란형큰,눈가면"
0,1,4,엘리트파워,한,암,3세,54,30,함완식,유재길,♠태희종합건설,,441(-5),18.3,2.8,"가지,망사눈"
1,2,1,구억마알,한,암,3세,54.5,31,다비드,안해양,임흥호,½,457(-3),3.1,1.5,망사
2,3,3,블랙실버,한,암,4세,52,34,(-4)김태희,서인석,홍상기,2,436(-10),7.1,2.1,계란형큰
3,4,2,블레싱로드,한,암,6세,53.5,29,박상우,서범석,♠무라카미 켄세이,2,399(-5),292.8,30.8,"계란형큰,망사"
4,5,10,골드필드,한,암,5세,52,26,이성재,조현수,윤영기,¾,461(-2),204.4,19.4,"계란형큰,망사"
5,6,7,빅플랜,한,암,4세,52,26,박태종,김윤섭,김재성b,1½,466(-2),27.9,6.1,눈가면
6,7,5,새로운보배,한,암,5세,51.5,27,(-1)임다빈,심승태,류재욱,¾,471(12),197.5,23.1,계란형큰
7,8,9,케이엔파워,한,암,4세,52,26,조상범,박대흥,♠조경수,¾,428(-7),171.0,18.1,"계란형큰,망사눈"
8,9,6,한강매직,한,암,2세,53,30,유승완,곽영효,♠나기두,1½,438(4),2.7,1.2,망사눈
9,10,8,그린필스타,한,암,3세,53.5,29,최범현,홍대유,♠김재영b,¾,490(-1),5.4,1.8,망사
10,11,11,화씨벽,한,암,4세,55.5,33,장추열,우창구,♠장수영,½,449(-5),8.5,2.0,"Triabit ,망사눈"
11,12,12,파티파워,한,암,8세,55,32,김옥성,박희철,조병해,6,442(8),243.3,61.1,
0,1,12,대지의여인,한,암,4세,51,54,(-1)임다빈,강성오,♠김세민,,450(-8),8.8,2.4,"계란형큰,망사"
