,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,11,골든제이,한,암,3세,54,,이현종,최영주,최명균,,458(-3),3.8,1.4,반가지큰
1,2,2,아라시,한,거,3세,56,,윤태혁,김동철,♠김광명,2,470(-11),15.3,3.9,"반가지큰, 망사눈"
2,3,6,코리아대장부,한,거,3세,56,,황순도,배휴준,곽승용,1¾,512(8),10.6,2.7,"계란형큰, 눈가면"
3,4,9,서던맨,한,거,3세,56,,문세영,홍대유,♠이경희,코,454(0),17.9,5.2,
4,5,4,페넘브라,한,암,3세,54,,박상우,김대근,김윤호,½,421(-7),22.0,4.3,
5,6,5,칸에이스,한,거,3세,56,,이동국,심승태,♠김용래,코,479(-7),5.3,1.9,"계란형큰,망사-"
6,7,10,테라스피드,한,수,2세,52.5,,(-2)김덕현,박재우,선용호,4,474(0),6.1,2.4,
7,8,1,골드필드,한,암,3세,54,,안토니오,조현수,윤영기,1½,432(-22),4.0,1.7,망사
8,9,7,스마트한센,한,거,3세,56,,김옥성,박희철,노환영,2½,489(-1),30.7,8.0,"계란형큰, 망사눈"
9,10,8,대군옥,한,암,3세,54,,먼로,손영표,♠표종순,4,462(1),12.6,3.9,"계란형큰, 망사눈"
10,11,3,리쉬부르,한,거,3세,56,,박병윤,박천서,♠박병룡,½,487(3),65.1,12.8,"망사눈,혀끈-"
0,1,3,라온한니발,한,암,3세,54,,이혁,박종곤,♠라온산업개발(주),,461(-8),2.7,1.3,망사눈
1,2,8,화이트코멧,한,수,3세,56,,박태종,정호익,♠백국인,1¼,486(12),1.6,1.1,망사눈
2,3,11,안양재규어,한,암,3세,54,,마누엘,구자흥,(주)에이에프피,1¾,447(4),103.8,8.3,반가지큰
3,4,12,카이젠실버,한,거,4세,56,,방춘식,이희영,♠태립,2,517(-5),21.8,2.4,망사
4,5,7,정문사랑,한,수,3세,54,,(-2)문성혁,홍대유,♠김재영b,1,491(12),19.8,3.2,망사눈
5,6,5,신의축복,한,암,3세,54,,문세영,심승태,김교완,4,454(-12),21.2,2.6,
6,7,2,선위너,한,암,3세,54,,이동국,서범석,이신근,¾,460(-1),60.5,6.6,
7,8,1,실버원더풀,한,암,3세,54,,하정훈,김동균,최현기,코,446(-5),138.4,13.6,망사눈
8,9,4,윈블레이드,한,암,3세,54,,김옥성,최영주,말사모,½,461(-14),54.1,6.4,망사눈-
9,10,6,제주의요정,한,암,3세,54,,이동하,최봉주,♠미즈타니 마사테루,목,475(-10),44.9,4.1,"계란형큰, 망사눈"
10,11,10,일여하여,한,암,4세,54,,박상우,최상식,제일사료(주),5,463(-2),194.3,28.2,망사눈
11,12,9,모노투,한,암,4세,54,,다나카,배휴준,이재상,¾,527(-13),60.8,8.7,
0,1,1,비상등,한,암,2세,53,,조상범,안병기,♠김기종,,444(-1),30.8,3.2,망사눈
1,2,3,사이킥보스,한,암,2세,53,,이현종,정호익,♠금악목장,2½,492(-9),25.7,3.2,
2,3,2,라이언여제,한,암,2세,53,,안토니오,서홍수,♠김명식,¾,486(-1),6.0,1.5,
3,4,7,라온퍼스트,한,암,2세,53,,이혁,박종곤,♠라온산업개발(주),1¾,455(-2),2.6,1.2,"반가지큰, 망사눈"
4,5,5,피케이힐,한,암,2세,53,,문세영,김동철,♠김태성,3,460(-9),1.7,1.0,망사+
5,6,8,다시두손,한,암,2세,53,,먼로,박재우,이도명,3,437(-8),30.4,3.4,눈가면
6,7,4,밀키셰리,한,암,2세,53,,이동하,지용철,♠금악목장,5,452(-7),115.0,11.2,
7,8,6,원더풀어게인,한,암,2세,53,,박태종,서정하,♠최동근,9,465(2),87.3,13.4,"계란형큰, 망사눈"
0,1,3,티즈로즈,한,암,3세,53,,다나카,강성오,♠김선식,,438(-9),5.1,3.0,"망사, Triabit"
1,2,9,크레이지퀸,한,암,3세,52,,(-2)문성혁,서인석,♠서창식,7,511(-6),8.2,2.3,"계란형큰, 망사눈"
2,3,11,골드레벨,한,암,3세,54,,먼로,서홍수,♠이미경,4,461(2),4.3,1.6,망사눈
3,4,6,윈드스카이,한,수,3세,56,,문세영,최영주,♠손병현,3,496(9),8.7,2.7,망사눈
4,5,5,만에하나,한,거,3세,55.5,,최원준,김동철,이원태,2,477(4),9.2,2.5,망사눈
5,6,2,호크의영광,한,수,3세,55,,김동수,최봉주,♠오종환,3,471(-17),35.3,13.5,"계란형큰, 망사눈"
6,7,7,새로운보배,한,암,3세,53,,김정준,심승태,류재욱,1½,455(2),10.2,2.9,"계란형큰, 망사눈"
7,8,8,아이언하트,한,암,3세,53.5,,하정훈,임봉춘,박정웅,목,459(-1),15.1,4.7,"반가지큰, 눈가면"
8,9,1,베스트골드,한,암,4세,53,,방춘식,이희영,♠베스트샤인조합,1¼,435(3),74.7,13.8,망사
9,10,10,투어다이아,한,거,3세,54.5,,(-2)김덕현,박재우,양무승,1¼,430(-1),6.9,2.4,눈가면
10,11,4,에이스컨트리,한,거,3세,54,,(-1)김효정,심승태,♠김순건,3,512(-7),32.4,9.7,"계란형큰, 망사"
11,12,12,성파장,한,암,3세,54,,박태종,김순근,서운석,5,480(-16),10.6,3.0,"망사눈, 혀끈"
0,1,10,마이티럭,한,암,3세,55.5,34,빅투아르,서홍수,♠조병태,,474(-9),1.4,1.1,
1,2,6,라온미라클,한,암,4세,53,29,이혁,박종곤,♠라온건설,1½,483(-2),29.4,5.5,망사눈
2,3,5,스피드흑룡,한,거,3세,54,28,먼로,이신영,과천시청,머리,491(7),6.2,1.7,망사
3,4,4,럭키마이더스,한,수,3세,54.5,29,김정준,김윤섭,♠조창규,¾,466(8),46.8,5.6,
4,5,2,선더머니,한,거,4세,53,26,다나카,손영표,♠박성구,2½,457(-6),34.8,6.7,"반가지큰, 망사눈"
5,6,1,스페이드매시,한,거,3세,54.5,29,다비드,사이먼,♠공이공팔,목,488(5),12.5,2.4,"Triabit, 눈가면"
6,7,8,세라여제,한,암,4세,51,27,(-2)문성혁,전승규,김찬영,1¾,420(-2),30.0,3.9,"계란형큰, 눈가면"
7,8,3,두리,한,암,4세,52.5,28,김동수,김동균,배석두,½,486(-6),24.5,4.2,계란형큰
8,9,7,드림머니,한,거,3세,54.5,29,이현종,박윤규,♠박덕희,1¾,480(11),9.9,1.6,망사눈
9,10,9,미스평촌,한,암,5세,51,25,이아나,서인석,안병렬,2,483(4),36.9,4.6,
0,1,4,방탄마,한,암,3세,55,35,이동하,지용철,김영진,,462(7),2.3,1.3,망사
1,2,6,우정의향기,미,암,3세,55,35,박병윤,김점오,♠강균호,3,470(-5),7.7,2.0,"반가지큰+,망사눈+,망사-"
2,3,2,백두의태양,한,거,4세,53,21,마누엘,구자흥,♠코리아호스랜드,1½,533(2),16.8,2.4,"반가지큰, 망사눈, 혀끈"
3,4,1,시스푸마위너,한,거,5세,55,35,(-2)김덕현,박천서,♠김종진,코,500(-11),12.9,2.5,"망사눈+,Triabit+,눈가면-"
4,5,5,싱그러운타임,한,암,3세,55,34,김동수,김동균,♠조창석,1¾,485(-6),4.5,1.7,망사눈
5,6,3,갓오브삭스,한,수,3세,56,30,김옥성,강환민,♠김창식,2,483(5),3.8,1.5,"계란형큰, 망사눈"
6,7,8,불사불패,한,암,5세,55,34,박상우,서범석,지원철,1¼,424(2),28.1,4.4,망사눈
7,8,7,대카인,한,수,4세,56,30,이현종,박윤규,정기찬,½,492(1),31.0,5.9,"계란형큰, 망사"
0,1,8,메니스피드,한,수,3세,55,28,빅투아르,조현수,♠최몽주,,547(-5),2.1,1.3,"계란형큰, 망사"
1,2,7,피오레,한,암,4세,55,34,최원준,지용철,♠최성룡,1,483(6),17.5,3.2,망사
2,3,2,시티챔프,한,수,5세,54,26,이동하,박윤규,윤훈현,3,489(-10),9.3,2.4,계란형큰
