,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,엘리트레이디,한,암,2세,52.5,,박태종,송문길,♠태희종합건설,,477(3),2.2,1.1,
1,2,9,눈부신한센,한,암,2세,52.5,,김용근,김순근,이장한,4,471(-6),22.6,3.4,"망사, 반가지큰"
2,3,4,럭키스마일,한,암,2세,52.5,,이혁,지용철,♠금악목장,½,500(1),2.6,1.2,"계란형큰, 망사눈"
3,4,2,최강마,한,암,2세,52.5,,이현종,최영주,말사모,6,453(-1),4.4,1.4,
4,5,7,다시두손,한,암,2세,52.5,,임기원,박재우,이도명,2,435(-2),79.7,7.6,눈가면
5,6,1,산뜻한스침,한,암,2세,52.5,,다나카,안병기,♠우태율,¾,473(-6),41.5,6.9,"계란형큰,망사눈+"
6,7,3,피스오브룰즈,한,암,3세,54,,함완식,김동균,♠이혜란,2,478(14),16.6,2.3,망사눈-
7,8,8,과천에이스,한,암,2세,52.5,,이기회,김동균,♠이시환,1¼,440(-9),240.6,47.2,
8,9,12,원더풀캣,한,암,2세,52.5,,안토니오,최용구,♠(주)녹원목장,¾,412(-7),80.3,9.8,망사
9,10,11,원더풀라이트,한,암,2세,52.5,,문정균,최상식,♠변갑한,½,454(-4),244.6,29.1,
10,11,10,포에버럭키,한,암,2세,52.5,,김정준,김윤섭,♠조창규,1¼,460(-10),356.6,56.8,
11,12,5,천마여제,한,암,2세,52.5,,이철경,서인석,천병득,10,472(2),243.5,37.3,망사눈
0,1,9,선샤인특급,한,암,3세,53,,이혁,이신영,박의주,,494(0),12.0,2.7,"계란형큰, 망사눈"
1,2,12,동서제패,한,거,3세,56,,김용근,곽영효,♠김명식,3,498(-1),11.0,2.3,"반가지큰, 망사눈"
2,3,1,러피언파크,한,수,2세,53.5,,먼로,최봉주,♠박종율,½,472(11),3.3,1.6,"혀끈+,계란형큰-,망사눈-"
3,4,3,펀치파워,한,수,2세,53.5,,유승완,박희철,♠강석대,1+½,480(0),2.6,1.3,망사
4,5,11,선위너,한,암,3세,53,,이동국,서범석,이신근,7,460(0),218.7,26.5,
5,6,4,비바킹,한,거,3세,55,,조한별,손영표,♠박정배,목,468(1),101.2,10.7,"자극판+, 망사눈"
6,7,10,시드니머니,한,암,3세,53.5,,다비드,사이먼,♠함춘,1¼,423(-1),9.0,1.8,"혀끈, Triabit"
7,8,5,오주애마,한,수,2세,53.5,,이동하,김윤섭,♠김두식,7,517(7),73.6,13.0,
8,9,2,웅담포,한,수,4세,55,,송재철,우창구,안영환,목,544(-2),115.8,23.7,망사눈+
9,10,8,골드파크,한,암,3세,53,,이현종,김동균,김은갑,1¾,514(-5),40.1,7.4,"계란형큰, 망사눈"
10,,7,드림채트,한,암,3세,53.5,,김정준,박병일,♠드림커뮤니티,실격,502(15),4.5,1.8,망사눈
11,,6,언성히어로,한,암,3세,53,,방춘식,손영표,노병석,주행중지,458(-6),208.1,29.7,"계란형큰, 망사눈"
0,1,3,라온베스트맨,한,수,2세,53,32,최범현,박종곤,♠라온건설,,497(-4),1.6,1.1,망사눈
1,2,10,킹오브룰즈,한,수,3세,54,31,먼로,조현수,♠이혜란,1¼,513(-5),5.3,1.5,승인편자
2,3,11,화룡,한,거,4세,56,35,김옥성,최영주,♠손병철,1¾,449(5),5.6,1.8,"JR러깅, 눈가면"
3,4,4,비사연,한,거,3세,54.5,32,김정준,심승태,전좌식,¾,471(-5),12.6,2.8,
4,5,9,금빛열정,한,암,3세,52.5,35,(-2)문성혁,이관호,♠이경희,4,495(7),10.1,2.4,"망사, 반가지큰"
5,6,8,대카인,한,수,4세,53,29,김동수,박윤규,정기찬,½,489(-3),120.5,8.7,"계란형큰, 망사"
6,7,5,금아슈프림,한,거,3세,53.5,30,이현종,박천서,♠금아산업(주),머리,474(-4),20.5,2.5,"반가지큰, 망사눈"
7,8,12,나스카의별,호,거,5세,56,35,송재철,임봉춘,♠윤우환,3,462(6),117.2,15.7,망사눈
8,9,7,달려라속보,한,거,4세,52,27,유승완,박희철,신영식,코,463(6),162.9,11.1,"계란형큰, 망사눈"
9,10,1,곤설,한,거,7세,53.5,30,다나카,서범석,지원철,1,452(5),99.1,6.9,계란형큰
10,11,6,머니샤프,한,수,4세,*52,26,김효정,배대선,한광세,1¾,478(0),144.6,14.4,망사눈
11,,2,달과구름,한,거,3세,55,33,안토니오,박병일,♠이관형,출전취소,0(0),----,----,망사눈-
