,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,6,화이트참,한,수,2세,55,,김동수,전승규,♠김세민,,458(1),6.4,3.7,"계란형큰+, 눈가면,반가지큰-"
1,2,8,질주대로,한,수,2세,55,,임기원,신삼영,♠이혜란,½,462(3),9.6,3.7,"망사+,망사눈-"
2,3,11,청담위키드,한,암,2세,53,,김용근,강환민,♠삼정,1¼,467(-7),6.4,3.7,망사눈
3,4,3,모스트스피드,한,암,2세,53,,빅투아르,서인석,♠고재완,2,428(0),9.6,3.7,"계란형큰, 망사눈"
4,5,1,센아이,한,수,2세,55,,문세영,임봉춘,♠금악목장,5,497(4),9.6,3.7,"계란형큰+,눈가면+"
5,6,4,매직의함성,한,수,2세,55,,박현우,이관호,♠황의영,1,502(9),9.6,3.7,"계란형큰, 망사눈"
6,7,2,우소륭,한,암,2세,53,,최범현,안해양,임흥호,4,454(2),9.6,3.7,망사눈
7,8,10,리턴밸리브리,한,수,2세,55,,안토니오,홍대유,김인호,1½,496(-5),9.6,1.0,
8,9,9,라온비트,한,수,2세,55,,박태종,박종곤,♠라온건설,¾,455(-1),9.6,3.7,망사눈
9,10,5,과천신세계,한,암,2세,53,,하정훈,신삼영,♠김성진,¾,458(-5),9.6,3.7,"계란형큰,망사눈+,망사-"
10,11,7,엘리트룰즈,한,암,2세,53,,송재철,박천서,♠태희종합건설,1½,438(-14),9.6,3.7,망사눈
0,1,11,피어나다,한,암,3세,54,,다비드,손영표,김창희,,449(-11),12.8,13.6,망사눈
1,2,8,용마루구,한,수,3세,56,,박태종,우창구,이보원,3,506(1),2.1,13.6,망사눈
2,3,6,은혜파도,한,암,3세,54,,박을운,김동철,한종희,8,432(-10),12.8,1.2,망사+
3,4,9,고웰,한,수,3세,56,,김정준,최영주,퓨리나코리아,머리,470(25),12.8,1.2,망사눈
4,5,1,역전의킹,한,거,3세,54,,(-2)문성혁,서인석,김근영,2,453(-3),12.8,1.2,망사눈
5,6,5,알짜,한,수,3세,56,,이동하,배대선,♠이태인,½,485(1),12.8,1.2,망사
6,7,3,런던의러닝,한,거,3세,56,,조상범,안해양,김창국,3,467(0),12.8,13.6,망사눈
7,8,7,메니스퍼트,한,암,3세,54,,이동국,심승태,최현기,3,504(2),12.8,13.6,
8,9,2,명마타임,한,수,3세,56,,최범현,신삼영,♠조창석,1½,511(-26),12.8,13.6,
9,10,10,꿈가득,한,암,3세,54,,송재철,곽영효,♠김용재,10,449(-12),12.8,13.6,계란형큰
10,11,4,케이엔여신,한,암,3세,54,,이동진,박대흥,♠조경수,1,481(6),12.8,13.6,가지
