,순위,마번,마명,산지,성별,연령,중량,레이팅,기수명,조교사명,마주명,도착차,마체중,단승,연승,장구현황
0,1,3,천년의바람,한,거,3세,56,,다나카,임봉춘,♠류주영,,476(0),1.2,1.0,"반가지큰, 눈가면"
1,2,10,오피엠제이,한,수,3세,56,,박상우,김대근,오퍼스원,1¼,516(9),32.2,3.8,
2,3,6,달리는웅지,한,수,4세,55,,(-1)조상범,박희철,경규환,3,472(-5),23.0,3.1,"계란형큰, 망사눈"
3,4,8,뇌성벽력,한,거,3세,56,,다실바,서인석,홍상기,1½,480(-1),10.5,1.5,"계란형큰,눈가면+"
4,5,4,서던맨,한,거,3세,56,,송경윤,홍대유,♠이경희,2,454(-7),55.2,7.2,
5,6,11,망치블레이드,한,암,3세,54,,김용근,강환민,♠김병진,¾,466(13),11.8,2.2,반가지큰+
6,7,12,레몬키드,한,암,3세,54,,다비드,리카디,이원태,1½,468(4),42.3,6.5,"망사눈+,양털코-"
7,8,9,형마푸부,한,암,4세,54,,마누엘,구자흥,김석헌,코,441(5),40.7,5.3,"반가지큰,양털코+"
8,9,2,골드파크,한,암,3세,54,,함완식,김동균,김은갑,¾,514(5),13.6,2.4,"계란형큰, 망사눈"
9,10,7,세명공주,한,암,3세,53,,(-1)조한별,최영주,이기철,1¼,423(-3),138.4,22.6,"계란형큰, 망사눈"
10,11,1,리쉬부르,한,거,3세,56,,박병윤,박천서,♠박병룡,8,477(-7),116.7,18.6,"망사눈,혀끈+"
11,,5,대명로즈캣,한,암,3세,53,,(-1)이동진,안해양,(주)대명종합건설,출전제외,0(0),----,----,"계란형큰+,눈가면+"
0,1,2,웃게해줄게,한,거,3세,56,,임기원,안병기,♠우태율,,458(-1),2.2,1.2,"망사눈+,망사-,반가지큰-"
1,2,3,안양레오파드,한,암,4세,53,,(-1)김효정,구자흥,(주)에이에프피,8,422(5),4.2,1.5,망사
2,3,5,골드필드,한,암,3세,54,,안토니오,조현수,윤영기,코,444(-1),8.9,2.7,망사
3,4,6,서울매직,한,수,3세,55,,(-1)조상범,김동철,♠이시환,¾,462(7),7.8,2.4,망사
4,5,8,문학치타,한,수,3세,56,,유승완,곽영효,김재영a,½,481(-5),6.1,1.7,"계란형큰, 망사눈"
5,6,4,선샤인특급,한,암,3세,54,,김용근,이신영,박의주,½,493(9),34.0,4.8,"계란형큰,망사눈+,망사-"
6,7,10,카이젠실버,한,거,4세,56,,이효식,이희영,♠태립,1,525(9),14.0,2.7,망사
7,8,7,대군사랑,한,암,3세,54,,최원준,손영표,♠표종순,3,449(0),182.4,24.2,망사
8,9,11,실버원더풀,한,암,3세,54,,박병윤,김동균,최현기,1½,443(-3),121.6,30.4,망사눈
9,10,12,모두에게,한,수,4세,56,,리차드,유재길,제주축산개발,3,456(0),175.7,22.8,
10,11,1,재즈불릿,한,암,3세,54,,황순도,박재우,♠김세권,1¼,438(-2),65.9,9.2,망사눈
11,12,9,황금신화,한,암,4세,54,,이동국,심승태,김병수,2½,421(1),108.1,15.1,"계란형큰, 망사"
0,1,2,미스겔라,한,암,3세,53,30,조재로,배휴준,김창호,,448(1),2.1,1.2,계란형큰
1,2,4,갑오풀퀸,한,암,3세,52.5,29,박을운,이관호,♠김평갑,½,417(1),6.1,2.2,"자극판, 망사"
2,3,7,퀸포스원,한,암,4세,54.5,33,이현종,조현수,♠서정범,목,457(5),22.1,4.8,"계란형큰, 망사눈"
3,4,3,캠프바다,한,암,3세,53,30,유승완,김윤섭,조금제,½,457(10),11.8,3.2,
4,5,10,금로열,한,수,3세,55,31,이동하,우창구,♠배태곤,코,457(6),10.2,2.4,"Triabit+, 눈가면"
5,6,6,땡큐마더,한,암,3세,55.5,35,안토니오,서인석,♠강용식,½,492(-3),5.9,2.3,"계란형큰, 양털코"
6,7,9,블레싱로드,한,암,4세,52,28,다비드,서범석,♠무라카미 켄세이,2½,424(2),136.5,11.9,"계란형큰, 망사"
7,8,1,스타삭스,한,암,4세,*52,26,이효식,지용철,♠김창식,¾,473(-6),15.5,2.9,망사눈
8,9,5,백상,한,거,3세,51.5,30,(-3)문성혁,전승규,♠김광명,3,474(-2),13.2,3.2,망사눈
9,10,12,실버디자인,한,암,4세,51,24,(-1)조상범,김동철,전강팔,코,420(-2),27.1,4.3,"계란형큰, 망사눈"
10,11,11,다몬엔젤,한,암,4세,54,32,신형철,김윤섭,♠이종욱,½,466(1),47.9,11.1,"망사+,망사눈-"
11,12,8,다산의초대,한,암,3세,*52,27,박병윤,김동균,♠김영근,10,482(-9),105.4,28.0,망사눈
0,1,7,마이티럭,한,암,3세,53,,빅투아르,서홍수,♠조병태,,475(5),5.0,1.5,
1,2,3,로열고스트,한,암,3세,54,,김용근,김순근,♠정기환,11,461(-10),1.9,1.2,망사눈
2,3,4,마하선더,한,수,3세,55,,이동국,심승태,장철환,머리,477(11),15.7,2.6,"계란형큰, 망사"
3,4,6,코일로,한,암,3세,54.5,,다비드,사이먼,♠이혜란,1¾,502(-11),4.1,1.3,"혀끈+, Triabit, 눈가면"
4,5,1,더블에스,한,암,3세,53,,라이언,최영주,♠이종욱,5,434(-7),58.1,9.3,망사눈
5,6,2,블루메가엘라,한,암,3세,53,,황순도,김동균,♠공이공팔,4,504(10),7.1,1.7,"계란형큰, 망사눈"
6,7,8,해피하와이,한,암,3세,53,,마누엘,박윤규,♠오종환,1½,487(-5),40.7,5.4,"망사, 반가지큰,혀끈+"
7,8,5,버닝맨,한,수,3세,55,,안토니오,강성오,장철환,6,457(-3),40.5,6.5,"계란형큰+, 망사눈"
0,1,5,초동보배,한,암,3세,52,29,김용근,전승규,♠손병현,,449(3),3.7,1.6,양털코
1,2,4,빅프로,한,수,3세,52.5,27,박태종,정호익,♠김광명,4,447(-12),14.0,3.9,망사눈
2,3,2,광폭주행,한,거,4세,52,26,최범현,박종곤,♠유희태,목,437(5),36.3,14.5,망사눈
3,4,9,미사일캔디,한,수,4세,52.5,27,다비드,최영주,♠이장운,¾,447(0),7.4,2.3,망사눈
4,5,10,윈트세븐,한,수,3세,53.5,29,유승완,김윤섭,♠이종욱,목,501(-4),7.3,2.1,"계란형큰, 망사"
5,6,8,마패봉,한,수,4세,55.5,33,이동하,지용철,박시용,½,460(-1),5.2,1.5,"망사눈, Triabit"
6,7,11,프라임퀸,한,암,3세,53,31,빅투아르,송문길,김진철,1¼,501(-3),3.4,1.6,"계란형큰, 망사"
7,8,12,바람의미소,한,암,3세,51,22,마누엘,전승규,♠류화영,코,481(10),85.7,28.0,계란형큰
8,9,7,섀도우머니,한,거,6세,53,28,다나카,최영주,♠박준배,½,419(-2),34.7,6.5,
9,10,6,쏜살같이,한,암,7세,*52,27,김귀배,이희영,홍기석,머리,441(-4),40.9,8.0,망사눈
10,11,1,마하탄생,미,암,4세,53,31,박병윤,박천서,한영석,2,468(3),43.7,7.0,
11,12,3,슈마,한,거,5세,56,34,김동수,최봉주,제우전력(주),4,460(0),28.4,7.5,"계란형큰, 망사눈"
0,1,5,말라카스,한,수,5세,54,43,(-1)김효정,배대선,고영희,,470(-14),6.4,1.6,망사
1,2,4,스카이스톰,한,수,4세,51.5,36,조재로,배휴준,권용수,1¼,492(8),13.4,3.0,"계란형큰, 눈가면"
2,3,2,재롱이,한,거,5세,53,39,정정희,서인석,♠강용식,1,481(-7),32.2,4.5,계란형큰
3,4,6,언디피티드,한,수,4세,55,43,안토니오,우창구,유길상,2½,451(6),3.8,1.5,
4,5,7,진격의천마,한,수,5세,53,41,(-1)이동진,안해양,♠서창식,2,457(-1),34.4,4.1,계란형큰
5,6,1,마이호크,한,수,3세,52.5,38,김동수,정호익,♠백국인,1¼,468(-9),2.4,1.3,눈가면
6,7,3,탑라인,한,암,3세,*52,37,빅투아르,박재우,이미양,2½,469(5),5.2,1.7,"반가지큰, 망사눈"
7,8,8,급행마,한,수,3세,51,40,(-3)문성혁,이관호,♠박남성,1½,452(6),11.6,3.0,망사눈
0,1,8,레드블레이드,한,거,3세,52.5,41,다실바,박대흥,♠김형란,,509(2),1.6,1.1,"계란형큰, 망사눈, 혀끈"
1,2,3,천하형국,한,수,4세,*52,39,박상우,김대근,♠김경민,5,485(1),28.1,3.0,눈가면
2,3,1,더지존,한,거,4세,53.5,43,박을운,이관호,♠박남성,1½,462(-1),4.2,1.6,망사
3,4,4,헤네시댄서,한,암,6세,51,39,(-1)조한별,김학수,청호컴넷(주),1¾,472(-7),12.2,1.9,망사눈
4,5,7,팝스트리트,한,수,4세,53,42,다비드,최영주,♠손병철,2½,477(-1),20.9,4.2,계란형큰
5,6,2,볼드나이너,한,암,5세,*52,42,최범현,서범석,청호컴넷(주),1,440(4),24.3,3.8,"망사, 반가지큰"
6,7,9,로열복순이,한,암,4세,*52,38,마누엘,박병일,이장호,1,455(2),71.0,12.3,망사눈
7,8,5,광마힐,한,암,5세,52.5,44,김용근,신삼영,안병렬,코,456(6),31.2,3.9,망사
8,9,6,룰브레이커,한,수,3세,54.5,45,안토니오,서홍수,♠오종택,8,464(2),8.8,1.8,
0,1,11,가온챔프,한,수,4세,58,111,임기원,안병기,♠김기종,,494(5),4.2,1.9,망사눈
1,2,8,[부]돌아온포경선,미,수,6세,58,121,최시대,민장기,♠김진영a,¾,486(-4),10.1,2.4,"계란형큰, 망사"
2,3,10,글로벌캡틴,미,수,3세,55.5,84,유승완,정호익,♠장재형,2,501(1),8.2,2.4,망사눈+
3,4,1,[부]에이스코리아,미,수,4세,58,111,유현명,울즐리,♠신우철,1¾,526(-7),2.2,1.3,혀끈+
4,5,14,[부]모닝대로,미,수,6세,58,107,임성실,오문식,김중길,½,542(-6),66.8,10.2,"계란형큰, 망사눈"
5,6,12,라온포티어스,미,거,4세,58,84,최범현,박종곤,♠라온산업개발(주),1½,511(5),21.1,5.3,망사눈
6,7,4,위너레드,미,거,6세,58,89,윤태혁,우창구,♠전영범,½,493(-4),101.8,17.2,"반가지큰, 눈가면"
