27030,27030,뉴문워리어,7,,"3,084,278USD ",,"15,583USD "
27031,27031,글로벌천하,8,,"339,984USD ","174,214,000원", 
27032,27032,슬립웰,9,,"32,400USD ",,0USD 
27033,27033,컴플리트캡틴,10,,"339,984USD ","46,605,000원", 
27034,27034,디케이나린,11,,"1,154,000USD ",,"30,210USD "
27035,27035,드림포레,12,,"3,090,101USD ",,"24,870USD "
27036,27036,스피드흑룡,13,,"210,553USD ",,"4,005USD "
27037,27037,빅투더빅,14,,"1,065,147USD ",,"34,760USD "
27038,27038,돈마,1,,"205,617USD ",,"416,041USD "
27039,27039,휘파람,2,,"172,705,000JPY ","190,561,000원", 
27040,27040,와일드러너,3,,"669,260USD ",,0
27041,27041,아치참,4,,"1,146,340USD ",,"30,540USD "
27042,27042,마루마,5,,"1,732,000USD ",,"40,860USD "
27043,27043,체인저,6,,"568,086USD ","110,376,000원", 
27044,27044,컴플리트조이,7,,"339,984USD ","140,576,000원", 
27045,27045,원스피어,8,,"443,800USD ",,0
27046,27046,고져스서브,9,,"1,146,340USD ",,"38,200USD "
27047,27047,해제반도,10,,"416,475,000JPY ",,"20,650USD "
27048,27048,보스베이비,11,,"339,984USD ","228,472,000원", 
27049,27049,거문,12,,"1,037,810USD ","1,000,000원", 
27050,27050,타이탄삭스,1,,"905,434USD ","9,426,000원", 
27051,27051,킹마운틴,2,,"1,083,533USD ","75,782,000원", 
27052,27052,마이더스캠프,3,,"339,984USD ","115,419,000원", 
27053,27053,와일드삭스,4,,"1,810,805USD ","2,400,000원", 
27054,27054,문학포리스트,5,,"339,984USD ","248,970,000원",0
27055,27055,송암레이서,6,,"3,187,232USD ","25,364,000원", 
27056,27056,패밀리캡틴,7,,"389,141USD ","190,110,000원", 
27057,27057,피엔에스빌,8,,"1,586,550USD ",, 
27058,27058,야무진배짱,9,,"1,570,380USD ","96,980,000원", 
27059,27059,올가림,10,,"1,810,805USD ",,0
27060,27060,걸작맨,11,,"1,779,012USD ",,0
27061,27061,다운더존,12,,"1,810,805USD ","22,904,000원", 
27062,27062,새내파워풀,1,,"339,984USD ",,"13,752USD "
27063,27063,남산드림,2,,"3,645,383USD ",,0
27064,27064,우뚝,3,,"101,633USD ","137,346,000원", 
27065,27065,테스고대보,4,,"416,475,000JPY ",,0JPY 
27066,27066,옥동공주,5,,"224,684USD ",,"94,303USD "
27067,27067,티나,6,,"1,083,533USD ",,"5,170USD "
27068,27068,에이스플랜,7,,"190,838USD ",,0
27069,27069,플라잉바비,8,,"612,935USD ",,"66,215USD "
27070,27070,티케이플렉스,9,,"1,779,012USD ","48,500,000원", 
27071,27071,온천하,10,,"1,103,496USD ","29,100,000원", 
27072,27072,원평광야,11,,"443,800USD ","69,936,000원", 
27073,27073,스푸트니크,12,,"1,779,012USD ",0원, 
27074,27074,시선평정,13,"46,240,000원", ,"227,120,000원", 
27075,27075,워프나인,14,,"58,610USD ","89,915,000원", 
27076,27076,라온더위켄드,1,,"114,300USD ",,"7,000,000JPY "
27077,27077,리얼콩코드,2,,"669,260USD ",,"180,395USD "
27078,27078,원더풀캣,3,,"4,941,513USD ","61,464,000원", 
27079,27079,제로백파이브,4,,"339,984USD ","103,000,000원", 
27080,27080,따뜻한빛,5,,"389,141USD ",,"39,370USD "
27081,27081,원모어러시,6,,"1,037,810USD ",0원, 
27082,27082,브라이트해피,7,,"962,237USD ",,"53,880USD "
27083,27083,동서여걸,8,,"1,037,810USD ","213,750,000원", 
27084,27084,슈퍼파크,9,,"1,503,825USD ",,"131,871USD "
27085,27085,그린최강,10,,"1,103,496USD ",,"62,634USD "
27086,27086,캠프세이버,11,,"339,984USD ","135,050,000원", 
27087,27087,퍼펙트라이트,12,,"114,300USD ",,780USD 
27088,27088,원더풀러커스,13,,"416,475,000JPY ",,"94,563CAD "
27090,27090,레이디퍼스트,1,,"254,672USD ","90,960,000원",0
27091,27091,블랙실버,2,,"58,610USD ",,"80,592USD "
27092,27092,불의여왕,3,,"1,037,810USD ",,"7,400USD "
27093,27093,그린필스타,4,,"1,146,340USD ",,"35,560USD "
27094,27094,화수분,5,,"1,037,810USD ",, 
27095,27095,원더풀라이트,6,,"254,672USD ",,400CAD 
27096,27096,은혜충만,7,,"274,382USD ",,"89,913USD "
27097,27097,레전드삭스,8,,"1,037,810USD ",,0
27098,27098,르루아블랑,9,,"339,984USD ","231,048,000원", 
27099,27099,댄싱위드유,10,,"1,810,805USD ",,"14,925USD "
27100,27100,빅플랜,11,,"190,838USD ","76,500,000원", 
27101,27101,폴카,12,,"3,084,278USD ",,0
27102,27102,대승퀸,13,,"1,810,805USD ","87,798,000원", 
27103,27103,골드필드,14,,"339,984USD ",,"3,498USD "
27104,27104,폭스파워,1,,"1,810,805USD ","99,278,000원", 
27105,27105,벌말대장,2,,"1,779,012USD ",,"19,245USD "
27106,27106,케이프렌지,3,,"1,732,000USD ",,"55,600USD "
27107,27107,캡틴브라보,4,,"1,146,340USD ",,0
27108,27108,스피어건,5,,"2,170,340USD ",,"18,374USD "
27109,27109,카우보이탱고,6,,"1,037,810USD ","358,828,000원", 
27110,27110,예스아이캔,7,,"905,434USD ",,0
27111,27111,송암플레이어,8,,"210,553USD ",,"87,758USD "
27112,27112,신의한수,9,,"1,779,012USD ","17,025,000원", 
27113,27113,브라보메이,10,,"568,629,000JPY ",,0
27114,27114,어플리트마린,11,,"695,299USD ",,"130,150USD "
27115,27115,울트라시대,12,,"1,103,496USD ",,"1,140USD "
27116,27116,레인,13,,"1,083,533USD ","125,768,000원", 
27118,27118,스텔라로드,1,,"1,810,805USD ","149,600,000원", 
27119,27119,아델나래,2,,"1,037,810USD ","58,800,000원", 
27120,27120,빅토리카,3,,"1,779,012USD ","508,055,000원", 
27121,27121,어메이징위즈,4,,"1,570,380USD ","1,200,000원", 
27122,27122,러피언파크,5,,"1,503,825USD ",0원, 
27123,27123,멋진가이,6,,"568,086USD ","140,481,000원", 
27124,27124,태양타고,7,,"612,935USD ","485,085,000원", 
27125,27125,기타리스트,8,,"51,475USD ","52,400,000원", 
27126,27126,아마로네,9,,"3,545,062USD ","190,561,000원", 
27127,27127,트루,10,"414,605,000원",0,"119,930,000원", 
27128,27128,골든찬스,11,,"1,570,380USD ","101,880,000원", 
27130,27130,운외창천,1,,"58,610USD ","109,876,000원", 
27131,27131,에이피파텍,2,,"4,941,513USD ","277,074,000원", 
27132,27132,심플스타일,3,,"51,475USD ","115,705,000원", 
27133,27133,초토마,4,,"4,368,214USD ",,"4,100USD "
27134,27134,어서와,5,,"1,037,810USD ",,0
27135,27135,라스트보스,6,,"1,103,496USD ","44,398,500원", 
27136,27136,동쪽글로리,7,,"1,083,533USD ",,"179,268USD "
27137,27137,라피도아레스,8,"76,502,000원", ,,"50,050USD "
27138,27138,밀키셰리,9,,"3,545,062USD ",,"3,850,000JPY "
27139,27139,스피드이즈칸,10,,"315,015USD ",,"48,935USD "
27140,27140,스트롱러너,11,,"416,475,000JPY ","39,730,000원", 
27141,27141,춘산,1,,"562,000USD ",,"215,440USD "
27142,27142,히든삭스,2,,"224,684USD ",, 
27143,27143,빅트리플,3,,"1,304,800USD ",, 
27144,27144,마이티팝,4,,"1,889,766USD ",,"7,198USD "
27145,27145,두손장군,5,,"725,296USD ",,"32,214USD "
27146,27146,만석지기,6,,"1,101,924USD ",,0
27147,27147,풀부스터,7,,"1,694,180USD ",,0
27148,27148,정문에이스,8,,"1,243,500USD ",,"234,460CAD "
27149,27149,대군파워,9,,"922,180USD ",,0AUD 
27150,27150,돌아온뽀빠이,10,,"1,031,596USD ",,"130,357USD "
27151,27151,케이엔에이스,11,,"811,400USD ",,0
27152,27152,리틀보이플래시,12,,"405,730USD ",,"18,265USD "
27153,27153,문학에카티,13,,"1,182,992USD ",,"66,924USD "
27154,27154,스프링킹,14,,"1,146,340USD ",, 
27155,27155,선더타임,1,,"734,254USD ",,"8,290USD "
27156,27156,에이스찬,2,,"664,982USD ",,280USD 
27157,27157,문학카이로,3,,"562,000USD ",,"131,160USD "
27158,27158,스프링꿈,4,,"2,170,340USD ",, 
27159,27159,뉴킹맨,5,,"769,964USD ",,0
27160,27160,에이투제트,6,,"3,084,278USD ","485,085,000원", 
27161,27161,제다이포스,7,,"2,691,135USD ",,"18,300USD "
27162,27162,파인터치,8,,"748,000USD ",,612USD 
27163,27163,남촌데이,9,,"1,706,350USD ",,"32,406USD "
27164,27164,문학태핏,10,,"143,833USD ",,"38,280USD "
27165,27165,엠제이포인트,11,,"480,150USD ",,0
27166,27166,아르폰스,12,,"742,640USD ",,"51,158USD "
27167,27167,디케이별찌,13,,"853,828USD ",,0USD 
27168,27168,오섬스프링스,14,,"4,374,590USD ",, 
27169,27169,라온더파이터,1,,"4,454,930USD ",,"94,117USD "
27170,27170,레전드데이,2,,"748,000USD ",, 
27171,27171,마스크,3,,"416,475,000JPY ",,0
27172,27172,어마어마,4,,"301,500USD ",,"148,250USD "
27173,27173,엠제이파워,5,,"598,786USD ",,0
27174,27174,큐피드가이,6,,"439,250USD ",,"78,614USD "
27175,27175,페네트로,8,,"85,630,000JPY ",, 
27176,27176,딕시어게인,9,,"1,503,825USD ",,0
27177,27177,모르피스,10,,"1,019,200USD ",,"134,571USD "
27178,27178,스프링백,11,,"794,855USD ",, 
27179,27179,문학위너,12,,"251,090USD ",,"21,489USD "
27180,27180,청담지니,13,,"1,319,481USD ",,0
27182,27182,퀴클리런,1,,"1,103,496USD ",,0
27183,27183,우승바람,2,,"1,732,000USD ",,"25,000JPY "
27184,27184,은혜드림,3,,"443,800USD ","124,220,000원", 
27185,27185,비트업,4,,"1,146,340USD ","75,240,000원", 
27186,27186,스카이팡팡,5,,"1,779,012USD ","72,166,000원", 
27187,27187,하이러너,6,,"1,046,381USD ",,"52,972USD "
27188,27188,금아위티,7,,"905,434USD ","4,800,000원", 
27189,27189,미르파워,8,,"416,475,000JPY ","24,600,000원", 
27190,27190,테이크머니,9,,"1,103,496USD ",,"17,802USD "
27191,27191,논스톱알리,10,,"416,475,000JPY ",,"7,870USD "
27192,27192,럭센,11,"105,760,000원", ,, 
27194,27194,골드윙,1,,"339,984USD ","46,200,000원", 
27195,27195,드림스피드,2,,"1,146,340USD ","2,200,000원", 
27196,27196,워리어선더,3,,"114,300USD ",,0
27197,27197,엠제이스톰,4,,"1,732,000USD ","396,150,000원", 
27198,27198,에피파니,5,,"389,141USD ",,"5,000USD "
27199,27199,케이엔포스트,6,,"1,732,000USD ",,"70,494USD "
27200,27200,통일전사,7,,"3,084,278USD ",,"1,511USD "
27201,27201,카지노스타,8,,"904,575USD ",,"2,460,500JPY "
27202,27202,해피드림,9,,"1,732,000USD ","46,200,000원", 
27203,27203,티즈러너,10,,"254,672USD ","231,666,000원", 
27204,27204,푸른빛깔,11,,"1,037,810USD ",,0
27205,27205,질주본,1,,"1,083,533USD ",,"94,795USD "
27206,27206,원더풀하와이,2,,"905,434USD ","278,587,000원", 
27207,27207,뉴호프,3,,"254,672USD ",,"38,876USD "
27208,27208,뉴스마트,4,,"377,241USD ",,"110,520USD "
27209,27209,드림여왕,5,,"7,712,841USD ","158,865,000원", 
27210,27210,허니펀치,6,,"443,800USD ",,0
27211,27211,깡돌이,7,,"1,810,805USD ",,"12,320USD "
27212,27212,정겨운,8,,"274,382USD ",,"34,560USD "
27213,27213,라온더와일드,9,,"1,083,533USD ","182,764,000원", 
27214,27214,금국화,10,,"1,037,810USD ","292,350,000원", 
27215,27215,야무진왕초,11,,"443,800USD ",,0USD 
27216,27216,거센광풍,12,,"1,037,810USD ",,"170,121USD "
27217,27217,댄스머신,1,,"1,083,533USD ",,"7,715USD "
27218,27218,질주전사,2,,"1,810,805USD ",0원, 
27219,27219,킹크러시,3,,"493,755USD ",,"42,690USD "
27220,27220,부케팔로스,4,"2,426,805,000원", ,"305,585,000원", 
27221,27221,소중한당신,5,,"326,400USD ",,"32,380USD "
27222,27222,컨트리로드,6,,"612,935USD ",,"31,270USD "
27223,27223,케이엔파크,7,,"1,037,810USD ",,"11,950USD "
27224,27224,프린세스데이,8,,"1,083,533USD ","90,152,000원", 
27225,27225,빛나는질주,9,,"493,755USD ","149,965,000원", 
27226,27226,사랑다모아,10,,"221,265USD ",,"119,872USD "
27227,27227,거센기상,11,,"583,280USD ",,0
27228,27228,천탑,12,,"1,732,000USD ","33,270,000원", 
27229,27229,그레이캣,1,,"1,037,810USD ",,"20,390USD "
27230,27230,논스톱캣,2,,"1,236,820USD ","139,414,000원", 
27231,27231,나인아이,3,,"1,732,000USD ",,"13,507,000JPY "
27232,27232,새내윈,4,,"583,280USD ",,0
27233,27233,선더챔프,5,"180,943,000원", ,0원, 
27234,27234,탑퀄리티,6,,"612,935USD ",,"34,878USD "
27235,27235,두손판타스틱,7,,"664,982USD ",,"9,050USD "
27236,27236,파워박스,8,,"1,503,825USD ",,0
27237,27237,유쾌한날들,9,,"1,810,805USD ","209,045,000원", 
27238,27238,포에버칸,10,,"1,146,340USD ",,"105,004USD "
27239,27239,골디락스,11,,"3,545,062USD ","190,561,000원", 
27240,27240,드림걸스,12,,"1,810,805USD ","100,200,000원", 
27241,27241,온리위너,13,,"583,280USD ","202,949,000원", 
27242,27242,빅포켓,14,,"978,960USD ",,"8,981CAD "
27243,27243,피엔에스럭키,1,,"101,633USD ",,"61,802USD "
27244,27244,하이퍼카,2,"817,614,000원", ,"34,580,000원", 
27245,27245,케이엔라이트,3,,"416,475,000JPY ","87,760,000원", 
27246,27246,쿠레레쿠스,4,,"1,570,380USD ",,0AUD 
27247,27247,왕인행차,5,,"339,984USD ",,"182,974USD "
27248,27248,빅비트,6,,"339,984USD ","104,090,000원", 
27249,27249,일보등천,7,,"633,076USD ",,"4,542USD "
27250,27250,바람과함께,8,,"1,810,805USD ",,0
27251,27251,홀리데이참,9,,"1,083,533USD ",,"24,581USD "
27252,27252,삼정타퍼즈,10,,"1,810,805USD ",,150USD 
27253,27253,서울크라운,11,,"568,086USD ",,0
27254,27254,럭키어필,12,,"2,421,351USD ",,"132,774USD "
27255,27255,고스트빌리지,13,,"2,232,830USD ",,"181,816USD "
27256,27256,슈퍼챔피언,14,,"1,810,805USD ",,"17,886USD "
27257,27257,최강게임,1,,"905,434USD ",,"164,706USD "
27258,27258,정문볼트,2,,"1,810,805USD ",,"22,272USD "
27259,27259,시선집중,3,,"3,187,232USD ","198,273,000원", 
27260,27260,만세,4,,"2,765,800USD ",,"45,700USD "
27261,27261,금아슈프림,5,,"1,503,825USD ",,"12,590USD "
27262,27262,서브에이스,6,,"254,672USD ",,0
27263,27263,광마힐,7,,"396,254USD ",0원, 
27264,27264,콰이어트아델,8,,"1,732,000USD ",,170USD 
27265,27265,정상으뜸,9,,"695,299USD ","37,299,000원", 
27266,27266,록라인,1,,"1,570,380USD ","134,698,000원", 
27267,27267,명진데이,2,,"1,083,533USD ",,"117,578USD "
27268,27268,마성질주,3,,"1,083,533USD ",,"99,616USD "
27269,27269,내생애최고,4,,"444,717USD ",,"51,555USD "
27270,27270,아메리칸포스원,5,,"794,855USD ",,"1,512USD "
27271,27271,선포레,6,,"1,994,460USD ",,"34,734USD "
27272,27272,블랙펀치,7,,"2,691,135USD ",,"167,680USD "
27273,27273,파노라마퀸,8,,"597,800USD ",,"30,009USD "
27274,27274,이스트챔프,8,,"1,503,825USD ","263,244,000원", 
27275,27275,럭키상운,10,,"583,280USD ",,0
27276,27276,문학다이얼,11,,"941,936USD ",,"54,176USD "
27277,27277,소울메리트,1,,"8,650,300USD ",,"19,705USD "
27278,27278,로열엘비스,2,,"1,606,000USD ",,"41,637USD "
27279,27279,마이티붐,3,,"251,090USD ",,"1,410USD "
27280,27280,몬스터케이,4,,"516,977USD ",,"63,610USD "
27281,27281,해들뫼,5,,"416,475,000JPY ",,"42,652USD "
27282,27282,문학선,6,,"794,855USD ",,385USD 
27283,27283,수리수리마,7,,"638,822USD ",,"48,513USD "
27284,27284,파이널칸지노,8,,"1,227,875AUD ",, 
27285,27285,제이에스군주,9,,"866,428USD ",,"16,532USD "
27286,27286,글로벌선더,10,,"804,090USD ","60,800,000원", 
27287,27287,글로벌에이스,12,,"1,104,040USD ",,0
27288,27288,케미블루,13,,"1,779,012USD ",,"23,200USD "
27289,27289,맨해튼뮤직,14,,"6,169,800USD ",,365USD 
27290,27290,정상파이팅,1,,"1,810,805USD ",,0
27291,27291,생일선물,2,,"339,984USD ",,"226,990USD "
27292,27292,해피믹스,3,,"2,983,350USD ",,"3,618USD "
27293,27293,천은총,4,,"114,300USD ",,"34,008USD "
27294,27294,시티참,5,,"1,103,496USD ","115,705,000원", 
27295,27295,큐피드벨,6,,"1,103,496USD ",,"20,583USD "
27296,27296,스피어골드,7,,"587,586USD ","486,530,000원", 
27297,27297,방방뜨네,8,,"172,705,000JPY ",,"34,400USD "
27298,27298,감곡선샤인,9,"1,220,375,000원", ,0원, 
27299,27299,댓츠마이걸,10,,"1,103,496USD ",,"3,535USD "
27300,27300,위대한한마,11,,"1,810,805USD ","132,220,000원", 
27301,27301,주얼리베스트,12,,"443,800USD ","238,350,000원", 
27302,27302,굿니센,1,,"1,810,805USD ",,0
27303,27303,대박스타,2,,"617,310USD ","8,400,000원", 
27304,27304,은혜,3,,"1,732,000USD ",,"17,838USD "
27305,27305,유레카,4,,"114,300USD ",,"389,618USD "
27306,27306,이글포인트,5,,"669,260USD ","59,667,000원", 
27307,27307,희망가득,6,,"274,382USD ",,"114,760USD "
27308,27308,플라잉골드,7,,"1,037,810USD ","41,250,000원", 
27309,27309,더페이버릿,8,,"1,810,805USD ",,0
27310,27310,라온더축제,9,,"1,732,000USD ",, 
27311,27311,우청륭,10,,"1,779,012USD ","323,250,000원", 
27312,27312,불의신화,11,,"51,475USD ","125,239,000원", 
27313,27313,한강보스,12,,"1,037,810USD ",,"91,700USD "
27314,27314,정문스피드,13,"2,426,805,000원", ,,"79,798USD "
27315,27315,피엔에스린,14,,"1,037,810USD ",,"61,162USD "
27316,27316,동행,1,,"101,633USD ",,"4,100USD "
27317,27317,라온더펄,2,,"254,672USD ",,"5,500,000JPY "
27318,27318,넘버원타깃,3,,"1,810,805USD ",,760USD 
27319,27319,퍼스트로드,4,,"1,732,000USD ","262,308,000원", 
27320,27320,국향,5,,"339,984USD ",,"50,586USD "
27321,27321,머니스톤,6,,"389,141USD ","43,470,000원", 
27322,27322,웰빙챔피언,7,,"1,779,012USD ","19,584,000원", 
27323,27323,스타프린세스,8,,"172,705,000JPY ","302,850,000원", 
27324,27324,베스트플랜,9,,"190,838USD ",,0
27325,27325,비트퀸,10,,"389,141USD ",,"41,475USD "
27326,27326,어드밴스,11,,"1,694,180USD ",,0
27327,27327,질주의칸,12,,"1,037,810USD ","263,244,000원", 
27328,27328,골드카이저,13,,"1,103,496USD ","38,800,000원", 
27330,27330,티즈바로우즈,1,,"1,359,274USD ",,"232,267USD "
27331,27331,걸작우먼,2,,"1,236,820USD ","55,652,000원", 
27332,27332,비크레이지,3,,"1,037,810USD ",,0
27333,27333,상승행진,4,,"1,083,533USD ",0원, 
27334,27334,뉴에이원,5,,"416,475,000JPY ",0원, 
27335,27335,클라우터,6,,"1,083,533USD ","51,491,000원", 
27336,27336,피엔에스찬스,7,,"1,037,810USD ","511,781,000원", 
27337,27337,선더플래시,8,,"114,300USD ","86,500,000원", 
27338,27338,적토성산,9,,"1,779,012USD ",,372USD 
27339,27339,디바인퓨처즈,10,,"612,935USD ",,"31,270USD "
27340,27340,펀크레이지,11,,"1,037,810USD ",,"38,840USD "
27341,27341,베오울프,12,,"3,084,278USD ",,"65,143USD "
27342,27342,최강돌진,13,,"493,755USD ","156,104,000원", 
27343,27343,엠제이베스트,1,,"1,037,810USD ","238,350,000원", 
27344,27344,블레싱로드,2,,"339,984USD ","167,070,000원", 
27345,27345,아델머스탱,3,,"1,732,000USD ","325,130,000원", 
27346,27346,런던퀸,4,,"617,310USD ","158,084,000원", 
27347,27347,텐배거,5,,"1,037,810USD ","171,020,000원", 
27348,27348,골드케이,6,,"583,280USD ","24,249,000원", 
27349,27349,하루온,7,,"210,553USD ","106,041,000원", 
27350,27350,스페셜스토리,8,,"695,299USD ","133,790,000원", 
27351,27351,무적장산,9,,"905,434USD ","105,401,000원", 
27352,27352,록파이터,10,,"1,570,380USD ","7,480,000원", 
27353,27353,푸른요정,11,,"389,141USD ","181,420,000원", 
27354,27354,해피먼스,12,,"695,299USD ","122,937,000원", 
27355,27355,스마트전사,13,,"1,083,533USD ","8,400,000원", 
27356,27356,더리퍼,14,,"1,810,805USD ","142,225,000원", 
27357,27357,월영이,1,,"493,755USD ",,"6,459USD "
27358,27358,큐피드원더,2,,"1,083,533USD ","181,674,000원", 
27359,27359,네모프린세스,3,,"562,000USD ",,"94,630USD "
27360,27360,쿨프린세스,4,,"583,280USD ",,"36,875USD "
27361,27361,천마비상,5,,"2,075,791USD ",,"10,165USD "
27362,27362,퍼플케이,6,,"1,732,000USD ",,"89,913USD "
27363,27363,고고스타,7,,"1,037,810USD ",,"34,444USD "
27364,27364,파티파워,8,,"51,814,000JPY ",,"8,278USD "
